# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/CBS138_GCF_000002545.3/mock_long_gene_400.gtf" "-o" "86_counts.txt" "86_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	86_aln.bam
CAGL0A02431g	NC_005967.2	261412	263575	-	2164	614
CAGL0A02475g	NC_005967.2	263752	265873	-	2122	2870
CAGL0A02486g	NC_005967.2	266055	269055	+	3001	623
CAGL0A02508g	NC_005967.2	269090	270440	+	1351	425
CAGL0A02530g	NC_005967.2	270481	271840	+	1360	5782
CAGL0A02552g	NC_005967.2	271284	272874	-	1591	1159
CAGL0A02574g	NC_005967.2	276915	278454	+	1540	4219
CAGL0A02596g	NC_005967.2	278467	281485	+	3019	827
CAGL0A02618g	NC_005967.2	280761	281463	-	703	2087
CAGL0A02629g	NC_005967.2	281637	283803	+	2167	2090
CAGL0A02651g	NC_005967.2	283234	286783	-	3550	1024
CAGL0A02673g	NC_005967.2	286918	288148	-	1231	1698
CAGL0A02695g	NC_005967.2	287973	290448	-	2476	2424
CAGL0A02706g	NC_005967.2	290595	292104	+	1510	24
CAGL0A02728g	NC_005967.2	291888	292560	+	673	4859
CAGL0A02750g	NC_005967.2	292470	294159	+	1690	1288
CAGL0A02772g	NC_005967.2	293566	295291	-	1726	289
CAGL0A02794g	NC_005967.2	295534	296771	+	1238	296
CAGL0A02816g	NC_005967.2	296851	298183	+	1333	527
CAGL0A02838g	NC_005967.2	297472	300358	-	2887	306
CAGL0A02860g	NC_005967.2	300336	301944	-	1609	363
CAGL0A02882g	NC_005967.2	302262	302976	+	715	4658
CAGL0A02904g	NC_005967.2	302938	304843	+	1906	152
CAGL0A02926g	NC_005967.2	304389	305775	-	1387	1035
CAGL0A02948g	NC_005967.2	306353	307325	+	973	588
CAGL0A02970g	NC_005967.2	306703	308032	-	1330	0
CAGL0A02992g	NC_005967.2	308289	310062	-	1774	77
CAGL0A03014g	NC_005967.2	310323	312228	+	1906	347
CAGL0A03036g	NC_005967.2	312174	312879	+	706	5555
CAGL0A03051g	NC_005967.2	312328	313334	-	1007	2386
CAGL0A03058g	NC_005967.2	313662	316440	+	2779	769
CAGL0A03080g	NC_005967.2	316167	316806	-	640	2284
CAGL0A03102g	NC_005967.2	317961	320310	+	2350	286
CAGL0A03117g	NC_005967.2	320671	323066	+	2396	2455
CAGL0A03146g	NC_005967.2	322630	323377	-	748	919
CAGL0A03168g	NC_005967.2	324013	324742	+	730	54264
CAGL0A03190g	NC_005967.2	324181	325306	-	1126	281
CAGL0A03212g	NC_005967.2	325388	326594	-	1207	3363
CAGL0A03234g	NC_005967.2	328577	331505	+	2929	9383
CAGL0A03256g	NC_005967.2	331579	333865	+	2287	181
CAGL0A03278g	NC_005967.2;NC_005967.2	333422;333422	335069;334389	-;-	1648	26563
CAGL0A03300g	NC_005967.2	335717	337583	-	1867	8
CAGL0A03322g	NC_005967.2	338516	340268	+	1753	659
CAGL0A03344g	NC_005967.2	340501	342778	+	2278	689
CAGL0A03366g	NC_005967.2	343587	345759	-	2173	13465
CAGL0A03388g	NC_005967.2	346348	347362	-	1015	17569
CAGL0A03410g	NC_005967.2	348708	349851	+	1144	2
CAGL0A03432g	NC_005967.2	349884	353739	+	3856	380
CAGL0A03454g	NC_005967.2	353884	355744	+	1861	330
CAGL0A03476g	NC_005967.2	355220	357035	-	1816	1661
CAGL0A03498g	NC_005967.2	357239	359678	-	2440	60
CAGL0A03542g	NC_005967.2	360379	361030	-	652	767
CAGL0A03564g	NC_005967.2	361432	364813	-	3382	127
CAGL0A03586g	NC_005967.2	364727	365696	-	970	91
CAGL0A03608g	NC_005967.2	365890	366934	-	1045	472
CAGL0A03630g	NC_005967.2	369004	372592	-	3589	700
CAGL0A03652g	NC_005967.2	372700	375301	-	2602	1848
CAGL0A03674g	NC_005967.2	375610	377002	+	1393	232
CAGL0A03696g	NC_005967.2	377255	378902	+	1648	1303
CAGL0A03718g	NC_005967.2	378474	383832	-	5359	3016
CAGL0A03740g	NC_005967.2	384820	387466	+	2647	461
CAGL0A03784g	NC_005967.2	387456	388401	-	946	363
CAGL0A03806g	NC_005967.2	388858	390670	+	1813	0
CAGL0A03828g	NC_005967.2	390687	392517	+	1831	301
CAGL0A03872g	NC_005967.2	392522	394454	-	1933	978
CAGL0A03883g	NC_005967.2	394613	395429	+	817	2188
CAGL0A03905g	NC_005967.2	394819	396067	-	1249	120
CAGL0A03927g	NC_005967.2	397179	398892	+	1714	1154
CAGL0A03949g	NC_005967.2	399220	400426	+	1207	430
CAGL0A03971g	NC_005967.2	399891	400611	-	721	866
CAGL0A03993g	NC_005967.2	400841	402204	+	1364	356
CAGL0A04015g	NC_005967.2	401670	403596	-	1927	5812
CAGL0A04037g	NC_005967.2	403663	405814	-	2152	4204
CAGL0A04059g	NC_005967.2	406133	407888	+	1756	2168
CAGL0A04081g	NC_005967.2	408064	409588	+	1525	1928
CAGL0A04103g	NC_005967.2	409523	410477	+	955	587
CAGL0A04125g	NC_005967.2	410626	411823	+	1198	9668
CAGL0A04147g	NC_005967.2	411274	412849	-	1576	261
CAGL0A04169g	NC_005967.2	413188	415297	-	2110	747
CAGL0A04191g	NC_005967.2	415533	416202	-	670	2248
CAGL0A04213g	NC_005967.2	416929	419248	+	2320	808
CAGL0A04235g	NC_005967.2	419951	422510	+	2560	320
CAGL0A04257g	NC_005967.2	421955	424289	-	2335	2940
CAGL0A04279g	NC_005967.2	425058	426612	+	1555	894
CAGL0A04301g	NC_005967.2	426171	427929	-	1759	320
CAGL0A04323g	NC_005967.2	429121	430171	+	1051	565
CAGL0A04345g	NC_005967.2	429536	431114	-	1579	1488
CAGL0A04367g	NC_005967.2	431119	431881	-	763	342
CAGL0A04389g	NC_005967.2	432158	433025	+	868	690
CAGL0A04411g	NC_005967.2	433577	435944	+	2368	311
CAGL0A04433g	NC_005967.2	436143	437325	+	1183	2313
CAGL0A04455g	NC_005967.2	437546	441242	+	3697	394
CAGL0A04477g	NC_005967.2	442089	444801	+	2713	595
CAGL0A04499g	NC_005967.2	444685	445333	-	649	50
CAGL0A04521g	NC_005967.2	447271	448276	+	1006	28339
CAGL0A04543g	NC_005967.2	448806	450297	+	1492	345
CAGL0A04565g	NC_005967.2	450575	454100	+	3526	1563
CAGL0A04587g	NC_005967.2	454151	455879	+	1729	93
CAGL0A04631g	NC_005967.2	456156	457641	+	1486	1553
CAGL0A04653g	NC_005967.2	457190	459218	-	2029	203
CAGL0A04675g	NC_005967.2	459759	460515	-	757	6
CAGL0A04697g	NC_005967.2	461930	462704	+	775	1227
CAGL0A04719g	NC_005967.2	462316	463513	-	1198	1436
CAGL0A04741g	NC_005967.2	463902	465912	-	2011	2046
CAGL0A04785g	NC_005967.2	467238	469440	+	2203	693
CAGL0A04807g	NC_005967.2	469655	470852	+	1198	1126
CAGL0A04829g	NC_005967.2	470391	472251	-	1861	29376
CAGL0B00220g	NC_005968.1	10385	11015	+	631	0
CAGL0B00242g	NC_005968.1	10182	11136	-	955	0
CAGL0B00264g	NC_005968.1	11470	12502	+	1033	37
CAGL0B00286g	NC_005968.1	12403	13885	-	1483	1905
CAGL0B00308g	NC_005968.1	16533	18225	+	1693	382
CAGL0B00330g	NC_005968.1	17631	21441	-	3811	547
CAGL0B00352g	NC_005968.1	21771	23184	-	1414	1238
CAGL0B00374g	NC_005968.1	23693	24458	+	766	457
CAGL0B00396g	NC_005968.1	24098	24764	-	667	2862
CAGL0B00418g	NC_005968.1	26584	29215	+	2632	1840
CAGL0B00440g	NC_005968.1	31504	32713	+	1210	2344
CAGL0B00462g	NC_005968.1	33144	34518	+	1375	0
CAGL0B00484g	NC_005968.1	35991	38904	+	2914	3536
CAGL0B00506g	NC_005968.1	38244	39894	-	1651	383
CAGL0B00528g	NC_005968.1	42677	45098	+	2422	591
CAGL0B00550g	NC_005968.1	44768	46124	-	1357	2289
CAGL0B00572g	NC_005968.1	48498	49506	-	1009	8
CAGL0B00594g	NC_005968.1	51485	52082	+	598	20418
CAGL0B00616g	NC_005968.1	52916	54566	+	1651	67
CAGL0B00638g	NC_005968.1	53866	55093	-	1228	117
CAGL0B00660g	NC_005968.1	55041	57681	-	2641	1257
CAGL0B00682g	NC_005968.1	57789	59640	-	1852	593
CAGL0B00704g	NC_005968.1	59973	61944	-	1972	12496
CAGL0B00726g	NC_005968.1	63903	65553	+	1651	7
CAGL0B00748g	NC_005968.1	65727	68565	+	2839	627
CAGL0B00770g	NC_005968.1	67887	69912	-	2026	197
CAGL0B00792g	NC_005968.1	70460	72197	-	1738	277
CAGL0B00814g	NC_005968.1	73366	74854	+	1489	1776
CAGL0B00836g	NC_005968.1	74365	75256	-	892	472
CAGL0B00858g	NC_005968.1	75930	77298	+	1369	738
CAGL0B00880g	NC_005968.1	76688	78005	-	1318	342
CAGL0B00902g	NC_005968.1	77987	80795	-	2809	4693
CAGL0B00924g	NC_005968.1	81092	82808	-	1717	56
CAGL0B00946g	NC_005968.1	83143	84727	+	1585	3965
CAGL0B00968g	NC_005968.1	84713	86351	+	1639	151
CAGL0B00990g	NC_005968.1	85829	86810	-	982	3547
CAGL0B01012g	NC_005968.1	91330	93601	+	2272	109
CAGL0B01078g	NC_005968.1	96302	98930	+	2629	101
CAGL0B01100g	NC_005968.1	98650	99682	-	1033	760
CAGL0B01122g	NC_005968.1	100472	102020	+	1549	3357
CAGL0B01144g	NC_005968.1	101667	103242	-	1576	412
CAGL0B01166g	NC_005968.1	103561	106387	+	2827	1194
CAGL0B01188g	NC_005968.1	105816	107802	-	1987	503
CAGL0B01203g	NC_005968.1	108965	110292	+	1328	55350
CAGL0B01232g	NC_005968.1	112175	113264	+	1090	114
CAGL0B01243g	NC_005968.1	112431	113262	-	832	2
CAGL0B01265g	NC_005968.1	113719	114679	+	961	94
CAGL0B01287g	NC_005968.1	114832	118975	+	4144	441
CAGL0B01331g	NC_005968.1	119648	120668	+	1021	648
CAGL0B01353g	NC_005968.1	120062	122519	-	2458	777
CAGL0B01375g	NC_005968.1	122930	126662	-	3733	4345
CAGL0B01397g	NC_005968.1	127374	129318	+	1945	1629
CAGL0B01419g	NC_005968.1	128808	129714	-	907	1367
CAGL0B01441g	NC_005968.1	129816	131517	-	1702	1166
CAGL0B01463g	NC_005968.1	131812	132916	+	1105	763
CAGL0B01485g	NC_005968.1	132868	135292	+	2425	1352
CAGL0B01507g	NC_005968.1	135422	137105	+	1684	427
CAGL0B01529g	NC_005968.1	137174	138683	+	1510	172
CAGL0B01551g	NC_005968.1	138826	144316	+	5491	559
CAGL0B01573g	NC_005968.1	143700	144771	-	1072	454
CAGL0B01589g	NC_005968.1	145132	145888	+	757	782
CAGL0B01595g	NC_005968.1	146542	149140	+	2599	14
CAGL0B01617g	NC_005968.1	148408	150934	-	2527	349
CAGL0B01639g	NC_005968.1	150850	153283	-	2434	657
CAGL0B01683g	NC_005968.1	153875	156350	-	2476	1034
CAGL0B01705g	NC_005968.1	157245	159663	+	2419	387
CAGL0B01727g	NC_005968.1	158973	161106	-	2134	42
CAGL0B01771g	NC_005968.1	163063	165073	+	2011	265
CAGL0B01793g	NC_005968.1	165053	165749	+	697	1100
CAGL0B01815g	NC_005968.1	165248	166520	-	1273	1075
CAGL0B01837g	NC_005968.1	166553	168662	-	2110	333
CAGL0B01859g	NC_005968.1	168976	171244	+	2269	241
CAGL0B01875g	NC_005968.1	172117	172741	+	625	13
CAGL0B01881g	NC_005968.1	172460	174521	-	2062	1212
CAGL0B01903g	NC_005968.1	175134	176109	+	976	1011
CAGL0B01925g	NC_005968.1	176316	179550	+	3235	531
CAGL0B01947g	NC_005968.1	179003	180701	-	1699	114
CAGL0B01969g	NC_005968.1	181006	182677	-	1672	16
CAGL0B01991g	NC_005968.1	182894	184286	+	1393	239
CAGL0B02013g	NC_005968.1	184252	188014	+	3763	469
CAGL0B02035g	NC_005968.1	187458	189792	-	2335	2244
CAGL0B02057g	NC_005968.1	189933	191136	-	1204	52
CAGL0B02079g	NC_005968.1	191336	193610	-	2275	2
CAGL0B02101g	NC_005968.1	194461	196198	+	1738	223
CAGL0B02123g	NC_005968.1	195558	196785	-	1228	279
CAGL0B02145g	NC_005968.1	198831	201096	+	2266	779
CAGL0B02167g	NC_005968.1	201332	202523	+	1192	1501
CAGL0B02189g	NC_005968.1	201954	205617	-	3664	2100
CAGL0B02211g	NC_005968.1	206010	212784	-	6775	399
CAGL0B02233g	NC_005968.1	213180	215403	+	2224	329
CAGL0B02255g	NC_005968.1	214815	215538	-	724	1002
CAGL0B02277g	NC_005968.1	215653	216745	-	1093	402
CAGL0B02299g	NC_005968.1	217341	219672	+	2332	734
CAGL0B02321g	NC_005968.1	220222	222160	+	1939	1002
CAGL0B02343g	NC_005968.1	221730	223743	-	2014	1323
CAGL0B02365g	NC_005968.1	224263	227815	-	3553	1162
CAGL0B02387g	NC_005968.1	227809	229624	-	1816	113
CAGL0B02409g	NC_005968.1	229687	231172	-	1486	408
CAGL0B02431g	NC_005968.1	232347	234321	+	1975	468
CAGL0B02453g	NC_005968.1	233725	235075	-	1351	6169
CAGL0B02475g	NC_005968.1	236029	238171	+	2143	6888
CAGL0B02497g	NC_005968.1	238507	240247	+	1741	2121
CAGL0B02519g	NC_005968.1	240486	241824	+	1339	901
CAGL0B02541g	NC_005968.1	241331	243497	-	2167	549
CAGL0B02563g	NC_005968.1	244624	246571	+	1948	361
CAGL0B02585g	NC_005968.1	246796	248080	+	1285	4525
CAGL0B02607g	NC_005968.1	248395	250387	-	1993	662
CAGL0B02629g	NC_005968.1	250886	253763	+	2878	1015
CAGL0B02651g	NC_005968.1	253095	254064	-	970	2
CAGL0B02673g	NC_005968.1	255316	257131	+	1816	317
CAGL0B02695g	NC_005968.1	256463	258152	-	1690	281
CAGL0B02717g	NC_005968.1	258271	260722	-	2452	5557
CAGL0B02739g	NC_005968.1	262190	264620	-	2431	266
CAGL0B02755g	NC_005968.1	264963	265578	+	616	927
CAGL0B02761g	NC_005968.1	265971	268107	+	2137	322
CAGL0B02772g	NC_005968.1	267289	268987	-	1699	346
CAGL0B02794g	NC_005968.1	268903	270751	-	1849	8251
CAGL0B02816g	NC_005968.1	271082	274166	-	3085	385
CAGL0B02838g	NC_005968.1	274584	276693	-	2110	943
CAGL0B02860g	NC_005968.1	277607	278657	-	1051	1387
CAGL0B02882g	NC_005968.1	278934	281184	-	2251	1637
CAGL0B02904g	NC_005968.1	281693	283910	-	2218	45
CAGL0B02926g	NC_005968.1	284497	286753	-	2257	3
CAGL0B02948g	NC_005968.1	287606	289799	-	2194	83
CAGL0B02970g	NC_005968.1	290848	293137	-	2290	287
CAGL0B03047g	NC_005968.1	298526	300125	+	1600	17737
CAGL0B03069g	NC_005968.1	301443	302847	+	1405	21790
CAGL0B03091g	NC_005968.1	302712	305202	-	2491	1076
CAGL0B03113g	NC_005968.1	305615	308585	-	2971	221
CAGL0B03179g	NC_005968.1	309416	312599	-	3184	499
CAGL0B03201g	NC_005968.1	312839	314195	-	1357	60
CAGL0B03223g	NC_005968.1	314290	314992	-	703	8
CAGL0B03245g	NC_005968.1	316192	318067	+	1876	7184
CAGL0B03267g	NC_005968.1	317676	318516	-	841	1886
CAGL0B03289g	NC_005968.1	319012	322024	+	3013	125
CAGL0B03311g	NC_005968.1	322659	324921	+	2263	135
CAGL0B03333g	NC_005968.1	324367	326083	-	1717	920
CAGL0B03355g	NC_005968.1	326046	327213	-	1168	272
CAGL0B03377g	NC_005968.1	327774	330468	+	2695	688
CAGL0B03399g	NC_005968.1	330838	336232	+	5395	565
CAGL0B03421g	NC_005968.1	335671	340138	-	4468	1178
CAGL0B03443g	NC_005968.1	341391	343548	-	2158	203
CAGL0B03465g	NC_005968.1	343594	344626	-	1033	41
CAGL0B03487g	NC_005968.1	344999	348536	-	3538	74059
CAGL0B03509g	NC_005968.1	349238	351431	-	2194	775
CAGL0B03531g	NC_005968.1	352819	354151	+	1333	212
CAGL0B03553g	NC_005968.1	354365	357830	+	3466	1088
CAGL0B03575g	NC_005968.1	357125	358784	-	1660	943
CAGL0B03597g	NC_005968.1	358618	360640	-	2023	1158
CAGL0B03611g	NC_005968.1	360364	360952	-	589	38
CAGL0B03619g	NC_005968.1	361572	363378	+	1807	1778
CAGL0B03641g	NC_005968.1	363897	367263	+	3367	322
CAGL0B03663g	NC_005968.1	367614	369405	+	1792	513
CAGL0B03685g	NC_005968.1	369880	371095	+	1216	5721
CAGL0B03707g	NC_005968.1	371461	373300	+	1840	747
CAGL0B03773g	NC_005968.1	373956	376173	+	2218	3075
CAGL0B03795g	NC_005968.1	376266	377577	+	1312	3392
CAGL0B03817g	NC_005968.1	378159	379557	+	1399	541
CAGL0B03839g	NC_005968.1	380291	382214	+	1924	153
CAGL0B03855g	NC_005968.1	381711	382395	-	685	881
CAGL0B03861g	NC_005968.1	382052	383336	-	1285	0
CAGL0B03883g	NC_005968.1	383602	384922	+	1321	1180
CAGL0B03899g	NC_005968.1	384301	384955	-	655	2
CAGL0B03905g	NC_005968.1	385192	386887	+	1696	472
CAGL0B03927g	NC_005968.1	386875	387865	+	991	1109
CAGL0B03949g	NC_005968.1	387461	389759	-	2299	1720
CAGL0B03971g	NC_005968.1	390300	392331	-	2032	774
CAGL0B03993g	NC_005968.1	393030	395181	-	2152	3798
CAGL0B04015g	NC_005968.1	395422	397030	-	1609	661
CAGL0B04037g	NC_005968.1	397190	398111	-	922	1893
CAGL0B04059g	NC_005968.1	398002	399442	-	1441	433
CAGL0B04103g	NC_005968.1	400331	401564	+	1234	232
CAGL0B04125g	NC_005968.1	401113	402517	-	1405	1663
CAGL0B04147g	NC_005968.1	402798	404898	+	2101	1215
CAGL0B04169g	NC_005968.1	404313	407298	-	2986	1213
CAGL0B04191g	NC_005968.1	408700	409993	+	1294	484
CAGL0B04213g	NC_005968.1	412230	415332	+	3103	52
CAGL0B04235g	NC_005968.1	415260	416601	-	1342	46
CAGL0B04257g	NC_005968.1	416873	418361	-	1489	83913
CAGL0B04279g	NC_005968.1	418278	420273	-	1996	997
CAGL0B04301g	NC_005968.1	420544	422572	+	2029	775
CAGL0B04323g	NC_005968.1	422687	424379	+	1693	1194
CAGL0B04345g	NC_005968.1	424411	425992	+	1582	10387
CAGL0B04367g	NC_005968.1	425499	426747	-	1249	212
CAGL0B04389g	NC_005968.1	427594	431485	+	3892	848
CAGL0B04411g	NC_005968.1	430871	431810	-	940	327
CAGL0B04433g	NC_005968.1	431845	434227	-	2383	2314
CAGL0B04455g	NC_005968.1	435437	437654	+	2218	149
CAGL0B04477g	NC_005968.1	436957	438208	-	1252	493
CAGL0B04499g	NC_005968.1	438657	439461	+	805	2457
CAGL0B04521g	NC_005968.1	439332	440751	-	1420	2142
CAGL0B04543g	NC_005968.1	441599	442952	+	1354	993
CAGL0B04565g	NC_005968.1	442710	444315	-	1606	3233
CAGL0B04587g	NC_005968.1	444779	445964	-	1186	804
CAGL0B04609g	NC_005968.1	446314	447379	+	1066	255
CAGL0B04631g	NC_005968.1	446818	450508	-	3691	559
CAGL0B04675g	NC_005968.1	450996	452586	-	1591	250
CAGL0B04697g	NC_005968.1	452956	453910	-	955	1453
CAGL0B04719g	NC_005968.1	454309	455702	+	1394	154
CAGL0B04741g	NC_005968.1	455075	456995	-	1921	195
CAGL0B04763g	NC_005968.1	457009	458314	-	1306	128
CAGL0B04785g	NC_005968.1	459394	460594	+	1201	6
CAGL0B04807g	NC_005968.1	460721	462380	+	1660	2918
CAGL0B04829g	NC_005968.1	462676	463631	+	956	563
CAGL0B04851g	NC_005968.1	463074	468096	-	5023	1281
CAGL0B04873g	NC_005968.1	468917	470405	+	1489	131
CAGL0B04895g	NC_005968.1	475072	477355	+	2284	207
CAGL0B04917g	NC_005968.1	477539	479174	-	1636	524
CAGL0B04939g	NC_005968.1	480361	482563	-	2203	469
CAGL0B04961g	NC_005968.1	482911	484207	+	1297	1718
CAGL0B04983g	NC_005968.1	484166	485036	+	871	789
CAGL0B05049g	NC_005968.1	487186	491998	+	4813	754
CAGL0C00110g	NC_006026.1	1737	4284	-	2548	2513
CAGL0C00209g	NC_006026.1	11226	12939	-	1714	0
CAGL0C00231g	NC_006026.1	15916	17938	+	2023	541
CAGL0C00253g	NC_006026.1	18484	23710	-	5227	249
CAGL0C00275g	NC_006026.1	28113	29223	+	1111	1234
CAGL0C00297g	NC_006026.1	29470	32020	+	2551	1340
CAGL0C00319g	NC_006026.1	31935	34077	-	2143	1769
CAGL0C00341g	NC_006026.1	34815	35565	+	751	833
CAGL0C00363g	NC_006026.1	35369	36599	-	1231	71
CAGL0C00385g	NC_006026.1	37253	40214	+	2962	1243
CAGL0C00407g	NC_006026.1	40815	42867	+	2053	254
CAGL0C00429g	NC_006026.1	43086	44190	+	1105	619
CAGL0C00451g	NC_006026.1	43779	44712	-	934	244
CAGL0C00473g	NC_006026.1	44821	52360	-	7540	965
CAGL0C00495g	NC_006026.1	52679	53465	-	787	592
CAGL0C00517g	NC_006026.1	54154	57100	+	2947	1043
CAGL0C00539g	NC_006026.1	57175	59902	+	2728	2851
CAGL0C00561g	NC_006026.1	59454	61893	-	2440	155
CAGL0C00583g	NC_006026.1	62224	63796	+	1573	467
CAGL0C00605g	NC_006026.1	63957	65304	+	1348	303
CAGL0C00627g	NC_006026.1	65389	66883	+	1495	230
CAGL0C00649g	NC_006026.1	66983	68912	+	1930	3948
CAGL0C00671g	NC_006026.1	69396	72300	+	2905	1152
