# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/CBS138_GCF_000002545.3/mock_long_gene_400.gtf" "-o" "93_counts.txt" "93_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	93_aln.bam
CAGL0A04345g	NC_005967.2	429536	431114	-	1579	5604
CAGL0A04367g	NC_005967.2	431119	431881	-	763	622
CAGL0A04389g	NC_005967.2	432158	433025	+	868	1082
CAGL0A04411g	NC_005967.2	433577	435944	+	2368	997
CAGL0A04433g	NC_005967.2	436143	437325	+	1183	6682
CAGL0A04455g	NC_005967.2	437546	441242	+	3697	1013
CAGL0A04477g	NC_005967.2	442089	444801	+	2713	3435
CAGL0A04499g	NC_005967.2	444685	445333	-	649	141
CAGL0A04521g	NC_005967.2	447271	448276	+	1006	30428
CAGL0A04543g	NC_005967.2	448806	450297	+	1492	764
CAGL0A04565g	NC_005967.2	450575	454100	+	3526	2853
CAGL0A04587g	NC_005967.2	454151	455879	+	1729	212
CAGL0A04631g	NC_005967.2	456156	457641	+	1486	2123
CAGL0A04653g	NC_005967.2	457190	459218	-	2029	460
CAGL0A04675g	NC_005967.2	459759	460515	-	757	44
CAGL0A04697g	NC_005967.2	461930	462704	+	775	3638
CAGL0A04719g	NC_005967.2	462316	463513	-	1198	5161
CAGL0A04741g	NC_005967.2	463902	465912	-	2011	5839
CAGL0A04785g	NC_005967.2	467238	469440	+	2203	1452
CAGL0A04807g	NC_005967.2	469655	470852	+	1198	2968
CAGL0A04829g	NC_005967.2	470391	472251	-	1861	66151
CAGL0B00220g	NC_005968.1	10385	11015	+	631	2
CAGL0B00242g	NC_005968.1	10182	11136	-	955	0
CAGL0B00264g	NC_005968.1	11470	12502	+	1033	125
CAGL0B00286g	NC_005968.1	12403	13885	-	1483	1489
CAGL0B00308g	NC_005968.1	16533	18225	+	1693	594
CAGL0B00330g	NC_005968.1	17631	21441	-	3811	995
CAGL0B00352g	NC_005968.1	21771	23184	-	1414	1194
CAGL0B00374g	NC_005968.1	23693	24458	+	766	467
CAGL0B00396g	NC_005968.1	24098	24764	-	667	6220
CAGL0B00418g	NC_005968.1	26584	29215	+	2632	4957
CAGL0B00440g	NC_005968.1	31504	32713	+	1210	4880
CAGL0B00462g	NC_005968.1	33144	34518	+	1375	0
CAGL0B00484g	NC_005968.1	35991	38904	+	2914	3980
CAGL0B00506g	NC_005968.1	38244	39894	-	1651	1593
CAGL0B00528g	NC_005968.1	42677	45098	+	2422	1065
CAGL0B00550g	NC_005968.1	44768	46124	-	1357	3066
CAGL0B00572g	NC_005968.1	48498	49506	-	1009	18
CAGL0B00594g	NC_005968.1	51485	52082	+	598	17353
CAGL0B00616g	NC_005968.1	52916	54566	+	1651	195
CAGL0B00638g	NC_005968.1	53866	55093	-	1228	228
CAGL0B00660g	NC_005968.1	55041	57681	-	2641	3068
CAGL0B00682g	NC_005968.1	57789	59640	-	1852	1380
CAGL0B00704g	NC_005968.1	59973	61944	-	1972	39115
CAGL0B00726g	NC_005968.1	63903	65553	+	1651	40
CAGL0B00748g	NC_005968.1	65727	68565	+	2839	2387
CAGL0B00770g	NC_005968.1	67887	69912	-	2026	673
CAGL0B00792g	NC_005968.1	70460	72197	-	1738	138
CAGL0B00814g	NC_005968.1	73366	74854	+	1489	6309
CAGL0B00836g	NC_005968.1	74365	75256	-	892	861
CAGL0B00858g	NC_005968.1	75930	77298	+	1369	2766
CAGL0B00880g	NC_005968.1	76688	78005	-	1318	419
CAGL0B00902g	NC_005968.1	77987	80795	-	2809	10319
CAGL0B00924g	NC_005968.1	81092	82808	-	1717	160
CAGL0B00946g	NC_005968.1	83143	84727	+	1585	26302
CAGL0B00968g	NC_005968.1	84713	86351	+	1639	249
CAGL0B00990g	NC_005968.1	85829	86810	-	982	5663
CAGL0B01012g	NC_005968.1	91330	93601	+	2272	351
CAGL0B01078g	NC_005968.1	96302	98930	+	2629	610
CAGL0B01100g	NC_005968.1	98650	99682	-	1033	5274
CAGL0B01122g	NC_005968.1	100472	102020	+	1549	2626
CAGL0B01144g	NC_005968.1	101667	103242	-	1576	1434
CAGL0B01166g	NC_005968.1	103561	106387	+	2827	2559
CAGL0B01188g	NC_005968.1	105816	107802	-	1987	916
CAGL0B01203g	NC_005968.1	108965	110292	+	1328	44477
CAGL0B01232g	NC_005968.1	112175	113264	+	1090	166
CAGL0B01243g	NC_005968.1	112431	113262	-	832	0
CAGL0B01265g	NC_005968.1	113719	114679	+	961	115
CAGL0B01287g	NC_005968.1	114832	118975	+	4144	521
CAGL0B01331g	NC_005968.1	119648	120668	+	1021	1691
CAGL0B01353g	NC_005968.1	120062	122519	-	2458	1510
CAGL0B01375g	NC_005968.1	122930	126662	-	3733	6809
CAGL0B01397g	NC_005968.1	127374	129318	+	1945	1612
CAGL0B01419g	NC_005968.1	128808	129714	-	907	5140
CAGL0B01441g	NC_005968.1	129816	131517	-	1702	2486
CAGL0B01463g	NC_005968.1	131812	132916	+	1105	967
CAGL0B01485g	NC_005968.1	132868	135292	+	2425	1760
CAGL0B01507g	NC_005968.1	135422	137105	+	1684	408
CAGL0B01529g	NC_005968.1	137174	138683	+	1510	476
CAGL0B01551g	NC_005968.1	138826	144316	+	5491	1717
CAGL0B01573g	NC_005968.1	143700	144771	-	1072	988
CAGL0B01589g	NC_005968.1	145132	145888	+	757	1454
CAGL0B01595g	NC_005968.1	146542	149140	+	2599	89
CAGL0B01617g	NC_005968.1	148408	150934	-	2527	586
CAGL0B01639g	NC_005968.1	150850	153283	-	2434	1800
CAGL0B01683g	NC_005968.1	153875	156350	-	2476	2124
CAGL0B01705g	NC_005968.1	157245	159663	+	2419	766
CAGL0B01727g	NC_005968.1	158973	161106	-	2134	342
CAGL0B01771g	NC_005968.1	163063	165073	+	2011	309
CAGL0B01793g	NC_005968.1	165053	165749	+	697	2314
CAGL0B01815g	NC_005968.1	165248	166520	-	1273	1598
CAGL0B01837g	NC_005968.1	166553	168662	-	2110	660
CAGL0B01859g	NC_005968.1	168976	171244	+	2269	458
CAGL0B01875g	NC_005968.1	172117	172741	+	625	12
CAGL0B01881g	NC_005968.1	172460	174521	-	2062	1258
CAGL0B01903g	NC_005968.1	175134	176109	+	976	1782
CAGL0B01925g	NC_005968.1	176316	179550	+	3235	2347
CAGL0B01947g	NC_005968.1	179003	180701	-	1699	588
CAGL0B01969g	NC_005968.1	181006	182677	-	1672	118
CAGL0B01991g	NC_005968.1	182894	184286	+	1393	899
CAGL0B02013g	NC_005968.1	184252	188014	+	3763	1284
CAGL0B02035g	NC_005968.1	187458	189792	-	2335	10075
CAGL0B02057g	NC_005968.1	189933	191136	-	1204	51
CAGL0B02079g	NC_005968.1	191336	193610	-	2275	2
CAGL0B02101g	NC_005968.1	194461	196198	+	1738	628
CAGL0B02123g	NC_005968.1	195558	196785	-	1228	419
CAGL0B02145g	NC_005968.1	198831	201096	+	2266	1306
CAGL0B02167g	NC_005968.1	201332	202523	+	1192	2756
CAGL0B02189g	NC_005968.1	201954	205617	-	3664	3284
CAGL0B02211g	NC_005968.1	206010	212784	-	6775	2092
CAGL0B02233g	NC_005968.1	213180	215403	+	2224	1434
CAGL0B02255g	NC_005968.1	214815	215538	-	724	1553
CAGL0B02277g	NC_005968.1	215653	216745	-	1093	492
CAGL0B02299g	NC_005968.1	217341	219672	+	2332	870
CAGL0B02321g	NC_005968.1	220222	222160	+	1939	1553
CAGL0B02343g	NC_005968.1	221730	223743	-	2014	1375
CAGL0B02365g	NC_005968.1	224263	227815	-	3553	3109
CAGL0B02387g	NC_005968.1	227809	229624	-	1816	489
CAGL0B02409g	NC_005968.1	229687	231172	-	1486	1054
CAGL0B02431g	NC_005968.1	232347	234321	+	1975	1314
CAGL0B02453g	NC_005968.1	233725	235075	-	1351	19749
CAGL0B02475g	NC_005968.1	236029	238171	+	2143	10782
CAGL0B02497g	NC_005968.1	238507	240247	+	1741	6715
CAGL0B02519g	NC_005968.1	240486	241824	+	1339	1303
CAGL0B02541g	NC_005968.1	241331	243497	-	2167	1043
CAGL0B02563g	NC_005968.1	244624	246571	+	1948	1510
CAGL0B02585g	NC_005968.1	246796	248080	+	1285	9669
CAGL0B02607g	NC_005968.1	248395	250387	-	1993	871
CAGL0B02629g	NC_005968.1	250886	253763	+	2878	2337
CAGL0B02651g	NC_005968.1	253095	254064	-	970	4
CAGL0B02673g	NC_005968.1	255316	257131	+	1816	548
CAGL0B02695g	NC_005968.1	256463	258152	-	1690	901
CAGL0B02717g	NC_005968.1	258271	260722	-	2452	12766
CAGL0B02739g	NC_005968.1	262190	264620	-	2431	1859
CAGL0B02755g	NC_005968.1	264963	265578	+	616	10861
CAGL0B02761g	NC_005968.1	265971	268107	+	2137	1168
CAGL0B02772g	NC_005968.1	267289	268987	-	1699	1176
CAGL0B02794g	NC_005968.1	268903	270751	-	1849	9732
CAGL0B02816g	NC_005968.1	271082	274166	-	3085	593
CAGL0B02838g	NC_005968.1	274584	276693	-	2110	8460
CAGL0B02860g	NC_005968.1	277607	278657	-	1051	12467
CAGL0B02882g	NC_005968.1	278934	281184	-	2251	3896
CAGL0B02904g	NC_005968.1	281693	283910	-	2218	313
CAGL0B02926g	NC_005968.1	284497	286753	-	2257	15
CAGL0B02948g	NC_005968.1	287606	289799	-	2194	184
CAGL0B02970g	NC_005968.1	290848	293137	-	2290	364
CAGL0B03047g	NC_005968.1	298526	300125	+	1600	35211
CAGL0B03069g	NC_005968.1	301443	302847	+	1405	57753
CAGL0B03091g	NC_005968.1	302712	305202	-	2491	1715
CAGL0B03113g	NC_005968.1	305615	308585	-	2971	693
CAGL0B03179g	NC_005968.1	309416	312599	-	3184	1247
CAGL0B03201g	NC_005968.1	312839	314195	-	1357	133
CAGL0B03223g	NC_005968.1	314290	314992	-	703	0
CAGL0B03245g	NC_005968.1	316192	318067	+	1876	10368
CAGL0B03267g	NC_005968.1	317676	318516	-	841	3857
CAGL0B03289g	NC_005968.1	319012	322024	+	3013	515
CAGL0B03311g	NC_005968.1	322659	324921	+	2263	474
CAGL0B03333g	NC_005968.1	324367	326083	-	1717	1762
CAGL0B03355g	NC_005968.1	326046	327213	-	1168	716
CAGL0B03377g	NC_005968.1	327774	330468	+	2695	1654
CAGL0B03399g	NC_005968.1	330838	336232	+	5395	1299
CAGL0B03421g	NC_005968.1	335671	340138	-	4468	5783
CAGL0B03443g	NC_005968.1	341391	343548	-	2158	583
CAGL0B03465g	NC_005968.1	343594	344626	-	1033	349
CAGL0B03487g	NC_005968.1	344999	348536	-	3538	74786
CAGL0B03509g	NC_005968.1	349238	351431	-	2194	3513
CAGL0B03531g	NC_005968.1	352819	354151	+	1333	875
CAGL0B03553g	NC_005968.1	354365	357830	+	3466	1710
CAGL0B03575g	NC_005968.1	357125	358784	-	1660	2000
CAGL0B03597g	NC_005968.1	358618	360640	-	2023	3711
CAGL0B03611g	NC_005968.1	360364	360952	-	589	4
CAGL0B03619g	NC_005968.1	361572	363378	+	1807	19873
CAGL0B03641g	NC_005968.1	363897	367263	+	3367	526
CAGL0B03663g	NC_005968.1	367614	369405	+	1792	7481
CAGL0B03685g	NC_005968.1	369880	371095	+	1216	9045
CAGL0B03707g	NC_005968.1	371461	373300	+	1840	1394
CAGL0B03773g	NC_005968.1	373956	376173	+	2218	5307
CAGL0B03795g	NC_005968.1	376266	377577	+	1312	4312
CAGL0B03817g	NC_005968.1	378159	379557	+	1399	1902
CAGL0B03839g	NC_005968.1	380291	382214	+	1924	589
CAGL0B03855g	NC_005968.1	381711	382395	-	685	1965
CAGL0B03861g	NC_005968.1	382052	383336	-	1285	3
CAGL0B03883g	NC_005968.1	383602	384922	+	1321	2685
CAGL0B03899g	NC_005968.1	384301	384955	-	655	19
CAGL0B03905g	NC_005968.1	385192	386887	+	1696	895
CAGL0B03927g	NC_005968.1	386875	387865	+	991	1798
CAGL0B03949g	NC_005968.1	387461	389759	-	2299	3421
CAGL0B03971g	NC_005968.1	390300	392331	-	2032	1037
CAGL0B03993g	NC_005968.1	393030	395181	-	2152	4176
CAGL0B04015g	NC_005968.1	395422	397030	-	1609	1983
CAGL0B04037g	NC_005968.1	397190	398111	-	922	7123
CAGL0B04059g	NC_005968.1	398002	399442	-	1441	1952
CAGL0B04103g	NC_005968.1	400331	401564	+	1234	1021
CAGL0B04125g	NC_005968.1	401113	402517	-	1405	1605
CAGL0B04147g	NC_005968.1	402798	404898	+	2101	2670
CAGL0B04169g	NC_005968.1	404313	407298	-	2986	1028
CAGL0B04191g	NC_005968.1	408700	409993	+	1294	987
CAGL0B04213g	NC_005968.1	412230	415332	+	3103	132
CAGL0B04235g	NC_005968.1	415260	416601	-	1342	127
CAGL0B04257g	NC_005968.1	416873	418361	-	1489	85575
CAGL0B04279g	NC_005968.1	418278	420273	-	1996	1237
CAGL0B04301g	NC_005968.1	420544	422572	+	2029	1676
CAGL0B04323g	NC_005968.1	422687	424379	+	1693	3768
CAGL0B04345g	NC_005968.1	424411	425992	+	1582	13961
CAGL0B04367g	NC_005968.1	425499	426747	-	1249	620
CAGL0B04389g	NC_005968.1	427594	431485	+	3892	2679
CAGL0B04411g	NC_005968.1	430871	431810	-	940	810
CAGL0B04433g	NC_005968.1	431845	434227	-	2383	1123
CAGL0B04455g	NC_005968.1	435437	437654	+	2218	126
CAGL0B04477g	NC_005968.1	436957	438208	-	1252	1782
CAGL0B04499g	NC_005968.1	438657	439461	+	805	5963
CAGL0B04521g	NC_005968.1	439332	440751	-	1420	4852
CAGL0B04543g	NC_005968.1	441599	442952	+	1354	3784
CAGL0B04565g	NC_005968.1	442710	444315	-	1606	6475
CAGL0B04587g	NC_005968.1	444779	445964	-	1186	1361
CAGL0B04609g	NC_005968.1	446314	447379	+	1066	551
CAGL0B04631g	NC_005968.1	446818	450508	-	3691	1704
CAGL0B04675g	NC_005968.1	450996	452586	-	1591	735
CAGL0B04697g	NC_005968.1	452956	453910	-	955	2501
CAGL0B04719g	NC_005968.1	454309	455702	+	1394	426
CAGL0B04741g	NC_005968.1	455075	456995	-	1921	448
CAGL0B04763g	NC_005968.1	457009	458314	-	1306	314
CAGL0B04785g	NC_005968.1	459394	460594	+	1201	10
CAGL0B04807g	NC_005968.1	460721	462380	+	1660	5178
CAGL0B04829g	NC_005968.1	462676	463631	+	956	1982
CAGL0B04851g	NC_005968.1	463074	468096	-	5023	1423
CAGL0B04873g	NC_005968.1	468917	470405	+	1489	146
CAGL0B04895g	NC_005968.1	475072	477355	+	2284	439
CAGL0B04917g	NC_005968.1	477539	479174	-	1636	2305
CAGL0B04939g	NC_005968.1	480361	482563	-	2203	687
CAGL0B04961g	NC_005968.1	482911	484207	+	1297	2266
CAGL0B04983g	NC_005968.1	484166	485036	+	871	2298
CAGL0B05049g	NC_005968.1	487186	491998	+	4813	1450
CAGL0C00110g	NC_006026.1	1737	4284	-	2548	6037
CAGL0C00209g	NC_006026.1	11226	12939	-	1714	2
CAGL0C00231g	NC_006026.1	15916	17938	+	2023	1465
CAGL0C00253g	NC_006026.1	18484	23710	-	5227	979
CAGL0C00275g	NC_006026.1	28113	29223	+	1111	10001
CAGL0C00297g	NC_006026.1	29470	32020	+	2551	1741
CAGL0C00319g	NC_006026.1	31935	34077	-	2143	13861
CAGL0C00341g	NC_006026.1	34815	35565	+	751	3499
CAGL0C00363g	NC_006026.1	35369	36599	-	1231	189
CAGL0C00385g	NC_006026.1	37253	40214	+	2962	1834
CAGL0C00407g	NC_006026.1	40815	42867	+	2053	1051
CAGL0C00429g	NC_006026.1	43086	44190	+	1105	2273
CAGL0C00451g	NC_006026.1	43779	44712	-	934	1288
CAGL0C00473g	NC_006026.1	44821	52360	-	7540	2555
CAGL0C00495g	NC_006026.1	52679	53465	-	787	1073
CAGL0C00517g	NC_006026.1	54154	57100	+	2947	2951
CAGL0C00539g	NC_006026.1	57175	59902	+	2728	9449
CAGL0C00561g	NC_006026.1	59454	61893	-	2440	343
CAGL0C00583g	NC_006026.1	62224	63796	+	1573	947
CAGL0C00605g	NC_006026.1	63957	65304	+	1348	737
