"","gene","baseMean","log2FC","stderror","padj","standard_cg","database_cg","systematic_sc","standard_sc","database_sc"
"16","CAGL0B02755g",6778.49098873008,2.36458375460973,0.148543787925032,3.93873128048299e-54,"","CAL0127150","YLR361C-A","YLR361C-A","S000028845"
"17","CAGL0B02772g",1030.20503200049,1.04581016140163,0.205074180869584,2.877185185804e-06,"VPS38","CAL0127676","YLR360W","VPS38","S000004352"
"18","CAGL0B03465g",298.281802846598,1.5632637185394,0.344316198837765,3.76128783967128e-05,"","CAL0127080","YLR251W","SYM1","S000004241"
"19","CAGL0B03619g",14997.9659093979,1.86525137353573,0.26113548250861,1.99128116011758e-11,"","CAL0127730","YEL060C","PRB1","S000000786"
"20","CAGL0B03663g",5102.43314469307,2.2892392795991,0.29715430779316,3.73335148695344e-13,"","CAL0127902","YCR005C","CIT2","S000000598"
"21","CAGL0B03839g",432.652831026158,1.28585128682957,0.280014792071857,3.00937990516089e-05,"MET3","CAL0127678","YJR010W","MET3","S000003771"
"22","CAGL0C00319g",9571.2218987023,1.78268687609685,0.154302714077313,1.18708010644785e-28,"","CAL0127452","YJL172W","CPS1","S000003708"
"23","CAGL0C01375g",8088.35439275263,1.93859279050792,0.187805847335846,6.21351456933677e-23,"","CAL0127424","YIL108W","YIL108W","S000001370"
"24","CAGL0C01771g",728.56336062652,1.16294149736714,0.371647757786405,0.00618911490840629,"","CAL0127386","YBR241C","VVS1","S000000445"
"25","CAGL0C02233g",5018.47802853642,1.47139906284708,0.260341307226539,1.74297670669506e-07,"","CAL0127568","YER042W","MXR1","S000000844"
"26","CAGL0C02321g",660.554207031051,1.94517899599849,0.346734588675184,2.17356561964806e-07,"PHM8","CAL0127450","YER037W","PHM8","S000000839"
"27","CAGL0C03113g",6093.25247434005,1.13408313964273,0.206367405879838,3.96512436507887e-07,"","CAL0127272","YLR270W","DCS1","S000004260"
"28","CAGL0C03245g",2688.82329303059,1.19185789073782,0.218624688301661,5.00741373650372e-07,"","CAL0127398","YLL042C","ATG10","S000003965"
"29","CAGL0C03509g",1680.4522778014,1.47053141402842,0.198142375617947,2.82589523526816e-12,"","CAL0127406","YNR047W","FPK1","S000005330"
"30","CAGL0C03872g",1261.86756334425,1.26278993233122,0.292635999057351,9.59329095978456e-05,"TIR3","CAL0127436","YIL011W","TIR3","S000001273"
"31","CAGL0C04191g",2247.57819058774,1.20701940539967,0.214619961815309,2.01321106838096e-07,"","CAL0127322","YBR006W","UGA2","S000000210"
"32","CAGL0C04323g",555.860659726859,1.429614108694,0.263339837202128,5.62461202874242e-07,"NTH2","CAL0127228","YBR001C","NTH2","S000000205"
"33","CAGL0C04873g",5329.17982650345,1.40225266191341,0.183744148692584,6.45072626121452e-13,"","CAL0127258","YJR111C","PXP2","S000003872"
"34","CAGL0C05027g",5750.43413658542,1.94038271111906,0.29576920365373,8.60666404792931e-10,"","CAL0127548","YAR035W","YAT1","S000000080"
"35","CAGL0C05533g",2172.3880944694,2.05583366773611,0.174175158754477,7.22989314628478e-30,"","CAL0127236","YDL237W","AIM6","S000002396"
"36","CAGL0C05555g",1466.2959042245,1.03315122192206,0.189775905868789,5.19347243321269e-07,"","CAL0127312","YDL238C","GUD1","S000002397"
"37","CAGL0D04114g",6427.09805424676,1.02856326427192,0.244716812229553,0.000150817255845337,"NCP1","CAL0128329","YHR042W","NCP1","S000001084"
"38","CAGL0D05918g",10409.45470071,1.22403460926483,0.217138495063698,1.87777025965072e-07,"ATF2","CAL0128465","YGR177C","ATF2","S000003409"
"39","CAGL0D05940g",14621.810460759,3.22348235511827,0.200056160431669,2.07371353433823e-55,"ERG1","CAL0128393","YGR175C","ERG1","S000003407"
"40","CAGL0D06402g",5299.77308203469,1.31660785243686,0.185682029454846,2.79572298915424e-11,"MET15","CAL0128485","YLR303W","MET17","S000004294"
"41","CAGL0E00803g",1420.25946217559,1.49187787489566,0.229312287757175,1.21593309157193e-09,"","CAL0128638","YDR171W","HSP42","S000002578"
"42","CAGL0E01243g",201.893288841332,1.35689806830975,0.411873471561543,0.00382977255959796,"CTH2","CAL0128622","YDR151C","CTH1","S000002558"
"43","CAGL0E01639g",3378.17322791785,1.16012910290557,0.155507027197605,2.13933593692412e-12,"","CAL0128796","YOL129W","VPS68","S000005489"
"44","CAGL0E02409g",1237.04227948904,1.30823481695054,0.198527313209278,7.14003734798463e-10,"","CAL0128888","YOL007C","CSI2","S000005367"
"45","CAGL0E02651g",536.187366317869,1.2097318390445,0.315719996569897,0.000619213010507523,"","CAL0129096","YOR003W","YSP3","S000005529"
"46","CAGL0E03025g",5865.8726937396,1.7134052394946,0.191036481334479,1.78328162477926e-17,"","CAL0128832","YGR146C","ECL1","S000003378"
"47","CAGL0E04004g",1811.30645419176,1.96117033131113,0.213132150149968,2.41694117297187e-18,"","CAL0128736","YHL036W","MUP3","S000001028"
"48","CAGL0E04334g",13402.669425802,1.73307222805749,0.207722652506136,2.89566964418343e-15,"ERG11","CAL0128884","YHR007C","ERG11","S000001049"
"49","CAGL0E05148g",5747.98533441889,1.68924810620286,0.312099293891653,6.11135008273971e-07,"","CAL0128712","YGL156W","AMS1","S000003124"
"50","CAGL0E05984g",531.882602641201,3.64095285792887,0.261063719986265,1.65166142680055e-41,"","CAL0128656","YPL223C","GRE1","S000006144"
"51","CAGL0F00275g",3410.82487198399,1.02303339894321,0.166612513528063,1.12730747488949e-08,"","CAL0131424","YJR076C","CDC11","S000003837"
"52","CAGL0F01397g",4303.13521114211,1.03787785320011,0.1444020284856,1.4560987259981e-11,"","CAL0131390","YOR014W","RTS1","S000005540"
"53","CAGL0F01793g",28971.7324898397,2.07151808917372,0.181886057924006,7.41312101098918e-28,"ERG3","CAL0129591","YLR056W","ERG3","S000004046"
"54","CAGL0F02013g",4473.6453693041,1.41388990867111,0.189151281061532,1.93997599911768e-12,"","CAL0129527","YFL010C","WWM1","S000001884"
"55","CAGL0F02585g",293.665005445265,1.22353570139413,0.212380359999188,9.57532170611215e-08,"","CAL0131096","YDR400W","URH1","S000002808"
"56","CAGL0F04191g",1556.40983378404,1.37432866917219,0.202985132423251,2.29310885100622e-10,"","CAL0131428","YBL029C-A","YBL029C-A","S000007591"
"57","CAGL0F04741g",7627.7836020144,1.55477197203066,0.181151724485811,4.23874621394477e-16,"","CAL0129333","YOL016C","CMK2","S000005376"
"58","CAGL0F04829g",6691.5003884878,1.32318089953946,0.216489517261294,1.31355858810709e-08,"","CAL0131036","YPR154W","PIN3","S000006358"
"59","CAGL0F04851g",1626.59207575218,1.37874795926441,0.249166706802229,3.25460551297207e-07,"","CAL0129939","YPR155C","NCA2","S000006359"
"60","CAGL0F06941g",7590.42055076621,1.19934847496209,0.176785487206114,2.10956494940125e-10,"PYC1","CAL0129376","YGL062W","PYC1","S000003030"
"61","CAGL0F07029g",3231.29719049887,2.6162133760335,0.572230274261785,3.29989920950758e-05,"MET13","CAL0131340","YGL125W","MET13","S000003093"
"62","CAGL0F07513g",580.194213425971,1.22296452169163,0.234010902492299,1.57001741736716e-06,"","CAL0130858","YKL093W","MBR1","S000001576"
"63","CAGL0F07777g",1327.34380760171,1.06112340111368,0.237408888238293,5.01015793972506e-05,"","CAL0131152","YMR169C","ALD3","S000004779"
"64","CAGL0F07799g",2171.34575671049,1.0035023780505,0.177916052688653,1.85124361340934e-07,"","CAL0130882","YMR171C","EAR1","S000004781"
"65","CAGL0F07975g",1099.50576492072,2.06068053935729,0.191730901748789,7.23588196243233e-25,"","CAL0131386","YGR237C","YGR237C","S000003469"
"66","CAGL0F08085g",3446.36381273027,1.41056557478935,0.158836810641721,3.74060469859856e-17,"","CAL0129384","YGR243W","MPC3","S000003475"
"67","CAGL0F08745g",95105.799458382,2.44461645819988,0.275199455105905,3.69983698916454e-17,"","CAL0131378","YGR008C","STF2","S000003240"
"68","CAGL0F08965g",6842.34150522378,1.60299457383781,0.193866048455537,5.10302415394311e-15,"","CAL0131068","YHR039C","MSC7","S000001081"
"69","CAGL0G00242g",2328.3991046242,1.14295483882256,0.167698758457592,1.71594500799032e-10,"YOR1","CAL0130663","YGR281W","YOR1","S000003513"
"70","CAGL0G00550g",3647.88524942095,1.5697443447787,0.184827963833752,8.76555383917664e-16,"","CAL0130580","YGR268C","HUA1","S000003500"
"71","CAGL0G00858g",2568.46636433106,1.23499232924571,0.184385903945634,3.60096685148098e-10,"","CAL0130239","YLR332W","MID2","S000004324"
"72","CAGL0G01100g",1762.6601454669,1.05970822863525,0.192398002467,3.71003238136442e-07,"","CAL0129305","YLR345W","YLR345W","S000004337"
"73","CAGL0G01342g",1481.70850921937,1.21144332822508,0.208334965284064,7.08034148824442e-08,"","CAL0129285","YNL054W","VAC7","S000004999"
"74","CAGL0G01903g",887.318827999282,1.32442754759755,0.234018851374505,1.67038387357895e-07,"MET1","CAL0137635","YKR069W","MET1","S000001777"
"75","CAGL0G02145g",522.144636620134,1.374626600567,0.237272723135973,8.00923427221093e-08,"","CAL0137547","YKR078W","VPS501","S000001786"
"76","CAGL0G02717g",84.8793795421835,1.40817333245345,0.350355426648528,0.0003135654419961,"","CAL0129476","YIL099W","SGA1","S000001361"
"77","CAGL0G02739g",74.91401847836,1.23885348993007,0.426091603831143,0.0114282275275594,"","CAL0129245","YIL101C","XBP1","S000001363"
"78","CAGL0G03245g",6450.28857830251,1.1431178916163,0.190225319589566,2.38578686566819e-08,"","CAL0137759","YJL082W","IML2","S000003618"
"79","CAGL0G03883g",1237.5475203576,1.18929786995354,0.233846172414647,3.07978265410594e-06,"","CAL0130564","YLL026W","HSP104","S000003949"
"80","CAGL0G04499g",1925.16361408418,2.47276712899129,0.332781821715976,2.66196686125324e-12,"","CAL0130085","YJL105W","SET4","S000003641"
"81","CAGL0G05269g",849.257147337104,1.41745314870247,0.360849553969065,0.00043825326689346,"","CAL0130773","YDR070C","FMP16","S000002477"
"82","CAGL0G05335g",1317.81425533205,1.00753193340944,0.248531751756342,0.000274039856502087,"TPS2","CAL0129888","YDR074W","TPS2","S000002481"
"83","CAGL0G05544g",1198.19258828291,2.05540099653154,0.301437548589807,1.69121468182839e-10,"","CAL0137697","YDL223C","HBT1","S000002382"
"84","CAGL0G05720g",235.522707382129,1.15979602811173,0.233446591862671,5.45792413111706e-06,"","CAL0130219","YDL214C","PRR2","S000002373"
"85","CAGL0G06006g",5198.15494832153,1.48803401973881,0.175534298617518,9.95755859567065e-16,"","CAL0130817","YHR138C","YHR138C","S000001180"
"86","CAGL0G06094g",2463.5972024711,1.01471935493368,0.201848521467018,4.10596883454376e-06,"","CAL0137767","YHR132W-A","IGO2","S000007496"
"87","CAGL0G06358g",6655.75831174261,1.13026084360633,0.162691047948866,7.33924405208955e-11,"","CAL0137693","YAL030W","SNC1","S000000028"
"88","CAGL0G06798g",203.833954923651,1.23354168803816,0.478386792605954,0.02678510149037,"","CAL0137739","YJR005C-A","LSO1","S000028523"
"89","CAGL0G06842g",13253.9231842623,1.0859340662316,0.253754948902571,0.000110701378228864,"","CAL0137783","YJL020C","BBC1","S000003557"
"90","CAGL0G07601g",6918.76006834015,1.41432638436974,0.182784488740131,2.96419052238332e-13,"","CAL0130745","YBR287W","YBR287W","S000000491"
"91","CAGL0G08338g",2439.71273244953,1.42318980954947,0.177139813927157,3.14158482142656e-14,"","CAL0129399","YLR241W","CSC1","S000004231"
"92","CAGL0G09020g",1301.67356345043,1.1666221505038,0.229797394247326,3.21961334099484e-06,"","CAL0130324","YPL203W","TPK2","S000006124"
"93","CAGL0G09064g",1503.50930126761,2.42376898783176,0.240654168926359,7.38676932926132e-22,"","CAL0130049","YPL201C","YIG1","S000006122"
"94","CAGL0G09449g",9703.3064665061,1.80922335599694,0.174556818452788,4.08450268214726e-23,"CRH1","CAL0137545","YGR189C","CRH1","S000003421"
"95","CAGL0H00737g",6616.50398294865,1.25258649421059,0.188019743639185,4.52274817127089e-10,"","CAL0131856","YPL249C","GYP5","S000006170"
"96","CAGL0H01309g",2876.8207950935,1.00642653091611,0.232667056126678,9.19650359071205e-05,"","CAL0130301","YDR294C","DPL1","S000002702"
"97","CAGL0H02101g",977.584601042886,2.24001910745552,0.377697857412082,3.71892360033547e-08,"","CAL0131668","YHR087W","RTC3","S000001129"
"98","CAGL0H02387g",2630.11616675834,1.2824248411112,0.228932943187706,2.26497398599264e-07,"","CAL0131882","YMR261C","TPS3","S000004874"
"99","CAGL0H02541g",485.207353901544,1.0826126263596,0.233457950163609,2.47498306979801e-05,"","CAL0131820","YMR252C","MLO1","S000004865"
"100","CAGL0H02563g",324.626614973269,2.0798233185297,0.249331258581506,2.91173605176232e-15,"","CAL0130631","YMR251W-A","HOR7","S000004864"
"101","CAGL0H02893g",1533.26606330446,1.07586449114024,0.209797376234453,2.51297734770394e-06,"","CAL0131496","YJL070C","YJL070C","S000003606"
"102","CAGL0H03289g",2367.80891330931,1.1463029268602,0.206130552521568,2.83798653415515e-07,"","CAL0131430","YGL082W","YGL082W","S000003050"
"103","CAGL0H03311g",243.699099407682,1.37299559145734,0.258616972753745,1.03921935029898e-06,"","CAL0130332","YGL081W","YGL081W","S000003049"
"104","CAGL0H04653g",14154.4919181869,1.34806611909383,0.195171512923733,9.59901496879669e-11,"ERG6","CAL0131698","YML008C","ERG6","S000004467"
"105","CAGL0H04939g",496.358018768823,1.32882697139522,0.39267390286876,0.00289520110791297,"FBP1","CAL0131476","YLR377C","FBP1","S000004369"
"106","CAGL0H05005g",3832.80304178585,1.22722483620432,0.165929829319977,3.36044491026402e-12,"","CAL0131440","YLR380W","CSR1","S000004372"
"107","CAGL0H05621g",3059.4388490833,1.3907894267337,0.17318212531364,3.21068045961343e-14,"RLM1","CAL0131602","YPL089C","RLM1","S000006010"
"108","CAGL0H05841g",1095.47150979391,1.06962642716122,0.179981268477131,3.47654650668136e-08,"","CAL0131660","YPL100W","ATG21","S000006021"
"109","CAGL0H06545g",400.732399687341,1.46978967333097,0.294035122096396,4.69846699912006e-06,"","CAL0130627","YIL146C","ATG32","S000001408"
"110","CAGL0H06721g",1910.12048114612,1.507956547272,0.17253824657919,1.16861195423298e-16,"","CAL0131716","YIL156W","UBP7","S000001418"
"111","CAGL0H07359g",1592.36772224634,1.43817529343949,0.175708615540452,1.00972914501913e-14,"PHO8","CAL0129615","YDR481C","PHO8","S000002889"
"112","CAGL0H07557g",3998.27652152663,1.06809354358763,0.203818276841552,1.45820968000564e-06,"","CAL0129972","YGL254W","FZF1","S000003223"
"113","CAGL0H07667g",792.258214320491,1.01980994445794,0.197076434213035,2.00844105622855e-06,"","CAL0131902","YGL248W","PDE1","S000003217"
"114","CAGL0H08261g",478.676061388889,2.39868592518916,0.205804823361953,4.00483192174136e-29,"","CAL0131992","YOR019W","YOR019W","S000005545"
"115","CAGL0H08844g",11708.3656470487,1.29662750493275,0.307235185196703,0.000140865130333052,"","CAL0132038","YMR173W","DDR48","S000004784"
"116","CAGL0H09460g",398.599563717419,1.70785308901371,0.204200973242152,2.5170004157795e-15,"","CAL0130042","YER015W","FAA2","S000000817"
"117","CAGL0H10202g",7576.08672851246,1.03093343515422,0.180742894871407,1.30870548819924e-07,"","CAL0131606","YBR058C-A","TSC3","S000007521"
"118","CAGL0H10208g",61.2242597122903,1.07508766860939,0.397491497150709,0.01942453781973,"","CAL0131706","YBR059C","AKL1","S000000263"
"119","CAGL0I00836g",1673.76196240528,1.12721971417843,0.194590993049142,8.02319691937753e-08,"","CAL0132070","YMR140W","SIP5","S000004748"
"120","CAGL0I01012g",982.989914659207,1.42493252282185,0.189363670582017,1.38339533891085e-12,"PEP12","CAL0132748","YOR036W","PEP12","S000005562"
"121","CAGL0I01276g",345.427347753215,1.32158468628346,0.406145118499956,0.0042913130753058,"","CAL0130065","YHR112C","YHR112C","S000001154"
"122","CAGL0I01298g",249.92862903986,1.81248114371897,0.331792533854352,4.72359015599333e-07,"","CAL0132602","YHR113W","APE4","S000001155"
"123","CAGL0I01320g",1073.80749096781,1.25414168404813,0.343063549998412,0.00116610577098863,"","CAL0132436","YJR051W","OSM1","S000003812"
"124","CAGL0I02134g",917.41428225253,1.39531838102606,0.175124855580158,5.19319568875767e-14,"PEX21B","CAL0132104","YHR160C","PEX18","S000001203"
"125","CAGL0I02970g",7128.84412142804,1.11109837367298,0.15555634193054,1.99128116011758e-11,"ERG24","CAL0132418","YNL280C","ERG24","S000005224"
"126","CAGL0I04554g",7169.94352079883,1.1344453231985,0.200273583399829,1.6260977862973e-07,"GRX7","CAL0132160","YBR014C","GRX7","S000000218"
"127","CAGL0I04774g",3130.85463786075,1.13891631222024,0.169694064107332,3.30053492103726e-10,"","CAL0129668","YBR036C","CSG2","S000000240"
"128","CAGL0I04972g",516.153665529348,1.35974352393396,0.241421792842393,1.92338794780884e-07,"","CAL0132642","YER092W","IES5","S000000894"
"129","CAGL0I04994g",10135.8689419958,1.78684453699216,0.271729194190815,7.81308180163647e-10,"MET6","CAL0132720","YER091C","MET6","S000000893"
"130","CAGL0I05610g",1663.37376812914,2.60404952015488,0.279608761086811,9.13223035521108e-19,"","CAL0130450","YNR014W","YNR014W","S000005297"
"131","CAGL0I05830g",1985.70629072414,1.70150615607174,0.171347472136096,2.85333817120996e-21,"VPS27","CAL0132704","YNR006W","VPS27","S000005289"
"132","CAGL0I05896g",1214.11489884614,1.0678791448398,0.235032144210785,3.70698429720983e-05,"YAK1","CAL0132074","YJL141C","YAK1","S000003677"
"133","CAGL0I06072g",1940.47048825423,1.09419926947007,0.237023015695425,2.70687793598793e-05,"","CAL0132548","YJL154C","VPS35","S000003690"
"134","CAGL0I06094g",1793.53087727626,1.16300618088354,0.22937913449752,3.31500826301462e-06,"FBP26","CAL0132240","YJL155C","FBP26","S000003691"
"135","CAGL0I06402g",4061.61825005486,1.01003015796957,0.204823626725502,6.44221426616728e-06,"","CAL0132222","YPR173C","VPS4","S000006377"
"136","CAGL0I07249g",494.655003230781,2.08914259842578,0.257005096052722,1.51778733927136e-14,"","CAL0130255","YOR134W","BAG7","S000005660"
"137","CAGL0I08305g",2278.8242146594,1.42782314883757,0.356483942370722,0.000329514395027936,"","CAL0132184","YER024W","YAT2","S000000826"
"138","CAGL0I08591g",431.948004193595,1.87983086625289,0.293538755729297,2.28178307046068e-09,"","CAL0129426","YER158C","YER158C","S000000960"
"139","CAGL0I09482g",1217.8128175697,1.53225634917624,0.177066252347762,2.40240775516003e-16,"","CAL0132118","YBR273C","UBX7","S000000477"
"140","CAGL0J00539g",5933.75264815793,1.59155764726282,0.159283441718941,1.59075588749508e-21,"SLT2","CAL0133196","YHR030C","SLT2","S000001072"
"141","CAGL0J02134g",1641.08694095587,1.12053004808869,0.163367880098936,1.31052682953149e-10,"","CAL0133186","YIL002C","INP51","S000001264"
"142","CAGL0J03080g",868.413481848534,1.92821090786441,0.28155233563443,1.39922052596334e-10,"","CAL0129589","YER067W","RGI1","S000000869"
"143","CAGL0J03432g",1847.15481772412,1.05003502386637,0.184647132287022,1.43433804555386e-07,"","CAL0133454","YNL020C","ARK1","S000004965"
"144","CAGL0J03762g",1574.41563314056,1.56726493810667,0.20280385597547,3.16168373345169e-13,"MET7","CAL0132870","YOR241W","MET7","S000005767"
"145","CAGL0J03916g",6169.67980090812,4.06168978287277,0.21727300365108,9.25369077014069e-75,"","CAL0133240","YOR237W","HES1","S000005763"
"146","CAGL0J04004g",326.803189656957,2.00274738767544,0.275157130324736,7.7125509621489e-12,"","CAL0132792","YOR228C","MCP1","S000005754"
"147","CAGL0J04158g",10218.2766774969,3.07292949611994,0.173898578968474,8.80726856601327e-67,"RCN2","CAL0133192","YOR220W","RCN2","S000005746"
"148","CAGL0J04466g",5731.56773397115,1.28663553079378,0.151114358040073,7.35860874445886e-16,"","CAL0132886","YLR414C","PUN1","S000004406"
"149","CAGL0J04884g",1067.97522291173,1.36080909874582,0.359825922030081,0.000737234911816234,"","CAL0133456","YJL048C","UBX6","S000003584"
"150","CAGL0J05126g",3337.15046054956,1.60913816803636,0.208252601902987,3.17144398309285e-13,"BNA3","CAL0129649","YJL060W","BNA3","S000003596"
"151","CAGL0J05830g",887.340141204636,1.843987193541,0.191889357323031,6.07434185284521e-20,"","CAL0133550","YNL144C","YNL144C","S000005088"
"152","CAGL0J06908g",1269.96306741102,1.56052998261161,0.206769502749214,1.18420856087213e-12,"","CAL0133642","YPL119C","DBP1","S000006040"
"153","CAGL0J08316g",3832.8874835681,2.10680070499832,0.238288825980353,5.20119692089157e-17,"","CAL0133696","YNL277W","MET2","S000005221"
"154","CAGL0J08415g",9540.52804969449,1.64681827700483,0.199145881292375,5.10302415394311e-15,"SAM2","CAL0133194","YDR502C","SAM2","S000002910"
"155","CAGL0J08437g",5390.76915171942,1.1470676693907,0.173818026493485,6.71678525991811e-10,"","CAL0133600","YDR503C","LPP1","S000002911"
"156","CAGL0J09020g",1397.06509517536,1.06520365515228,0.233634925596174,3.48673276366294e-05,"SNF3","CAL0133546","YDL194W","SNF3","S000002353"
"157","CAGL0J09416g",4546.23446100824,1.48517623156934,0.186582462448382,5.49032723433638e-14,"","CAL0132998","YDL123W","SNA4","S000002281"
"158","CAGL0J10494g",476.818424611902,2.41290446183158,0.237659316192211,3.28998879136819e-22,"","CAL0133712","YDR441C","APT2","S000002849"
"159","CAGL0J10824g",2725.80655947948,1.2169504508765,0.168012308718857,9.92476490677939e-12,"ERG7","CAL0133068","YHR072W","ERG7","S000001114"
"160","CAGL0J11176g",2229.14170939114,1.2462830664491,0.155236814711161,3.2557677056861e-14,"","CAL0133688","YNL176C","TDA7","S000005120"
"161","CAGL0J11484g",1252.73874353036,1.23611334616351,0.245493055787056,3.94921311854994e-06,"DUG3","CAL0133314","YNL191W","DUG3","S000005135"
"162","CAGL0J11506g",3595.33432893593,1.0010269652723,0.180702559383935,3.16103453691867e-07,"","CAL0133366","YNL192W","CHS1","S000005136"
"163","CAGL0J11704g",1186.03959882842,1.39607296879033,0.191707710914832,7.53603839933843e-12,"","CAL0133560","YMR004W","MVP1","S000004606"
"164","CAGL0K00231g",600.886845137187,1.02634863230712,0.198204008924528,1.98103775096479e-06,"","CAL0133793","YKL215C","OXP1","S000001698"
"165","CAGL0K00715g",4809.34309024015,2.81903765954419,0.213014050207375,1.9952857251564e-37,"RTA1","CAL0134951","YGR213C","RTA1","S000003445"
"166","CAGL0K00891g",1225.79334533361,1.47183905537762,0.212008767597024,7.57045585910418e-11,"","CAL0134831","YGR205W","TDA10","S000003437"
"167","CAGL0K01903g",729.592014579619,1.39689442057374,0.230986048908621,1.9075429609494e-08,"","CAL0133955","YDL012C","YDL012C","S000002170"
"168","CAGL0K02651g",176.676657422796,1.38878430090254,0.305023766182432,3.58190663032591e-05,"","CAL0134257","YHL008C","YHL008C","S000001000"
"169","CAGL0K02761g",2509.04860365756,1.29513273967243,0.151246262777366,4.91207552367553e-16,"","CAL0134043","YHL002W","HSE1","S000000994"
"170","CAGL0K03157g",442.08776949323,1.37181402732108,0.310923008553197,6.32777405046685e-05,"DUR31","CAL0133933","YHL016C","DUR3","S000001008"
"171","CAGL0K03377g",4652.26107222702,1.19875958347944,0.142785937705992,1.96807525095736e-15,"","CAL0133829","YMR102C","LAF1","S000004708"
"172","CAGL0K03421g",239.840626510856,1.54004999927049,0.385808640820561,0.000344168660322051,"","CAL0133807","YMR105C","PGM2","S000004711"
"173","CAGL0K03459g",4610.15398100503,1.17108361923767,0.295090420379219,0.000374330165956694,"","CAL0134707","YMR107W","SPG4","S000004713"
"174","CAGL0K03509g",8824.38487309379,1.52463366191179,0.250412898073147,1.50959278136367e-08,"HFD1","CAL0133859","YMR110C","HFD1","S000004716"
"175","CAGL0K03553g",1128.45886903422,1.29244078395559,0.233609433702698,3.26553284148762e-07,"FOL3","CAL0134461","YMR113W","FOL3","S000004719"
"176","CAGL0K03927g",3723.85703905661,1.48439659439114,0.154006919839242,4.66511895999564e-20,"","CAL0134907","YMR134W","ERG29","S000004741"
"177","CAGL0K04037g",5173.13487738734,1.38847552144263,0.2175402263764,2.59372107562221e-09,"FKS2","CAL0134701","YGR032W","GSC2","S000003264"
"178","CAGL0K04169g",7359.0836001491,1.30147105948969,0.208227864329354,5.82887677975254e-09,"","CAL0134719","YGR040W","KSS1","S000003272"
"179","CAGL0K04279g",2731.53178984585,1.13597317062246,0.167104549730022,1.92435596208368e-10,"SCM4","CAL0134775","YGR049W","SCM4","S000003281"
"180","CAGL0K04301g",59.4434907686172,1.45285647094631,0.38157137081579,0.000676841240736078,"","CAL0134307","YGR052W","FMP48","S000003284"
"181","CAGL0K04367g",4337.89720893585,1.386576010589,0.312060141257151,5.58544646395947e-05,"","CAL0134427","YGR055W","MUP1","S000003287"
"182","CAGL0K04433g",1871.85807621773,1.17318284651602,0.153888636084995,6.82389228606573e-13,"","CAL0134139","YGR058W","PEF1","S000003290"
"183","CAGL0K04477g",35251.1643033992,1.3348460238257,0.211586543114532,4.05822208201071e-09,"ERG25","CAL0134207","YGR060W","ERG25","S000003292"
"184","CAGL0K04719g",2459.9224652873,2.05717586604371,0.155258496810062,1.73736286201183e-37,"","CAL0134367","YNL208W","YNL208W","S000005152"
"185","CAGL0K05247g",292.925111318951,1.23281711710906,0.277829661461729,5.70702001515472e-05,"","CAL0133941","YPR030W","CSR2","S000006234"
"186","CAGL0K05291g",5449.49206651506,1.34145401845551,0.206844002003568,1.38064149039444e-09,"SRO7","CAL0133805","YPR032W","SRO7","S000006236"
