XP_002999567.1	NP_116588.1	41.111	54	2421	175	90	29.6	3.7
XP_002999567.1	NP_116588.1	40.000	54	2421	175	90	29.6	3.9
XP_002999567.1	NP_116588.1	43.023	54	2421	175	86	28.9	5.7
XP_002999567.1	NP_116588.1	39.669	54	2421	175	121	28.9	5.8
XP_002999567.1	NP_116588.1	39.850	54	2421	175	133	28.9	5.9
XP_002999567.1	NP_116588.1	43.182	54	2421	175	88	28.9	6.9
XP_002999567.1	NP_116588.1	42.353	54	2421	175	85	28.9	6.9
XP_002999567.1	NP_116588.1	41.860	54	2421	175	86	28.9	7.1
XP_002999567.1	NP_116588.1	37.405	54	2421	175	131	28.9	7.1
XP_002999567.1	NP_116588.1	39.695	54	2421	175	131	28.5	7.7
XP_002999567.1	NP_116588.1	39.362	54	2421	175	94	28.5	7.7
XP_002999567.1	NP_116588.1	37.778	54	2421	175	135	28.5	9.2
XP_002999568.1	NP_014487.1	27.562	25	1083	967	283	41.6	6.16e-04
XP_002999569.1	NP_878098.1	41.667	51	94	69	48	36.2	5.27e-05
XP_002999570.1	NP_219496.2	76.596	100	94	85	94	134	2.12e-43
XP_002999571.1	NP_012097.1	28.947	10	1529	995	152	38.9	0.007
XP_002999572.1	NP_076906.1	35.000	87	68	72	60	46.2	2.69e-09
XP_002999573.1	NP_010153.1	81.132	100	106	106	106	126	5.18e-40
XP_002999574.1	NP_014140.1	79.412	92	74	73	68	112	2.55e-35
XP_002999575.1	NP_010502.3	36.842	4	1208	1323	57	32.7	0.41
XP_002999576.1	NP_013028.1	30.894	8	1423	1169	123	56.2	3.45e-08
XP_002999577.1	NP_013825.1	35.897	99	94	115	117	73.9	2.67e-19
XP_002999578.1	NP_010801.1	61.029	95	142	143	136	169	8.40e-56
XP_002999579.1	NP_013364.1	90.741	84	64	64	54	56.6	1.48e-13
XP_002999580.1	NP_631876.1	59.091	95	93	94	88	93.2	3.61e-27
XP_002999581.1	NP_878049.2	52.688	93	100	96	93	108	7.13e-33
XP_002999582.1	NP_878153.1	33.898	88	67	85	59	41.2	3.08e-07
XP_002999583.1	NP_015074.1	96.000	100	100	100	100	192	2.62e-66
XP_002999584.1	NP_012097.1	56.098	5	1731	995	41	32.7	0.61
XP_002999584.1	NP_012097.1	48.837	5	1731	995	43	29.6	5.7
XP_002999585.1	NP_116588.1	41.111	9	3241	175	90	32.0	0.84
XP_002999585.1	NP_116588.1	42.529	9	3241	175	87	30.4	2.9
XP_002999585.1	NP_116588.1	32.955	9	3241	175	176	30.0	4.0
XP_002999585.1	NP_116588.1	42.529	9	3241	175	87	29.3	6.0
XP_002999586.1	NP_001268465.1	36.364	42	52	1749	22	23.5	1.7
XP_002999587.1	NP_014853.3	98.571	100	70	70	70	144	3.32e-48
XP_002999588.1	NP_014802.3	73.626	97	94	94	91	143	4.52e-47
XP_002999589.1	NP_013461.1	38.462	41	64	889	26	23.9	2.3
XP_002999590.1	NP_014321.3	43.333	47	64	407	30	25.0	0.80
XP_002999591.1	NP_878103.1	75.000	100	52	52	52	80.1	4.03e-23
XP_002999592.1	NP_796378.3	70.270	54	68	85	37	57.0	2.09e-13
XP_002999593.1	NP_009958.2	81.102	98	129	135	127	219	4.57e-76
XP_002999594.1	NP_012346.1	90.196	100	51	51	51	73.2	2.33e-20
XP_002999595.1	NP_012345.1	99.231	100	130	130	130	268	2.17e-95
XP_002999596.1	NP_014688.1	81.034	92	61	61	58	85.9	4.07e-25
XP_002999597.1	NP_012097.1	33.577	9	1416	995	137	30.8	1.8
XP_002999598.1	NP_009338.1	31.667	7	1630	1322	120	72.0	6.49e-13
XP_002999599.1	NP_013543.3	71.084	98	85	89	83	126	1.85e-40
XP_002999600.1	NP_010898.1	71.053	97	39	43	38	55.5	1.01e-13
XP_002999601.1	NP_009721.1	63.077	100	64	65	65	70.5	4.99e-19
XP_002999602.1	NP_878058.1	37.097	79	78	75	62	51.6	3.92e-11
XP_002999603.1	NP_010562.1	76.364	100	55	55	55	90.5	3.92e-27
XP_002999604.1	NP_012919.3	58.511	99	93	97	94	114	2.81e-35
XP_002999605.1	NP_014428.1	66.488	86	1667	1579	1122	1580	0.0
XP_002999605.1	NP_014428.1	33.138	86	1667	1579	341	136	1.28e-32
XP_002999606.1	NP_061494.3	48.810	91	92	98	84	87.0	9.94e-25
XP_002999607.1	NP_010371.1	73.750	100	72	80	80	116	1.01e-36
XP_002999608.1	NP_013952.1	60.417	98	98	98	96	132	1.78e-42
XP_022456058.1	NP_011624.1	33.700	65	1504	1547	1000	489	8.82e-148
XP_444779.1	NP_013044.1	28.283	32	279	298	99	30.0	0.38
XP_444780.1	NP_011492.3	32.489	85	756	635	711	244	1.32e-71
XP_444781.1	NP_011493.1	75.900	99	726	718	722	1125	0.0
XP_444782.1	NP_011494.1	33.505	90	793	760	776	240	6.60e-69
XP_444783.1	NP_011495.1	44.068	100	223	235	236	183	7.69e-59
XP_444784.1	NP_011496.3	76.727	99	266	278	275	433	5.96e-156
XP_444785.1	NP_011497.1	49.733	94	198	184	187	203	8.60e-68
XP_444786.1	NP_011498.1	46.628	99	509	503	519	467	4.61e-162
XP_444787.1	NP_011505.1	53.488	90	189	174	172	165	3.87e-53
XP_444788.1	NP_011506.1	79.949	100	784	779	788	1306	0.0
XP_444789.1	NP_011499.1	51.595	100	1069	1081	1097	1106	0.0
XP_444790.1	NP_011504.3	83.884	95	254	252	242	416	1.15e-149
XP_444791.1	NP_011503.1	82.863	99	464	473	461	794	0.0
XP_444792.1	NP_011502.1	36.988	91	1107	1068	976	629	0.0
XP_444792.1	NP_011502.1	47.297	91	1107	1068	74	71.6	4.42e-13
XP_444793.1	NP_011501.1	47.250	99	786	888	891	672	0.0
XP_444794.1	NP_011507.1	90.836	97	902	918	873	1623	0.0
XP_444795.1	NP_011509.1	61.661	99	1122	1173	1132	1370	0.0
XP_444796.1	NP_011510.1	38.828	96	269	279	273	179	3.95e-56
XP_444797.1	NP_011511.3	39.243	99	412	417	423	269	2.45e-87
XP_444798.1	NP_013368.1	42.857	8	646	701	56	44.3	4.73e-05
XP_444799.1	NP_011512.1	55.538	99	640	566	632	662	0.0
XP_444800.1	NP_009402.1	50.718	95	217	219	209	206	4.51e-68
XP_444801.1	NP_010108.1	26.154	51	127	295	65	26.6	1.0
XP_444802.1	NP_014339.1	36.667	31	96	755	30	26.2	0.83
XP_444803.1	NP_010629.3	77.839	99	549	570	546	876	0.0
XP_444804.1	NP_009399.2	31.102	99	1206	1274	1225	611	0.0
XP_444805.1	NP_009400.1	42.452	99	1162	1160	1199	932	0.0
XP_444806.1	NP_013425.1	43.956	96	364	426	273	237	1.67e-75
XP_444806.1	NP_013425.1	24.742	96	364	426	291	59.3	2.74e-10
XP_444807.1	NP_013420.2	46.567	99	329	322	335	285	8.96e-96
XP_444808.1	NP_013422.2	36.623	88	851	884	770	462	1.37e-150
XP_444809.1	NP_013423.1	51.542	98	752	788	778	723	0.0
XP_444810.1	NP_013424.1	28.469	64	1426	1454	699	333	1.07e-94
XP_444810.1	NP_013424.1	36.161	64	1426	1454	224	130	6.57e-31
XP_444811.1	NP_013427.1	58.993	59	226	259	139	180	4.00e-57
XP_444812.1	NP_013428.1	46.305	94	403	523	406	372	3.71e-126
XP_444813.1	NP_013429.1	85.897	100	78	78	78	137	5.96e-45
XP_444814.1	NP_013430.1	41.294	90	219	240	201	179	2.56e-57
XP_444815.1	NP_013432.1	73.460	100	411	401	422	611	0.0
XP_444816.1	NP_015061.1	80.652	95	483	488	460	779	0.0
XP_444817.1	NP_015060.1	53.647	94	641	651	617	601	0.0
XP_444818.1	NP_015051.1	47.593	99	535	517	540	471	4.25e-163
XP_444819.1	NP_015052.1	52.542	86	69	62	59	75.5	7.69e-21
XP_444820.1	NP_015053.2	69.928	86	801	773	695	951	0.0
XP_444821.1	NP_015054.1	37.452	81	609	644	518	349	6.61e-113
XP_444822.1	NP_015055.1	43.337	91	850	869	803	654	0.0
XP_444823.1	NP_015058.1	69.558	95	613	608	588	800	0.0
XP_444824.1	NP_015518.1	70.508	100	293	305	295	398	3.77e-141
XP_444825.1	NP_010022.1	29.586	94	531	518	507	236	6.70e-72
XP_444828.1	NP_012514.2	37.838	8	481	1157	37	30.8	0.51
XP_444829.1	NP_011489.1	84.626	99	707	707	709	1262	0.0
XP_444830.1	NP_011488.1	51.856	99	814	833	835	874	0.0
XP_444831.1	NP_011487.3	68.726	58	592	542	259	395	2.86e-132
XP_444831.1	NP_011487.3	66.667	58	592	542	84	110	2.67e-26
XP_444832.1	NP_011485.1	92.381	100	105	105	105	200	3.10e-69
XP_444833.1	NP_011664.3	89.032	100	155	155	155	245	1.43e-85
XP_444834.1	NP_011483.3	50.000	82	85	87	70	68.2	1.85e-17
XP_444835.1	NP_011482.3	38.384	81	240	214	198	134	9.89e-40
XP_444836.1	NP_011480.1	42.857	87	424	504	413	227	6.55e-70
XP_444837.1	NP_013402.1	31.250	27	118	660	32	26.6	1.2
XP_444838.1	NP_011523.3	53.425	70	694	651	511	368	5.09e-119
XP_444839.1	NP_011479.1	29.503	67	641	909	322	133	4.62e-33
XP_444839.1	NP_011479.1	30.189	67	641	909	159	62.8	1.13e-10
XP_444840.1	NP_011478.3	60.563	99	211	216	213	273	1.95e-94
XP_444841.1	NP_011477.1	50.939	99	469	480	479	462	5.28e-161
XP_444842.1	NP_010628.3	55.892	97	605	607	594	716	0.0
XP_444843.1	NP_010630.1	76.786	98	568	570	560	874	0.0
XP_444844.1	NP_010632.1	83.216	99	563	567	566	928	0.0
XP_444845.2	NP_011964.1	80.254	93	588	592	552	886	0.0
XP_444846.1	NP_011966.1	59.408	99	934	929	946	1175	0.0
XP_444847.1	NP_009536.1	28.900	75	794	1579	391	130	1.37e-31
XP_444847.1	NP_009536.1	24.335	75	794	1579	263	47.8	5.92e-06
XP_444847.1	NP_009536.1	20.472	75	794	1579	254	30.0	1.8
XP_444847.1	NP_009536.1	30.952	75	794	1579	42	29.6	2.6
XP_444848.1	NP_011328.1	27.869	66	88	155	61	23.5	5.0
XP_444849.1	NP_011967.1	70.364	100	3743	3744	3759	5469	0.0
XP_444850.1	NP_014620.1	61.728	98	406	408	405	490	2.81e-174
XP_444851.1	NP_014619.1	64.472	96	675	676	653	865	0.0
XP_444852.1	NP_116672.1	30.872	90	126	195	149	55.5	4.67e-11
XP_444853.1	NP_014617.1	25.758	99	690	660	726	149	2.91e-38
XP_444854.1	NP_014661.1	50.562	66	776	837	534	532	6.72e-179
XP_444855.1	NP_011884.1	75.145	100	673	688	688	1066	0.0
XP_444856.1	NP_011883.1	80.254	99	548	554	552	941	0.0
XP_444857.1	NP_011881.1	39.858	97	289	385	281	224	8.12e-72
XP_444858.1	NP_219497.4	69.333	75	391	459	225	267	4.14e-86
XP_444858.1	NP_219497.4	53.731	75	391	459	67	80.1	6.24e-17
XP_444859.1	NP_010628.3	84.768	99	605	607	604	1092	0.0
XP_444860.1	NP_010630.1	81.488	99	552	570	551	915	0.0
XP_444861.1	NP_010630.1	80.403	99	549	570	546	895	0.0
XP_444862.1	NP_009881.2	25.140	59	272	312	179	65.9	4.91e-13
XP_444863.1	NP_009881.2	25.140	59	272	312	179	65.9	4.91e-13
XP_444864.1	NP_009881.2	21.854	47	279	312	151	33.5	0.025
XP_444865.1	NP_010632.1	75.899	99	556	567	556	835	0.0
XP_444866.1	NP_012906.3	35.294	36	88	316	34	25.4	1.3
XP_444867.1	NP_010633.3	61.618	99	443	481	482	603	0.0
XP_444868.1	NP_010634.3	47.249	94	319	321	309	265	2.33e-88
XP_444869.1	NP_010635.1	45.068	99	445	499	517	355	3.25e-119
XP_444870.1	NP_010636.1	42.884	89	587	596	534	394	4.56e-131
XP_444871.1	NP_010637.4	36.381	88	573	684	514	338	1.69e-108
XP_444872.1	NP_010638.3	40.000	89	866	864	825	553	0.0
XP_444873.1	NP_010639.1	60.063	99	316	317	318	366	4.63e-128
XP_444874.1	NP_010640.1	86.520	100	319	319	319	595	0.0
XP_444875.1	NP_011975.1	66.667	97	396	407	393	521	0.0
XP_444876.1	NP_010641.3	63.446	99	379	380	383	494	1.02e-176
XP_444877.1	NP_010643.3	27.405	73	872	944	686	150	1.30e-37
XP_444877.1	NP_010643.3	26.190	73	872	944	168	29.6	2.4
XP_444878.1	NP_010644.1	46.237	92	100	122	93	96.7	5.22e-28
XP_444879.1	NP_011976.1	61.176	99	588	585	595	678	0.0
XP_444880.1	NP_010646.4	41.277	99	1049	982	1112	711	0.0
XP_444881.1	NP_010648.3	66.197	100	276	283	284	374	1.89e-132
XP_444882.1	NP_010649.1	38.028	99	691	672	710	479	9.86e-162
XP_444883.1	NP_010650.1	32.569	99	369	456	436	200	1.02e-60
XP_444884.1	NP_010651.3	48.750	89	90	89	80	69.3	8.95e-18
XP_444885.1	NP_014760.3	94.009	100	429	434	434	828	0.0
XP_444886.1	NP_010652.3	63.902	93	441	455	410	553	0.0
XP_444887.1	NP_010655.1	66.516	100	216	221	221	309	1.48e-108
XP_444888.1	NP_010656.1	67.638	99	310	312	309	440	1.99e-157
XP_444889.1	NP_010657.3	31.378	59	828	854	392	146	1.06e-36
XP_444889.1	NP_010657.3	40.310	59	828	854	129	83.2	7.05e-17
XP_444890.1	NP_010658.3	35.484	83	402	442	341	235	4.57e-74
XP_444891.1	NP_010883.3	26.154	63	104	1215	65	28.1	0.22
XP_444892.1	NP_010659.1	42.626	95	501	511	495	406	3.27e-138
XP_444893.1	NP_010660.1	77.681	100	328	345	345	551	0.0
XP_444894.1	NP_010661.3	84.737	100	190	190	190	347	9.41e-125
XP_444895.1	NP_010662.3	45.912	98	309	306	318	268	5.19e-90
XP_444896.1	NP_010663.1	80.269	98	457	456	446	765	0.0
XP_444897.1	NP_010664.3	61.323	98	501	493	499	610	0.0
XP_444898.1	NP_010665.3	71.287	98	101	101	101	148	8.72e-49
XP_444900.1	NP_010667.1	32.972	74	792	1009	646	251	1.43e-71
XP_444901.1	NP_076888.3	65.823	100	79	79	79	120	2.43e-38
XP_444902.1	NP_010668.3	58.040	99	649	635	653	741	0.0
XP_444903.1	NP_010669.1	61.472	98	232	226	231	255	3.66e-87
XP_444904.1	NP_219495.2	60.504	100	115	114	119	140	2.29e-45
XP_444905.1	NP_010670.3	73.636	100	109	110	110	119	4.48e-37
XP_444906.1	NP_010671.4	35.169	96	241	238	236	111	1.53e-30
XP_444907.1	NP_010672.1	62.409	99	268	275	274	296	6.27e-102
XP_444908.1	NP_014776.1	92.874	100	842	842	842	1642	0.0
XP_444909.1	NP_010674.3	54.219	99	628	632	640	660	0.0
XP_444910.1	NP_009641.1	92.063	100	189	189	189	303	2.33e-107
XP_444911.1	NP_011323.3	47.753	99	488	600	534	466	1.40e-160
XP_444912.1	NP_011321.1	82.183	99	450	452	449	791	0.0
XP_444913.1	NP_014390.2	28.702	97	625	676	655	221	6.76e-64
XP_444914.1	NP_013839.1	86.757	99	590	592	589	1086	0.0
XP_444915.1	NP_013840.1	95.098	100	204	204	204	400	2.57e-145
XP_444916.1	NP_012352.2	28.358	27	247	422	67	28.1	1.2
XP_444917.1	NP_013132.1	52.336	99	1151	1169	1177	1153	0.0
XP_444918.1	NP_013133.1	49.798	98	486	502	494	509	5.27e-179
XP_444919.1	NP_013134.1	81.702	99	471	473	470	753	0.0
XP_444920.1	NP_013135.1	49.587	53	679	695	363	380	1.80e-123
XP_444921.1	NP_013139.1	80.769	94	83	83	78	150	6.02e-50
XP_444922.1	NP_013140.1	43.774	99	993	1056	1028	827	0.0
XP_444923.1	NP_013141.1	42.623	64	189	224	122	99.4	1.12e-26
XP_444924.1	NP_015146.1	36.585	19	214	549	41	31.6	0.073
XP_444925.1	NP_011561.3	60.865	99	1062	1025	1063	1253	0.0
XP_444926.1	NP_009700.1	59.151	98	733	773	754	836	0.0
XP_444927.1	NP_009699.2	44.828	100	330	337	348	248	2.71e-81
XP_444928.1	NP_010944.1	64.858	98	415	417	424	491	2.87e-174
XP_444929.1	NP_011309.1	85.481	100	1652	1653	1653	2932	0.0
XP_444930.1	NP_011310.1	73.298	100	748	748	749	1164	0.0
XP_444931.1	NP_014940.4	41.718	90	181	192	163	138	3.54e-42
XP_444932.1	NP_014941.1	32.922	99	470	479	486	261	1.98e-82
XP_444933.1	NP_014945.3	50.420	99	476	435	476	476	4.52e-167
XP_444934.1	NP_013307.1	84.906	21	510	613	106	192	6.39e-55
XP_444935.1	NP_014137.1	20.408	71	138	2222	98	30.4	0.090
XP_444936.1	NP_013306.2	50.526	99	282	317	285	289	3.34e-98
XP_444937.1	NP_013304.1	76.739	95	437	436	417	667	0.0
XP_444938.1	NP_013302.1	60.000	91	268	260	245	318	7.07e-111
XP_444939.1	NP_013301.1	76.000	94	106	114	100	150	1.78e-49
XP_444940.2	NP_013300.2	39.068	100	272	276	279	214	1.84e-69
XP_444941.1	NP_013298.1	91.364	86	508	504	440	844	0.0
XP_444942.1	NP_013297.1	72.743	96	583	576	565	852	0.0
XP_444943.1	NP_013296.1	73.041	96	451	455	434	660	0.0
XP_444944.1	NP_013295.1	36.585	66	374	254	123	57.0	7.64e-10
XP_444944.1	NP_013295.1	28.966	66	374	254	145	39.7	3.67e-04
XP_444945.1	NP_013294.1	59.884	93	184	175	172	220	1.13e-74
XP_444946.1	NP_013293.1	70.155	95	265	265	258	289	2.05e-99
XP_444947.1	NP_013292.1	54.198	97	391	386	393	335	8.90e-114
XP_444948.1	NP_013291.1	37.436	98	569	491	585	265	8.67e-83
XP_444949.1	NP_010936.1	65.882	96	89	88	85	124	7.99e-40
XP_444950.1	NP_009502.1	63.764	53	639	668	356	384	2.05e-125
XP_444951.1	NP_009501.1	46.408	67	719	831	515	468	4.07e-155
XP_444952.1	NP_009499.1	62.727	66	644	525	110	130	8.85e-33
XP_444952.1	NP_009499.1	25.305	66	644	525	328	60.8	2.82e-10
XP_444953.1	NP_009498.1	50.129	98	384	418	389	372	9.85e-128
XP_444954.1	NP_009497.2	57.432	95	452	468	444	518	0.0
XP_444955.1	NP_009496.2	86.822	60	216	208	129	236	3.06e-80
XP_444956.1	NP_009495.1	52.448	99	392	423	429	420	1.46e-146
XP_444957.1	NP_009494.1	38.739	91	120	193	111	82.0	3.28e-21
XP_444958.2	NP_031358.1	71.429	97	101	109	98	153	1.75e-50
XP_444959.1	NP_009492.1	72.222	68	655	696	450	678	0.0
XP_444960.1	NP_009489.1	75.676	85	260	261	222	357	3.05e-126
XP_444961.1	NP_009487.2	57.256	80	1098	1148	882	952	0.0
XP_444961.1	NP_009487.2	80.556	80	1098	1148	36	72.8	2.09e-13
XP_444962.1	NP_009486.3	45.124	83	770	747	687	565	0.0
XP_444963.1	NP_660100.1	84.146	100	82	82	82	147	7.32e-49
XP_444964.1	NP_011028.1	91.542	100	201	200	201	380	3.57e-137
XP_444965.1	NP_009479.1	39.564	85	363	355	321	230	1.48e-73
XP_444966.1	NP_011036.1	30.655	26	1041	1093	336	136	4.76e-33
XP_444967.1	NP_009471.1	55.446	90	442	458	404	476	2.00e-167
XP_444969.1	NP_009472.1	32.704	37	361	368	159	58.9	2.83e-10
XP_444970.1	NP_009473.2	56.320	99	542	541	538	624	0.0
XP_444971.1	NP_009475.1	92.241	98	118	117	116	228	9.57e-80
XP_444972.1	NP_116707.3	54.400	100	124	123	125	139	1.77e-44
XP_444973.1	NP_116708.1	72.556	100	265	266	266	416	2.96e-149
XP_444974.1	NP_116709.3	58.621	99	536	546	551	602	0.0
XP_444976.1	NP_011262.1	66.833	99	600	588	600	840	0.0
XP_444977.1	NP_116710.1	56.410	99	265	274	273	294	3.01e-101
XP_444978.1	NP_011261.1	77.572	100	486	486	486	781	0.0
XP_444980.2	NP_009869.3	44.944	48	184	175	89	87.4	1.38e-22
XP_444981.1	NP_009868.3	38.208	85	210	210	212	116	3.53e-33
XP_444982.1	NP_001018030.1	65.181	99	360	360	359	491	6.82e-176
XP_444983.1	NP_009870.1	35.177	99	430	423	452	172	1.16e-49
XP_444984.1	NP_009871.2	33.562	93	1136	1096	1019	313	1.24e-90
XP_444984.1	NP_009871.2	25.850	93	1136	1096	147	35.4	0.064
XP_444985.1	NP_009872.1	86.032	93	337	316	315	556	0.0
XP_444986.1	NP_001018031.2	39.823	86	121	113	113	65.9	8.53e-16
XP_444987.2	NP_065435.1	75.676	84	88	97	74	121	3.03e-38
XP_444988.1	NP_009874.1	62.178	93	743	712	698	864	0.0
XP_444989.1	NP_010354.3	54.167	9	269	926	24	29.6	0.51
XP_444990.1	NP_009876.1	64.214	92	324	335	299	438	3.67e-156
XP_444991.1	NP_009877.1	79.004	99	837	841	843	1312	0.0
XP_444992.1	NP_009878.1	37.055	99	416	416	421	283	1.82e-92
XP_444993.1	NP_009879.2	31.786	99	673	583	711	232	2.42e-68
XP_444994.1	NP_009880.2	62.813	99	318	321	320	424	8.85e-151
XP_444995.1	NP_013680.2	35.484	15	202	471	31	28.1	0.88
XP_444996.1	NP_878067.1	71.212	100	65	66	66	36.2	1.77e-05
