NP_001333724.1	XP_446392.1	47.619	19	110	216	21	26.2	0.85
NP_001333725.1	XP_448786.1	32.558	43	100	1385	43	26.2	1.1
NP_001335736.1	XP_447413.1	35.849	36	149	270	53	33.1	0.009
NP_001335737.1	XP_444887.1	30.108	62	133	216	93	26.6	0.96
NP_001335738.1	XP_445155.1	47.826	18	130	362	23	26.6	1.1
NP_001335739.1	XP_448429.1	25.472	49	182	144	106	26.2	1.9
NP_001335740.1	XP_449697.1	26.190	82	101	851	84	28.1	0.23
NP_001335741.1	XP_446926.1	32.432	33	111	1283	37	25.8	1.5
NP_001335742.1	XP_446308.1	27.419	58	103	921	62	25.8	1.6
NP_001335743.1	XP_446164.1	35.417	25	163	578	48	27.3	1.1
NP_001335744.1	XP_448252.1	42.424	30	103	244	33	25.8	1.1
NP_001335745.1	XP_449566.1	26.667	70	104	742	75	28.5	0.14
NP_001335746.1	XP_448582.1	28.571	33	105	4041	35	24.3	4.8
NP_001335747.1	XP_449557.1	38.710	25	123	1706	31	25.8	2.2
NP_001335748.1	XP_448621.1	50.000	21	104	142	22	25.0	1.6
NP_001335749.1	XP_444820.1	32.184	46	157	801	87	30.4	0.098
NP_001335750.1	XP_447987.1	30.000	43	114	1065	50	26.9	0.72
NP_001335751.1	XP_446496.1	37.931	21	136	486	29	28.1	0.45
NP_001335752.1	XP_446080.1	28.814	47	117	630	59	25.8	1.6
NP_001335753.1	XP_447767.1	33.333	33	117	610	39	25.4	2.7
NP_001335754.1	XP_445092.1	38.462	24	110	432	26	26.2	0.96
NP_001335755.1	XP_447399.1	44.444	35	104	507	36	26.6	0.77
NP_001335756.1	XP_447084.1	36.538	46	110	544	52	26.6	0.92
NP_001335757.1	XP_449791.1	43.478	17	133	397	23	26.6	1.3
NP_001335758.1	XP_446560.1	30.769	28	137	965	39	26.2	1.8
NP_001335759.1	XP_445385.1	23.894	69	137	291	113	25.8	2.2
NP_001335760.1	XP_446966.1	44.444	15	123	396	18	25.0	3.2
NP_001335762.1	XP_445707.1	45.833	16	147	2090	24	27.7	0.70
NP_001335763.1	XP_446456.1	46.429	26	109	826	28	25.8	1.3
NP_001335764.1	XP_445712.1	50.000	17	153	836	26	27.3	1.0
NP_001335765.1	XP_448508.1	30.137	72	101	512	73	25.4	1.7
NP_001335766.1	XP_449566.1	32.530	53	135	742	83	26.6	1.5
NP_001335767.1	XP_446976.1	34.783	37	126	698	46	27.3	0.57
NP_001335768.1	XP_449309.1	24.074	42	130	893	54	26.2	1.6
NP_001335769.1	XP_449327.1	32.500	28	145	557	40	27.3	0.90
NP_001335770.1	XP_446375.1	40.426	41	107	1477	47	26.2	1.2
NP_001335771.1	XP_446369.1	38.235	14	239	835	34	26.2	4.4
NP_001335772.1	XP_444790.1	47.826	20	117	254	23	27.7	0.35
NP_001335773.1	XP_447386.1	27.119	33	164	622	59	29.6	0.18
NP_001335774.1	XP_449556.1	30.159	33	192	1730	63	27.7	1.1
NP_001335775.1	XP_447103.1	35.714	24	101	378	28	26.9	0.47
NP_001335776.1	XP_449403.1	28.302	37	145	472	53	25.8	2.9
NP_001335777.1	XP_446977.2	34.783	36	121	56	46	26.2	0.35
NP_001335778.1	XP_447518.1	30.612	36	121	233	49	25.8	1.6
NP_001335779.1	XP_449389.1	30.303	26	125	1979	33	24.6	4.8
NP_001335780.1	XP_449846.1	25.333	75	100	4880	75	25.8	1.1
NP_001335781.1	XP_446920.1	38.095	41	103	867	42	28.1	0.22
NP_001335782.1	XP_446407.1	30.952	35	120	542	42	26.9	0.71
NP_001335783.1	XP_448031.1	27.711	72	111	285	83	27.7	0.35
NP_001335784.1	XP_448908.1	35.714	27	102	1610	28	25.0	2.2
NP_001335785.1	XP_449846.1	33.333	50	113	4880	57	24.6	4.3
NP_001335786.1	XP_448266.1	33.333	42	108	793	45	27.7	0.30
NP_001335787.1	XP_446899.1	28.205	47	104	1114	39	25.4	2.0
NP_001335787.1	XP_446899.1	33.333	47	104	1114	48	23.5	7.5
NP_001335788.1	XP_448762.1	42.857	24	119	1682	28	25.4	2.3
NP_001335789.1	XP_446144.1	31.250	32	101	448	32	25.4	1.6
NP_001335790.1	XP_447747.1	38.710	21	136	1314	31	28.1	0.46
NP_001335791.1	XP_445860.1	30.769	37	104	1659	39	28.9	0.13
NP_001335792.1	XP_445255.2	29.630	25	106	340	27	26.6	0.62
NP_001335793.1	XP_447964.1	26.829	58	113	486	82	24.3	6.1
NP_001335794.1	XP_448215.1	30.769	35	110	392	39	29.3	0.086
NP_001335795.1	XP_448640.1	27.941	42	139	373	68	27.3	0.64
NP_001335796.1	XP_449801.1	26.471	51	125	765	68	25.8	2.3
NP_001335797.1	XP_446167.1	35.417	44	107	630	48	26.6	0.89
NP_001335798.1	XP_002999599.1	27.273	38	117	85	44	25.8	0.85
NP_001335799.1	XP_445998.1	32.692	47	108	128	52	27.7	0.19
NP_001335800.1	XP_448635.1	30.508	48	120	496	59	26.9	0.67
NP_001335801.1	XP_447641.1	30.435	37	125	618	46	26.2	1.5
NP_001335802.1	XP_448453.1	29.333	63	110	1224	75	25.4	2.1
NP_001335803.1	XP_446304.1	26.154	48	126	723	65	27.7	0.43
NP_001335804.1	XP_449665.1	27.907	64	126	1515	86	33.1	0.008
NP_001335805.1	XP_446415.1	32.609	39	118	730	46	25.0	3.4
NP_001335806.1	XP_446795.1	30.233	36	120	660	43	30.8	0.031
NP_001335807.1	XP_445006.1	47.059	14	124	362	17	26.6	1.0
NP_001335808.1	XP_447696.1	28.767	66	102	172	73	27.3	0.28
NP_001335809.1	XP_446772.1	41.667	28	102	1408	36	30.4	0.033
NP_001335810.1	XP_448904.1	40.909	22	101	715	22	27.3	0.36
NP_001335811.1	XP_445525.1	52.632	17	113	676	19	26.2	1.3
NP_001335812.1	XP_449055.1	36.842	80	102	559	38	25.4	1.9
NP_001335812.1	XP_449055.1	24.658	80	102	559	73	23.1	10.0
NP_001335813.1	XP_445992.1	33.333	38	113	192	48	28.1	0.18
NP_001335814.1	XP_449900.1	43.478	39	119	984	46	27.3	0.52
NP_001335815.1	XP_447083.1	35.484	28	111	1282	31	23.9	6.9
NP_001335816.1	XP_448229.1	29.412	49	104	371	51	26.9	0.54
NP_001335817.1	XP_445588.1	26.667	43	104	498	45	27.7	0.28
NP_001335818.1	XP_447777.1	33.333	33	109	1267	36	25.4	2.0
NP_001335819.1	XP_446616.1	32.609	43	108	307	46	23.9	5.7
NP_001335820.1	XP_444888.1	44.444	29	122	310	36	24.6	3.9
NP_001335821.1	XP_449614.1	36.364	32	102	530	33	26.6	0.66
NP_001335822.1	XP_445889.1	42.308	24	108	429	26	26.6	0.73
NP_001335823.1	XP_445225.1	33.333	25	134	357	33	24.6	5.3
NP_001335824.1	XP_445897.1	35.484	28	109	424	31	24.3	4.4
NP_001335825.1	XP_449258.1	35.714	25	151	1017	42	27.3	1.0
NP_001335826.1	XP_448327.1	31.250	23	139	1162	32	25.4	3.1
NP_001335827.1	XP_448161.1	40.541	33	109	338	37	28.1	0.25
NP_001374312.1	XP_445240.1	32.143	24	118	563	28	27.3	0.57
NP_001381960.1	XP_447970.1	50.000	35	57	773	20	23.5	2.1
NP_001381961.1	XP_447970.1	50.000	35	57	773	20	23.5	2.1
NP_001381962.1	XP_449785.1	31.111	30	150	368	45	26.2	2.1
NP_001381963.1	XP_449478.1	44.444	50	102	1254	54	28.1	0.22
NP_001381964.1	XP_445009.1	44.000	19	130	305	25	25.4	3.1
NP_001381965.1	XP_446752.1	30.488	50	138	590	82	30.4	0.069
NP_001381966.1	XP_002999525.1	30.380	96	78	80	79	34.7	1.74e-04
NP_001381967.1	XP_449535.1	54.545	26	84	703	22	24.6	2.4
NP_001381968.1	XP_445203.1	24.074	60	90	128	54	24.6	1.9
NP_001381969.1	XP_449236.1	26.446	68	155	2233	121	28.5	0.40
NP_001381970.1	XP_447332.1	28.788	55	121	549	66	30.0	0.066
NP_001381971.1	XP_446204.1	35.000	33	119	1023	40	26.9	0.75
NP_001382660.1	XP_445247.1	32.558	75	57	375	43	25.0	0.49
NP_001403028.1	XP_447285.1	39.130	20	115	129	23	26.2	0.88
NP_009305.1	NP_818778.1	91.199	100	534	534	534	974	0.0
NP_009306.1	NP_818778.1	92.901	51	630	534	324	598	0.0
NP_009307.2	NP_818778.1	87.952	45	556	534	249	433	1.70e-147
NP_009308.2	NP_818778.1	93.827	20	415	534	81	158	5.94e-44
NP_009309.1	NP_818778.1	92.647	8	854	534	68	132	7.05e-33
NP_009310.1	NP_818778.1	91.071	7	834	534	56	109	1.70e-25
NP_009311.2	NP_818779.1	28.814	42	354	371	177	52.8	2.70e-08
NP_009312.1	NP_818782.1	89.583	100	48	48	48	72.4	3.26e-20
NP_009313.1	NP_818783.1	73.152	99	259	260	257	380	1.80e-135
NP_009315.1	NP_818777.1	87.532	100	385	385	385	656	0.0
NP_009316.1	NP_818777.1	85.771	40	638	385	253	467	7.10e-162
NP_009317.1	NP_818777.1	86.207	34	517	385	174	327	8.82e-109
NP_009318.1	NP_818777.1	80.380	37	423	385	158	273	3.93e-89
NP_009319.1	NP_818784.1	84.211	100	76	76	76	104	3.32e-32
NP_009320.1	NP_818776.1	61.326	45	398	339	181	126	1.04e-33
NP_009324.1	NP_818781.1	31.138	71	235	279	167	54.3	1.99e-09
NP_009326.1	NP_818785.1	91.981	84	251	227	212	408	4.80e-147
NP_009327.1	NP_818780.1	35.556	19	472	377	90	37.0	0.004
NP_009328.1	NP_818786.1	83.271	100	269	269	269	452	9.27e-164
NP_009332.1	XP_445190.1	50.926	90	120	437	108	103	6.97e-28
NP_009333.1	XP_448426.1	40.034	95	593	609	587	441	4.39e-149
NP_009335.1	XP_446387.1	22.667	59	128	1956	75	27.7	0.54
NP_009336.1	XP_444849.1	27.083	38	126	3743	48	24.3	6.4
NP_009337.2	XP_449359.1	60.000	16	94	362	15	25.4	1.2
NP_009338.1	XP_447567.2	37.966	43	1322	1771	590	244	4.45e-66
NP_009338.1	XP_447567.2	36.923	43	1322	1771	585	219	2.91e-58
NP_009339.1	XP_445421.1	82.675	99	457	460	456	794	0.0
NP_009340.1	XP_445422.1	51.958	92	417	383	383	417	9.31e-146
NP_009341.2	XP_445422.1	60.313	100	382	383	383	485	4.44e-173
NP_009342.2	XP_445423.1	52.850	89	212	189	193	171	8.08e-55
NP_009343.1	XP_445424.1	38.397	65	502	382	237	134	2.25e-35
NP_009343.1	XP_445424.1	26.415	65	502	382	106	42.4	9.41e-05
NP_009345.3	XP_448801.1	37.544	94	880	847	847	522	1.55e-173
NP_009346.1	XP_448019.1	33.645	59	180	174	107	56.6	4.35e-11
NP_009347.1	XP_448802.1	81.653	100	713	704	714	1231	0.0
NP_009348.2	XP_449878.1	72.047	95	783	769	762	1056	0.0
NP_009349.3	XP_449877.1	53.725	96	1047	994	1020	1033	0.0
NP_009350.1	XP_448016.1	60.000	99	246	247	245	303	1.34e-105
NP_009351.1	XP_449876.1	66.768	99	662	649	659	906	0.0
NP_009352.2	XP_449875.1	28.593	89	622	814	661	145	4.62e-37
NP_009353.1	XP_449874.1	47.748	93	118	114	111	102	5.02e-30
NP_009355.3	XP_449872.1	55.294	100	170	172	170	181	1.08e-59
NP_009356.1	XP_449871.1	41.836	99	785	805	839	594	0.0
NP_009358.1	XP_449861.1	62.857	99	415	415	420	549	0.0
NP_009359.1	XP_449862.1	56.948	97	854	840	878	881	0.0
NP_009360.1	XP_449863.1	47.704	64	580	617	392	355	4.91e-116
NP_009361.1	XP_449864.1	58.491	94	269	263	265	306	3.11e-106
NP_009362.1	XP_449865.1	93.173	99	500	501	498	947	0.0
NP_009363.1	XP_445929.1	31.224	79	267	310	237	91.3	4.39e-22
NP_009364.1	XP_449869.1	95.393	100	369	369	369	688	0.0
NP_009365.1	XP_449870.1	77.349	100	1002	971	1011	1261	0.0
NP_009367.1	XP_449860.1	52.016	86	289	258	248	242	1.38e-80
NP_009368.2	XP_449859.1	43.802	80	413	373	363	243	1.74e-77
NP_009369.1	XP_449856.1	54.167	82	173	177	144	166	1.74e-53
NP_009370.1	XP_449855.1	37.381	98	379	414	420	222	2.13e-69
NP_009371.1	XP_449854.1	32.473	89	760	897	465	203	1.82e-55
NP_009371.1	XP_449854.1	34.154	89	760	897	325	124	1.05e-29
NP_009372.1	XP_446638.1	79.310	99	117	113	116	189	1.58e-64
NP_009373.1	XP_446003.1	48.909	97	1471	1566	1513	1370	0.0
NP_009374.1	XP_446636.1	33.708	94	528	653	534	206	2.22e-59
NP_009375.1	XP_446635.1	39.847	96	261	253	261	171	3.44e-53
NP_009376.2	XP_446634.1	78.113	98	1355	1328	1325	2143	0.0
NP_009377.2	XP_446633.1	67.532	100	306	297	308	386	1.87e-136
NP_009378.1	XP_446632.1	40.655	100	1435	1318	1466	921	0.0
NP_009379.2	XP_448088.1	71.105	99	759	742	751	1138	0.0
NP_009380.1	XP_448087.1	52.941	88	517	413	459	455	1.24e-158
NP_009381.1	XP_447062.1	59.978	100	837	873	912	1043	0.0
NP_009382.2	XP_447063.1	37.791	92	333	354	344	226	1.54e-72
NP_009383.1	XP_447064.1	58.168	98	1131	1126	1157	1269	0.0
NP_009384.1	XP_447066.1	43.289	92	325	302	298	250	1.14e-82
NP_009385.2	XP_447067.1	54.688	100	1356	1336	1408	1334	0.0
NP_009386.1	XP_447068.1	64.901	95	635	606	604	824	0.0
NP_009387.1	XP_447069.1	51.869	99	399	468	428	407	1.04e-140
NP_009388.2	XP_447070.1	39.773	94	255	275	264	160	9.49e-49
NP_009389.3	XP_447071.1	69.787	79	405	592	235	358	1.01e-119
NP_009389.3	XP_447071.1	46.809	79	405	592	94	52.8	4.88e-08
NP_009390.1	XP_447072.1	85.242	99	394	391	393	691	0.0
NP_009391.2	XP_447073.1	40.067	90	625	659	599	399	1.61e-131
NP_009392.2	XP_445294.1	48.276	100	493	460	493	449	5.98e-156
NP_009393.1	XP_445295.1	70.098	79	259	288	204	306	9.66e-106
NP_009394.1	XP_445296.1	28.571	68	198	195	140	53.5	1.02e-09
NP_009395.1	XP_445297.1	70.466	89	215	213	193	284	4.99e-99
NP_009396.2	XP_446529.1	92.523	100	642	640	642	1145	0.0
NP_009398.1	XP_446340.1	77.404	100	206	207	208	309	2.87e-109
NP_009399.2	XP_444804.1	31.102	95	1274	1206	1225	620	0.0
NP_009400.1	XP_444805.1	42.452	99	1160	1162	1199	903	0.0
NP_009401.1	XP_446391.1	34.441	58	539	509	331	139	2.04e-36
NP_009402.1	XP_446392.1	56.566	90	219	216	198	239	2.29e-81
NP_009403.1	XP_446393.1	60.046	100	426	440	433	542	0.0
NP_009404.1	XP_446394.1	71.725	99	621	627	626	934	0.0
NP_009405.1	XP_446395.1	53.455	99	275	285	275	279	5.90e-95
NP_009406.1	XP_022456058.1	24.828	12	1196	1504	145	33.5	0.22
NP_009407.1	XP_447666.1	22.857	24	440	734	105	30.8	0.44
NP_009408.3	XP_447443.1	45.559	78	709	762	349	254	1.08e-74
NP_009408.3	XP_447443.1	30.315	78	709	762	254	76.6	5.66e-15
NP_009409.1	XP_447442.1	77.961	99	306	306	304	504	0.0
NP_009410.1	XP_447441.1	78.723	97	435	422	423	701	0.0
NP_009411.2	XP_445391.1	66.563	95	974	1076	323	431	2.96e-135
NP_009411.2	XP_445391.1	29.136	95	974	1076	683	217	8.41e-59
NP_009412.1	XP_446803.1	43.636	98	55	577	55	46.2	1.52e-08
NP_009413.2	XP_445506.1	41.667	13	179	761	24	27.7	0.97
NP_009414.1	XP_447867.1	36.667	12	235	369	30	26.2	4.7
NP_009415.1	XP_446222.1	29.545	19	234	509	44	27.7	1.4
NP_009416.1	XP_445544.1	32.000	68	74	667	50	23.9	2.7
NP_009418.1	XP_448949.1	37.143	12	298	469	35	27.7	2.4
NP_009419.1	XP_447917.1	39.535	18	234	799	43	26.9	2.8
NP_009420.1	XP_445392.1	67.078	99	687	746	729	1020	0.0
NP_009421.3	XP_445393.1	58.750	99	1188	1181	1200	1389	0.0
NP_009424.1	XP_447567.2	37.815	53	1537	1771	833	344	3.41e-97
NP_009424.1	XP_447567.2	36.951	53	1537	1771	820	317	2.05e-88
NP_009429.1	XP_445282.1	27.083	48	99	929	48	23.5	7.6
NP_009430.1	XP_002999568.1	27.358	49	203	1083	106	29.6	0.27
NP_009431.1	XP_448892.1	41.860	27	161	891	43	25.0	5.5
NP_009434.1	XP_445275.1	24.000	26	467	823	150	28.5	2.3
NP_009437.1	XP_445712.1	25.287	31	792	836	261	34.7	0.055
NP_009438.1	XP_449596.1	29.032	54	105	568	62	33.5	0.003
NP_009439.1	XP_445288.1	26.786	8	667	1283	56	31.2	0.52
NP_009443.1	XP_449750.1	45.161	93	196	198	186	179	3.44e-58
NP_009444.2	XP_448455.1	53.166	98	1010	1048	995	1120	0.0
NP_009445.2	XP_449751.1	69.027	99	1151	1144	1172	1617	0.0
NP_009446.2	XP_449752.1	62.914	100	1038	981	1057	1333	0.0
NP_009447.1	XP_449753.1	38.914	86	486	451	442	200	1.44e-59
NP_009448.1	XP_449754.1	76.555	97	215	213	209	352	9.61e-126
NP_009449.1	XP_449755.1	47.086	90	1117	1078	1098	842	0.0
NP_009450.1	XP_022456058.1	26.891	7	1770	1504	119	32.3	0.75
NP_009451.1	XP_448906.1	23.116	44	438	782	199	32.0	0.21
NP_009453.2	XP_449761.1	88.073	100	545	543	545	978	0.0
NP_009454.1	XP_446327.1	44.737	8	460	477	38	37.4	0.004
NP_009455.3	XP_449760.1	50.702	96	754	751	783	668	0.0
NP_009457.1	XP_449759.1	50.376	99	270	242	266	266	1.58e-90
NP_009459.1	XP_449758.1	66.822	97	220	201	214	280	1.04e-97
NP_009460.1	XP_446991.1	88.372	99	130	131	129	242	5.74e-85
NP_009461.2	XP_446523.1	37.931	82	175	258	145	106	2.42e-29
NP_009462.2	XP_446522.1	79.452	87	421	415	365	623	0.0
NP_009463.1	XP_446993.1	51.042	49	177	150	96	98.2	3.11e-27
NP_009464.2	XP_446994.1	53.796	99	459	445	461	478	4.86e-168
NP_009465.2	XP_446995.1	28.782	100	2787	2763	2849	1049	0.0
NP_009466.1	XP_446519.1	95.620	100	137	137	137	269	2.08e-95
NP_009467.1	XP_445254.1	43.100	99	466	490	529	392	1.81e-133
NP_009468.1	XP_445257.1	36.066	97	980	999	1098	505	4.76e-164
NP_009469.2	XP_445258.1	42.474	97	758	769	784	593	0.0
NP_009471.1	XP_444967.1	55.344	92	458	442	421	489	1.49e-172
NP_009472.1	XP_444969.1	28.426	100	368	361	394	72.4	1.03e-14
NP_009473.2	XP_444970.1	56.320	99	541	542	538	624	0.0
NP_009474.1	XP_446509.1	57.535	94	1502	1452	1420	1659	0.0
NP_009475.1	XP_444971.1	92.241	99	117	118	116	228	8.54e-80
NP_009477.1	XP_446507.1	86.287	100	1072	1072	1072	1929	0.0
NP_009478.1	XP_446506.1	88.906	100	649	647	649	1164	0.0
NP_009479.1	XP_444965.1	39.564	89	355	363	321	230	1.07e-73
NP_009481.1	XP_444964.1	91.542	100	200	201	201	380	3.20e-137
NP_009484.2	XP_446505.1	67.136	99	429	425	426	604	0.0
NP_009485.3	XP_447488.1	88.328	97	326	319	317	592	0.0
NP_009486.3	XP_444962.1	45.785	84	747	770	688	566	0.0
NP_009487.2	XP_444961.1	57.775	78	1148	1098	881	961	0.0
NP_009487.2	XP_444961.1	80.556	78	1148	1098	36	72.8	1.82e-13
NP_009489.1	XP_444960.1	75.676	85	261	260	222	357	2.75e-126
NP_009490.1	XP_445130.1	54.955	37	1111	988	222	242	5.68e-67
NP_009490.1	XP_445130.1	43.878	37	1111	988	196	151	8.00e-38
NP_009492.1	XP_444959.1	72.222	64	696	655	450	677	0.0
NP_009493.1	XP_445724.2	23.704	19	687	1821	135	37.7	0.006
NP_009494.1	XP_444957.1	38.739	54	193	120	111	82.0	4.74e-21
NP_009495.1	XP_444956.1	52.681	99	423	392	429	414	2.83e-144
NP_009496.2	XP_444955.1	86.029	65	208	216	136	246	6.39e-84
NP_009497.2	XP_447469.1	66.813	94	468	459	455	619	0.0
NP_009498.1	XP_444953.1	50.129	91	418	384	389	372	9.64e-128
NP_009499.1	XP_447470.1	38.362	40	525	612	232	142	8.64e-37
NP_009501.1	XP_444951.1	46.408	61	831	719	515	467	1.65e-154
NP_009502.1	XP_444950.1	52.063	88	668	639	630	486	1.85e-165
NP_009503.1	XP_446174.1	73.288	100	292	292	292	449	8.83e-162
NP_009504.1	XP_446173.1	53.801	99	138	171	171	173	4.42e-57
NP_009506.1	XP_446172.1	52.073	100	1381	1311	1423	1274	0.0
NP_009507.1	XP_446171.1	35.662	54	441	402	272	155	1.56e-43
NP_009508.1	XP_446170.1	62.391	100	457	453	460	577	0.0
NP_009509.1	XP_445816.1	32.500	27	122	498	40	26.6	0.97
NP_009510.1	XP_446168.1	69.811	20	257	286	53	75.9	9.65e-17
NP_009511.1	XP_446167.1	67.818	99	639	630	637	890	0.0
NP_009512.1	XP_446166.1	88.750	99	241	242	240	456	6.83e-166
NP_009513.1	XP_446165.1	63.014	100	219	218	219	281	8.48e-98
NP_009514.1	XP_446164.1	84.456	100	579	578	579	1030	0.0
NP_009515.1	XP_446163.1	81.218	85	232	212	197	347	9.41e-124
NP_009516.1	XP_446162.1	55.664	99	1025	1006	1024	1138	0.0
NP_009517.1	XP_446161.1	72.441	98	257	265	254	394	6.24e-141
NP_009518.1	XP_446159.1	53.879	100	705	661	709	764	0.0
NP_009519.1	XP_446158.1	30.630	99	1513	1483	1603	565	6.04e-176
NP_009520.1	XP_446157.1	79.592	85	345	295	294	492	1.11e-177
NP_009521.1	XP_446156.1	44.798	79	381	349	346	260	5.12e-85
NP_009522.1	XP_446155.1	31.273	77	338	282	275	90.5	1.62e-21
NP_009523.1	XP_446154.1	88.525	96	318	306	305	558	0.0
NP_009524.1	XP_446150.1	74.074	29	376	405	108	172	1.00e-50
NP_009525.1	XP_446149.1	63.717	100	106	111	113	112	2.99e-34
NP_009526.1	XP_444910.1	92.063	100	189	189	189	303	2.67e-107
NP_009527.1	XP_446583.1	91.579	100	95	95	95	179	1.78e-61
NP_009528.1	XP_448311.1	54.483	100	145	130	145	156	7.16e-51
NP_009529.1	XP_448312.1	74.737	97	684	672	665	1038	0.0
NP_009530.1	XP_447899.1	85.360	100	868	879	888	1485	0.0
NP_009531.1	XP_447898.1	75.025	86	1133	1026	1009	1522	0.0
NP_009532.1	XP_447897.1	83.193	83	144	118	119	199	4.93e-68
NP_009533.1	XP_447896.1	61.863	98	574	551	569	680	0.0
NP_009534.1	XP_447895.1	56.667	97	520	505	510	588	0.0
NP_009535.1	XP_447894.1	46.512	97	133	125	129	122	7.30e-38
NP_009536.1	XP_447893.1	45.820	99	1579	1514	1591	1315	0.0
NP_009537.1	XP_447892.1	79.096	99	353	357	354	586	0.0
NP_009538.1	XP_447891.1	87.833	100	526	526	526	975	0.0
NP_009539.2	XP_445815.1	28.601	98	894	930	972	347	8.33e-106
NP_009540.2	XP_445814.1	46.684	93	401	371	377	313	4.39e-105
NP_009542.1	XP_445813.1	63.611	96	759	715	731	913	0.0
NP_009543.1	XP_445812.1	44.944	94	280	251	267	210	2.53e-68
NP_009544.1	XP_444782.1	32.473	86	676	793	659	211	1.83e-59
NP_009545.2	XP_445811.1	59.786	99	840	840	843	984	0.0
NP_009546.1	XP_445810.1	52.453	100	1244	1203	1325	1141	0.0
NP_009547.2	XP_445809.1	33.495	96	180	200	206	129	8.83e-39
NP_009548.1	XP_444792.1	32.174	98	976	1107	920	427	2.29e-133
NP_009548.1	XP_444792.1	29.000	98	976	1107	100	56.2	1.83e-08
