# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/BG2_GCA_014217725.1/mock_long_gene_400.gtf" "-o" "81_counts.txt" "81_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	81_aln.bam
GWK60_A01903	CP048230.1	239387	241808	-	2422	7884
GWK60_A01925	CP048230.1	242419	244465	+	2047	6548
GWK60_A01947	CP048230.1	243879	245421	-	1543	265
GWK60_A01969	CP048230.1	246399	247980	+	1582	116
GWK60_A02013	CP048230.1	247686	249903	-	2218	6325
GWK60_A02035	CP048230.1	250300	252358	-	2059	10399
GWK60_A02057	CP048230.1	256575	258624	-	2050	12585
GWK60_A02079	CP048230.1	263580	264801	+	1222	270
GWK60_A02101	CP048230.1	265990	267244	+	1255	2587
GWK60_A02123	CP048230.1	266943	269013	-	2071	9129
GWK60_A02145	CP048230.1	270009	270675	+	667	0
GWK60_A02167	CP048230.1	270999	272730	-	1732	5292
GWK60_A02189	CP048230.1	273815	275174	+	1360	1219
GWK60_A02211	CP048230.1	274832	276569	-	1738	1949
GWK60_A02233	CP048230.1	276559	278722	-	2164	2404
GWK60_A02277	CP048230.1	278898	281022	-	2125	5418
GWK60_A02299	CP048230.1	281204	284204	+	3001	1383
GWK60_A02321	CP048230.1	284239	285589	+	1351	778
GWK60_A02343	CP048230.1	285630	286989	+	1360	8390
GWK60_A02365	CP048230.1	286432	288025	-	1594	2413
GWK60_A02387	CP048230.1	292062	293601	+	1540	2211
GWK60_A02409	CP048230.1	293614	296632	+	3019	1266
GWK60_A02431	CP048230.1	295908	296610	-	703	4758
GWK60_A02453	CP048230.1	296784	298950	+	2167	3631
GWK60_A02475	CP048230.1	298381	301912	-	3532	1875
GWK60_A02497	CP048230.1	302046	303276	-	1231	3243
GWK60_A02519	CP048230.1	303102	305559	-	2458	4475
GWK60_A02541	CP048230.1	305706	307197	+	1492	51
GWK60_A02563	CP048230.1	306984	307638	+	655	9198
GWK60_A02585	CP048230.1	307549	309238	+	1690	3134
GWK60_A02607	CP048230.1	308645	310370	-	1726	534
GWK60_A02629	CP048230.1	310613	311850	+	1238	495
GWK60_A02651	CP048230.1	311931	313263	+	1333	2777
GWK60_A02673	CP048230.1	312552	315435	-	2884	1113
GWK60_A02695	CP048230.1	315413	317021	-	1609	700
GWK60_A02717	CP048230.1	317339	318053	+	715	9802
GWK60_A02739	CP048230.1	318016	319921	+	1906	419
GWK60_A02761	CP048230.1	319468	320854	-	1387	2320
GWK60_A02783	CP048230.1	321432	322404	+	973	2187
GWK60_A02805	CP048230.1	321782	323111	-	1330	2
GWK60_A02827	CP048230.1	323402	324026	+	625	125
GWK60_A02849	CP048230.1	323368	325141	-	1774	148
GWK60_A02871	CP048230.1	325407	327312	+	1906	544
GWK60_A02893	CP048230.1	327258	327963	+	706	4767
GWK60_A02915	CP048230.1	327409	328415	-	1007	4479
GWK60_A02937	CP048230.1	328743	331521	+	2779	1189
GWK60_A02959	CP048230.1	331247	331886	-	640	3544
GWK60_A02981	CP048230.1	333043	335392	+	2350	56
GWK60_A03003	CP048230.1	335757	338155	+	2399	3018
GWK60_A03025	CP048230.1	337721	338468	-	748	1218
GWK60_A03047	CP048230.1	339100	339829	+	730	66680
GWK60_A03069	CP048230.1	339268	340393	-	1126	793
GWK60_A03091	CP048230.1	340472	341678	-	1207	4630
GWK60_A03113	CP048230.1	343669	346597	+	2929	7634
GWK60_A03135	CP048230.1	346671	348957	+	2287	379
GWK60_A03157	CP048230.1;CP048230.1	348514;348514	350161;349481	-;-	1648	35070
GWK60_A03179	CP048230.1	350807	352673	-	1867	8
GWK60_A03201	CP048230.1	353607	355359	+	1753	1193
GWK60_A03223	CP048230.1	355593	357870	+	2278	2142
GWK60_A03245	CP048230.1	358679	360851	-	2173	16340
GWK60_A03267	CP048230.1	361447	362461	-	1015	7822
GWK60_A03289	CP048230.1	363837	364980	+	1144	30
GWK60_A03311	CP048230.1	365013	368868	+	3856	773
GWK60_A03333	CP048230.1	369013	370873	+	1861	541
GWK60_A03355	CP048230.1	370349	372164	-	1816	11936
GWK60_A03377	CP048230.1	372366	374805	-	2440	179
GWK60_A03421	CP048230.1	375505	376156	-	652	268
GWK60_A03443	CP048230.1	376558	379939	-	3382	668
GWK60_A03465	CP048230.1	379853	380822	-	970	42
GWK60_A03487	CP048230.1	381016	382060	-	1045	269
GWK60_A03509	CP048230.1	384128	387716	-	3589	1393
GWK60_A03531	CP048230.1	387824	390425	-	2602	1624
GWK60_A03553	CP048230.1	390734	392126	+	1393	81
GWK60_A03575	CP048230.1	392385	394032	+	1648	2802
GWK60_A03597	CP048230.1	393604	398962	-	5359	8191
GWK60_A03619	CP048230.1	399955	402601	+	2647	751
GWK60_A03663	CP048230.1	402592	403537	-	946	668
GWK60_A03685	CP048230.1	403994	405809	+	1816	0
GWK60_A03707	CP048230.1	405826	407656	+	1831	477
GWK60_A03751	CP048230.1	407655	409608	-	1954	2771
GWK60_A03773	CP048230.1	409765	410581	+	817	1961
GWK60_A03795	CP048230.1	409971	411312	-	1342	23319
GWK60_A03817	CP048230.1	412336	414049	+	1714	1626
GWK60_A03839	CP048230.1	414376	415582	+	1207	1009
GWK60_A03861	CP048230.1	415047	415767	-	721	2233
GWK60_A03883	CP048230.1	415997	417360	+	1364	883
GWK60_A03905	CP048230.1	416826	418752	-	1927	5357
GWK60_A03927	CP048230.1	418819	420970	-	2152	4945
GWK60_A03949	CP048230.1	421263	423018	+	1756	2615
GWK60_A03971	CP048230.1	423196	424720	+	1525	3693
GWK60_A03993	CP048230.1	424657	425611	+	955	295
GWK60_A04015	CP048230.1	425760	426957	+	1198	37458
GWK60_A04037	CP048230.1	426408	427983	-	1576	621
GWK60_A04059	CP048230.1	428322	430431	-	2110	966
GWK60_A04081	CP048230.1	430649	431318	-	670	5442
GWK60_A04103	CP048230.1	432045	434367	+	2323	871
GWK60_A04125	CP048230.1	435071	437630	+	2560	693
GWK60_A04147	CP048230.1	437075	439409	-	2335	2952
GWK60_A04169	CP048230.1	440135	441689	+	1555	2584
GWK60_A04191	CP048230.1	441248	443006	-	1759	970
GWK60_A04213	CP048230.1	444199	445249	+	1051	903
GWK60_A04235	CP048230.1	444614	446192	-	1579	5179
GWK60_A04279	CP048230.1	446198	446960	-	763	348
GWK60_A04257	CP048230.1	447237	448104	+	868	902
GWK60_A04301	CP048230.1	448654	451021	+	2368	368
GWK60_A04323	CP048230.1	451222	452404	+	1183	4102
GWK60_A04345	CP048230.1	452620	456316	+	3697	326
GWK60_A04367	CP048230.1	457166	459878	+	2713	1603
GWK60_A04389	CP048230.1	459763	460411	-	649	156
GWK60_A04411	CP048230.1	462348	463353	+	1006	34060
GWK60_A04433	CP048230.1	463883	465374	+	1492	768
GWK60_A04455	CP048230.1	465642	469167	+	3526	2504
GWK60_A04477	CP048230.1	469217	470945	+	1729	167
GWK60_A04499	CP048230.1	471201	472686	+	1486	1752
GWK60_A04521	CP048230.1	472235	474263	-	2029	493
GWK60_A04543	CP048230.1	474804	475560	-	757	47
GWK60_A04565	CP048230.1	476978	477752	+	775	529
GWK60_A04587	CP048230.1	477364	478561	-	1198	4350
GWK60_A04609	CP048230.1	478948	480958	-	2011	5587
GWK60_A04631	CP048230.1	482292	484494	+	2203	1492
GWK60_A04653	CP048230.1	484709	485906	+	1198	2663
GWK60_A04675	CP048230.1	485444	487304	-	1861	140092
GWK60_A04697	CP048230.1	497983	506875	+	8893	0
GWK60_B00011	CP048231.1	3667	7072	-	3406	0
GWK60_B00055	CP048231.1	13090	13720	+	631	25
GWK60_B00077	CP048231.1	12887	13841	-	955	0
GWK60_B00099	CP048231.1	14175	15207	+	1033	0
GWK60_B00121	CP048231.1	15108	16590	-	1483	816
GWK60_B00143	CP048231.1	19247	20939	+	1693	618
GWK60_B00165	CP048231.1	20345	24155	-	3811	1057
GWK60_B00187	CP048231.1	24485	25898	-	1414	1618
GWK60_B00209	CP048231.1	26407	27172	+	766	870
GWK60_B00231	CP048231.1	26812	27478	-	667	1582
GWK60_B00253	CP048231.1	29305	31936	+	2632	4036
GWK60_B00275	CP048231.1	34232	35441	+	1210	2923
GWK60_B00297	CP048231.1	35873	37247	+	1375	10
GWK60_B00319	CP048231.1	38721	41634	+	2914	3214
GWK60_B00341	CP048231.1	40974	42624	-	1651	973
GWK60_B00363	CP048231.1	45405	47826	+	2422	950
GWK60_B00385	CP048231.1	47496	48852	-	1357	3354
GWK60_B00407	CP048231.1	54181	54778	+	598	13428
GWK60_B00429	CP048231.1	55618	57268	+	1651	85
GWK60_B00451	CP048231.1	56568	57795	-	1228	347
GWK60_B00473	CP048231.1	57743	60383	-	2641	2368
GWK60_B00495	CP048231.1	60491	62342	-	1852	1445
GWK60_B00517	CP048231.1	62678	64649	-	1972	16487
GWK60_B00539	CP048231.1	66062	66692	+	631	97
GWK60_B00561	CP048231.1	66607	68257	+	1651	4
GWK60_B00583	CP048231.1	68432	71270	+	2839	2559
GWK60_B00605	CP048231.1	70592	72617	-	2026	945
GWK60_B00627	CP048231.1	73165	74902	-	1738	258
GWK60_B00649	CP048231.1	76074	77562	+	1489	7518
GWK60_B00671	CP048231.1	77070	77961	-	892	2720
GWK60_B00693	CP048231.1	78603	79971	+	1369	1156
GWK60_B00715	CP048231.1	79361	80678	-	1318	700
GWK60_B00737	CP048231.1	80661	83469	-	2809	1939
GWK60_B00759	CP048231.1	83764	85480	-	1717	162
GWK60_B00781	CP048231.1	85815	87399	+	1585	9210
GWK60_B00803	CP048231.1	87385	89023	+	1639	239
GWK60_B00825	CP048231.1	88499	89480	-	982	19667
GWK60_B00847	CP048231.1	93991	96262	+	2272	1173
GWK60_B00891	CP048231.1	98961	101589	+	2629	851
GWK60_B00913	CP048231.1	101303	102335	-	1033	4927
GWK60_B00935	CP048231.1	103080	104628	+	1549	2771
GWK60_B00957	CP048231.1	104275	105850	-	1576	1585
GWK60_B00979	CP048231.1	106169	108995	+	2827	2077
GWK60_B01001	CP048231.1	108425	110411	-	1987	1983
GWK60_B01023	CP048231.1	111567	112894	+	1328	79055
GWK60_B01045	CP048231.1	114776	115865	+	1090	3326
GWK60_B01067	CP048231.1	115211	116133	-	923	351
GWK60_B01089	CP048231.1	117247	121390	+	4144	393
GWK60_B01133	CP048231.1	122063	123083	+	1021	1579
GWK60_B01155	CP048231.1	122477	124934	-	2458	1996
GWK60_B01177	CP048231.1	125344	129076	-	3733	6285
GWK60_B01199	CP048231.1	129799	131743	+	1945	1535
GWK60_B01221	CP048231.1	131233	132139	-	907	3981
GWK60_B01243	CP048231.1	132241	133942	-	1702	2236
GWK60_B01265	CP048231.1	134237	135341	+	1105	888
GWK60_B01287	CP048231.1	135293	137717	+	2425	2834
GWK60_B01309	CP048231.1	137847	139530	+	1684	404
GWK60_B01331	CP048231.1	139599	141108	+	1510	869
GWK60_B01353	CP048231.1	141251	146741	+	5491	981
GWK60_B01375	CP048231.1	146125	147196	-	1072	1375
GWK60_B01397	CP048231.1	147557	148313	+	757	2953
GWK60_B01419	CP048231.1	148951	151549	+	2599	257
GWK60_B01441	CP048231.1	150817	153343	-	2527	578
GWK60_B01463	CP048231.1	153259	155692	-	2434	1689
GWK60_B01507	CP048231.1	156284	158759	-	2476	1888
GWK60_B01529	CP048231.1	159653	162071	+	2419	416
GWK60_B01551	CP048231.1	161381	163514	-	2134	961
GWK60_B01573	CP048231.1	164194	165463	+	1270	411
GWK60_B01595	CP048231.1	165472	167482	+	2011	472
GWK60_B01617	CP048231.1	167384	168158	+	775	1026
GWK60_B01639	CP048231.1	167657	168929	-	1273	854
GWK60_B01661	CP048231.1	168962	171071	-	2110	535
GWK60_B01683	CP048231.1	171385	173653	+	2269	555
GWK60_B01705	CP048231.1	174528	175152	+	625	6
GWK60_B01727	CP048231.1	174871	176932	-	2062	836
GWK60_B01749	CP048231.1	177545	178520	+	976	2165
GWK60_B01771	CP048231.1	178729	181963	+	3235	2364
GWK60_B01793	CP048231.1	181416	183114	-	1699	584
GWK60_B01815	CP048231.1	183420	185091	-	1672	127
GWK60_B01837	CP048231.1	185308	186700	+	1393	324
GWK60_B01859	CP048231.1	186666	190428	+	3763	1216
GWK60_B01881	CP048231.1	189872	192206	-	2335	6712
GWK60_B01903	CP048231.1	192347	193550	-	1204	47
GWK60_B01925	CP048231.1	193750	196024	-	2275	1
GWK60_B01947	CP048231.1	196865	198602	+	1738	440
GWK60_B01969	CP048231.1	197962	199189	-	1228	364
GWK60_B01991	CP048231.1	201213	203478	+	2266	537
GWK60_B02013	CP048231.1	203713	204904	+	1192	1550
GWK60_B02035	CP048231.1	204334	207997	-	3664	4173
GWK60_B02057	CP048231.1	208389	215157	-	6769	475
GWK60_B02079	CP048231.1	215560	217783	+	2224	630
GWK60_B02101	CP048231.1	217195	217918	-	724	1116
GWK60_B02123	CP048231.1	218033	219125	-	1093	462
GWK60_B02145	CP048231.1	219721	222052	+	2332	738
GWK60_B02167	CP048231.1	222603	224541	+	1939	1625
GWK60_B02189	CP048231.1	224111	226124	-	2014	2114
GWK60_B02211	CP048231.1	226645	230197	-	3553	2674
GWK60_B02233	CP048231.1	230190	232005	-	1816	512
GWK60_B02255	CP048231.1	232068	233553	-	1486	1160
GWK60_B02277	CP048231.1	234728	236702	+	1975	280
GWK60_B02299	CP048231.1	236102	237449	-	1348	7783
GWK60_B02321	CP048231.1	238381	240523	+	2143	9029
GWK60_B02343	CP048231.1	240864	242604	+	1741	3818
GWK60_B02365	CP048231.1	242850	244188	+	1339	1960
GWK60_B02387	CP048231.1	243696	245862	-	2167	1423
GWK60_B02409	CP048231.1	246986	248933	+	1948	2873
GWK60_B02431	CP048231.1	249151	250435	+	1285	7179
GWK60_B02453	CP048231.1	250748	252740	-	1993	520
GWK60_B02475	CP048231.1	253234	256111	+	2878	1830
GWK60_B02497	CP048231.1	255443	256412	-	970	0
GWK60_B02519	CP048231.1	257664	259479	+	1816	854
GWK60_B02541	CP048231.1	258811	260500	-	1690	1052
GWK60_B02563	CP048231.1	260620	263071	-	2452	2642
GWK60_B02585	CP048231.1	264539	266969	-	2431	613
GWK60_B02607	CP048231.1	267312	267927	+	616	1651
GWK60_B02629	CP048231.1	268320	270456	+	2137	1014
GWK60_B02651	CP048231.1	269638	271336	-	1699	441
GWK60_B02673	CP048231.1	271252	273100	-	1849	11225
GWK60_B02695	CP048231.1	273429	276513	-	3085	518
GWK60_B02717	CP048231.1	276931	279040	-	2110	815
GWK60_B02739	CP048231.1	279981	281031	-	1051	4363
GWK60_B02761	CP048231.1	281309	283559	-	2251	2184
GWK60_B02783	CP048231.1	284104	286321	-	2218	60
GWK60_B02805	CP048231.1	286911	289167	-	2257	21
GWK60_B02827	CP048231.1	290020	292213	-	2194	82
GWK60_B02849	CP048231.1	293262	295551	-	2290	456
GWK60_B02871	CP048231.1	297335	299828	+	2494	2393
GWK60_B02893	CP048231.1	300948	302547	+	1600	11526
GWK60_B02915	CP048231.1	303869	305273	+	1405	33305
GWK60_B02937	CP048231.1	305138	307628	-	2491	1410
GWK60_B02959	CP048231.1	308045	311015	-	2971	362
GWK60_B03003	CP048231.1	311846	315029	-	3184	1157
GWK60_B03025	CP048231.1	315269	316625	-	1357	361
GWK60_B03047	CP048231.1	316720	317422	-	703	2
GWK60_B03069	CP048231.1	318623	320498	+	1876	12739
GWK60_B03091	CP048231.1	320107	320947	-	841	1622
GWK60_B03113	CP048231.1	321443	324455	+	3013	352
GWK60_B03135	CP048231.1	325089	327351	+	2263	562
GWK60_B03157	CP048231.1	326797	328513	-	1717	1720
GWK60_B03179	CP048231.1	328476	329643	-	1168	633
GWK60_B03201	CP048231.1	330203	332897	+	2695	1146
GWK60_B03223	CP048231.1	333268	338662	+	5395	992
GWK60_B03245	CP048231.1	338101	342568	-	4468	11417
GWK60_B03267	CP048231.1	343823	345980	-	2158	554
GWK60_B03289	CP048231.1	346026	347058	-	1033	248
GWK60_B03311	CP048231.1	347431	350968	-	3538	55092
GWK60_B03333	CP048231.1	351656	353849	-	2194	2934
GWK60_B03355	CP048231.1	355233	356565	+	1333	983
GWK60_B03377	CP048231.1	356779	360226	+	3448	2077
GWK60_B03399	CP048231.1	359521	361180	-	1660	1734
GWK60_B03421	CP048231.1	361014	363036	-	2023	2509
GWK60_B03443	CP048231.1	363170	363779	+	610	1850
GWK60_B03465	CP048231.1	363702	365772	+	2071	20531
GWK60_B03487	CP048231.1	366291	369657	+	3367	473
GWK60_B03509	CP048231.1	370006	371797	+	1792	368
GWK60_B03531	CP048231.1	372274	373489	+	1216	6062
GWK60_B03553	CP048231.1	373855	375694	+	1840	1455
GWK60_B03597	CP048231.1	376348	378565	+	2218	2941
GWK60_B03619	CP048231.1	378658	379969	+	1312	4023
GWK60_B03641	CP048231.1	380551	381949	+	1399	5482
GWK60_B03663	CP048231.1	382644	384567	+	1924	171
GWK60_B03685	CP048231.1	384064	384748	-	685	1881
GWK60_B03707	CP048231.1	384405	385689	-	1285	0
GWK60_B03729	CP048231.1	385957	387277	+	1321	1115
GWK60_B03751	CP048231.1	386656	387310	-	655	6
GWK60_B03773	CP048231.1	387547	389242	+	1696	1569
GWK60_B03795	CP048231.1	389230	390220	+	991	3623
GWK60_B03817	CP048231.1	389816	392114	-	2299	1322
GWK60_B03839	CP048231.1	392655	394686	-	2032	1534
GWK60_B03861	CP048231.1	395386	397537	-	2152	282
GWK60_B03883	CP048231.1	397775	399383	-	1609	1300
GWK60_B03905	CP048231.1	399543	400464	-	922	5131
GWK60_B03927	CP048231.1	400355	401795	-	1441	1226
GWK60_B03971	CP048231.1	402687	403920	+	1234	517
GWK60_B03993	CP048231.1	403468	404872	-	1405	1973
GWK60_B04015	CP048231.1	405153	407253	+	2101	2097
GWK60_B04037	CP048231.1	406668	409653	-	2986	1046
GWK60_B04059	CP048231.1	411044	412337	+	1294	1801
GWK60_B04081	CP048231.1	414571	417673	+	3103	24
GWK60_B04103	CP048231.1	417597	418938	-	1342	66
GWK60_B04125	CP048231.1	419211	420699	-	1489	81676
GWK60_B04147	CP048231.1	420615	422613	-	1999	1387
GWK60_B04169	CP048231.1	422884	424912	+	2029	1107
GWK60_B04191	CP048231.1	425048	426719	+	1672	2852
GWK60_B04213	CP048231.1	426749	428330	+	1582	16900
GWK60_B04235	CP048231.1	427837	429085	-	1249	341
GWK60_B04257	CP048231.1	429930	433821	+	3892	900
GWK60_B04279	CP048231.1	433207	434146	-	940	1003
GWK60_B04301	CP048231.1	434181	436563	-	2383	2598
GWK60_B04323	CP048231.1	437818	440035	+	2218	493
GWK60_B04345	CP048231.1	439338	440589	-	1252	818
GWK60_B04367	CP048231.1	441038	441842	+	805	5085
GWK60_B04389	CP048231.1	441713	443132	-	1420	4234
GWK60_B04411	CP048231.1	443964	445317	+	1354	659
GWK60_B04433	CP048231.1	445075	446698	-	1624	5061
GWK60_B04455	CP048231.1	447144	448329	-	1186	1232
GWK60_B04477	CP048231.1	448679	449744	+	1066	650
GWK60_B04499	CP048231.1	449183	452873	-	3691	1214
GWK60_B04521	CP048231.1	453361	454951	-	1591	21563
GWK60_B04543	CP048231.1	455321	456275	-	955	2455
GWK60_B04565	CP048231.1	456662	458067	+	1406	390
GWK60_B04587	CP048231.1	457440	459360	-	1921	381
GWK60_B04609	CP048231.1	459374	460679	-	1306	407
GWK60_B04631	CP048231.1	461759	462959	+	1201	4
GWK60_B04653	CP048231.1	463089	464748	+	1660	5735
GWK60_B04675	CP048231.1	465042	465997	+	956	1651
GWK60_B04697	CP048231.1	465440	470462	-	5023	3677
GWK60_B04719	CP048231.1	471283	472771	+	1489	283
GWK60_B04741	CP048231.1	477439	479722	+	2284	385
GWK60_B04763	CP048231.1	479911	481546	-	1636	1078
GWK60_B04785	CP048231.1	482719	484921	-	2203	1105
GWK60_B04807	CP048231.1	485269	486565	+	1297	3698
GWK60_B04829	CP048231.1	486524	487394	+	871	1958
GWK60_B04895	CP048231.1	489548	494360	+	4813	1576
GWK60_B04917	CP048231.1	500565	511083	+	10519	0
GWK60_C00011	CP048232.1	2618	5165	-	2548	10
GWK60_C00033	CP048232.1	14058	15729	-	1672	169
GWK60_C00055	CP048232.1	18654	20676	+	2023	434
GWK60_C00077	CP048232.1	21225	26166	-	4942	254
GWK60_C00099	CP048232.1	30573	31683	+	1111	5935
GWK60_C00121	CP048232.1	31928	34478	+	2551	2338
GWK60_C00143	CP048232.1	34393	36535	-	2143	5553
GWK60_C00165	CP048232.1	37298	38048	+	751	1918
GWK60_C00187	CP048232.1	37853	39083	-	1231	57
GWK60_C00209	CP048232.1	39722	42674	+	2953	1707
GWK60_C00231	CP048232.1	43275	45327	+	2053	1051
GWK60_C00253	CP048232.1	45546	46650	+	1105	1349
GWK60_C00275	CP048232.1	46239	47172	-	934	1795
GWK60_C00297	CP048232.1	47286	54825	-	7540	2451
GWK60_C00319	CP048232.1	55145	55931	-	787	938
GWK60_C00341	CP048232.1	56618	59558	+	2941	1366
GWK60_C00363	CP048232.1	60236	62354	+	2119	3549
GWK60_C00385	CP048232.1	61906	64345	-	2440	370
GWK60_C00407	CP048232.1	64676	66248	+	1573	970
GWK60_C00429	CP048232.1	66409	67756	+	1348	754
GWK60_C00451	CP048232.1	67841	69335	+	1495	857
GWK60_C00473	CP048232.1	69435	71364	+	1930	9672
GWK60_C00495	CP048232.1	71832	74745	+	2914	6089
GWK60_C00517	CP048232.1	74836	76183	+	1348	54
GWK60_C00539	CP048232.1	76143	77115	-	973	761
GWK60_C00561	CP048232.1	77073	79923	-	2851	934
GWK60_C00583	CP048232.1	80123	82880	-	2758	2066
GWK60_C00605	CP048232.1	88503	89133	+	631	5
GWK60_C00627	CP048232.1	90376	96229	+	5854	429
GWK60_C00649	CP048232.1	96593	97427	+	835	0
GWK60_C00671	CP048232.1	101138	104006	+	2869	1126
GWK60_C00693	CP048232.1	110892	115938	+	5047	7578
GWK60_C00715	CP048232.1	116630	117977	+	1348	954
GWK60_C00737	CP048232.1	118231	119704	+	1474	1486
GWK60_C00759	CP048232.1	119167	122332	-	3166	9493
GWK60_C00781	CP048232.1	122959	125512	-	2554	3915
GWK60_C00803	CP048232.1	126245	127796	+	1552	2054
GWK60_C00825	CP048232.1	127100	132008	-	4909	1527
GWK60_C00847	CP048232.1	132189	133413	-	1225	535
GWK60_C00869	CP048232.1	133889	137636	+	3748	1716
GWK60_C00891	CP048232.1	137693	138542	+	850	881
GWK60_C00913	CP048232.1	138907	140431	+	1525	602
