# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/CBS138_GCF_000002545.3/mock_long_gene_400.gtf" "-o" "94_counts.txt" "94_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	94_aln.bam
CAGL0B00330g	NC_005968.1	17631	21441	-	3811	1149
CAGL0B00352g	NC_005968.1	21771	23184	-	1414	862
CAGL0B00374g	NC_005968.1	23693	24458	+	766	496
CAGL0B00396g	NC_005968.1	24098	24764	-	667	6655
CAGL0B00418g	NC_005968.1	26584	29215	+	2632	6520
CAGL0B00440g	NC_005968.1	31504	32713	+	1210	5240
CAGL0B00462g	NC_005968.1	33144	34518	+	1375	11
CAGL0B00484g	NC_005968.1	35991	38904	+	2914	3601
CAGL0B00506g	NC_005968.1	38244	39894	-	1651	1926
CAGL0B00528g	NC_005968.1	42677	45098	+	2422	1083
CAGL0B00550g	NC_005968.1	44768	46124	-	1357	3194
CAGL0B00572g	NC_005968.1	48498	49506	-	1009	16
CAGL0B00594g	NC_005968.1	51485	52082	+	598	19591
CAGL0B00616g	NC_005968.1	52916	54566	+	1651	276
CAGL0B00638g	NC_005968.1	53866	55093	-	1228	240
CAGL0B00660g	NC_005968.1	55041	57681	-	2641	4168
CAGL0B00682g	NC_005968.1	57789	59640	-	1852	1537
CAGL0B00704g	NC_005968.1	59973	61944	-	1972	42987
CAGL0B00726g	NC_005968.1	63903	65553	+	1651	28
CAGL0B00748g	NC_005968.1	65727	68565	+	2839	3509
CAGL0B00770g	NC_005968.1	67887	69912	-	2026	945
CAGL0B00792g	NC_005968.1	70460	72197	-	1738	77
CAGL0B00814g	NC_005968.1	73366	74854	+	1489	11145
CAGL0B00836g	NC_005968.1	74365	75256	-	892	1057
CAGL0B00858g	NC_005968.1	75930	77298	+	1369	3578
CAGL0B00880g	NC_005968.1	76688	78005	-	1318	369
CAGL0B00902g	NC_005968.1	77987	80795	-	2809	11915
CAGL0B00924g	NC_005968.1	81092	82808	-	1717	214
CAGL0B00946g	NC_005968.1	83143	84727	+	1585	33678
CAGL0B00968g	NC_005968.1	84713	86351	+	1639	393
CAGL0B00990g	NC_005968.1	85829	86810	-	982	6549
CAGL0B01012g	NC_005968.1	91330	93601	+	2272	278
CAGL0B01078g	NC_005968.1	96302	98930	+	2629	594
CAGL0B01100g	NC_005968.1	98650	99682	-	1033	7285
CAGL0B01122g	NC_005968.1	100472	102020	+	1549	2340
CAGL0B01144g	NC_005968.1	101667	103242	-	1576	2155
CAGL0B01166g	NC_005968.1	103561	106387	+	2827	3439
CAGL0B01188g	NC_005968.1	105816	107802	-	1987	1314
CAGL0B01203g	NC_005968.1	108965	110292	+	1328	46154
CAGL0B01232g	NC_005968.1	112175	113264	+	1090	168
CAGL0B01243g	NC_005968.1	112431	113262	-	832	2
CAGL0B01265g	NC_005968.1	113719	114679	+	961	222
CAGL0B01287g	NC_005968.1	114832	118975	+	4144	726
CAGL0B01331g	NC_005968.1	119648	120668	+	1021	1828
CAGL0B01353g	NC_005968.1	120062	122519	-	2458	2026
CAGL0B01375g	NC_005968.1	122930	126662	-	3733	9511
CAGL0B01397g	NC_005968.1	127374	129318	+	1945	1711
CAGL0B01419g	NC_005968.1	128808	129714	-	907	5623
CAGL0B01441g	NC_005968.1	129816	131517	-	1702	3257
CAGL0B01463g	NC_005968.1	131812	132916	+	1105	1150
CAGL0B01485g	NC_005968.1	132868	135292	+	2425	2266
CAGL0B01507g	NC_005968.1	135422	137105	+	1684	496
CAGL0B01529g	NC_005968.1	137174	138683	+	1510	641
CAGL0B01551g	NC_005968.1	138826	144316	+	5491	2000
CAGL0B01573g	NC_005968.1	143700	144771	-	1072	1059
CAGL0B01589g	NC_005968.1	145132	145888	+	757	1792
CAGL0B01595g	NC_005968.1	146542	149140	+	2599	107
CAGL0B01617g	NC_005968.1	148408	150934	-	2527	717
CAGL0B01639g	NC_005968.1	150850	153283	-	2434	2783
CAGL0B01683g	NC_005968.1	153875	156350	-	2476	1755
CAGL0B01705g	NC_005968.1	157245	159663	+	2419	886
CAGL0B01727g	NC_005968.1	158973	161106	-	2134	356
CAGL0B01771g	NC_005968.1	163063	165073	+	2011	348
CAGL0B01793g	NC_005968.1	165053	165749	+	697	2940
CAGL0B01815g	NC_005968.1	165248	166520	-	1273	1997
CAGL0B01837g	NC_005968.1	166553	168662	-	2110	815
CAGL0B01859g	NC_005968.1	168976	171244	+	2269	599
CAGL0B01875g	NC_005968.1	172117	172741	+	625	7
CAGL0B01881g	NC_005968.1	172460	174521	-	2062	1110
CAGL0B01903g	NC_005968.1	175134	176109	+	976	2170
CAGL0B01925g	NC_005968.1	176316	179550	+	3235	3577
CAGL0B01947g	NC_005968.1	179003	180701	-	1699	703
CAGL0B01969g	NC_005968.1	181006	182677	-	1672	141
CAGL0B01991g	NC_005968.1	182894	184286	+	1393	1133
CAGL0B02013g	NC_005968.1	184252	188014	+	3763	1823
CAGL0B02035g	NC_005968.1	187458	189792	-	2335	12016
CAGL0B02057g	NC_005968.1	189933	191136	-	1204	75
CAGL0B02079g	NC_005968.1	191336	193610	-	2275	4
CAGL0B02101g	NC_005968.1	194461	196198	+	1738	737
CAGL0B02123g	NC_005968.1	195558	196785	-	1228	567
CAGL0B02145g	NC_005968.1	198831	201096	+	2266	1456
CAGL0B02167g	NC_005968.1	201332	202523	+	1192	3725
CAGL0B02189g	NC_005968.1	201954	205617	-	3664	3505
CAGL0B02211g	NC_005968.1	206010	212784	-	6775	2310
CAGL0B02233g	NC_005968.1	213180	215403	+	2224	1940
CAGL0B02255g	NC_005968.1	214815	215538	-	724	1962
CAGL0B02277g	NC_005968.1	215653	216745	-	1093	471
CAGL0B02299g	NC_005968.1	217341	219672	+	2332	1152
CAGL0B02321g	NC_005968.1	220222	222160	+	1939	1791
CAGL0B02343g	NC_005968.1	221730	223743	-	2014	2000
CAGL0B02365g	NC_005968.1	224263	227815	-	3553	4310
CAGL0B02387g	NC_005968.1	227809	229624	-	1816	781
CAGL0B02409g	NC_005968.1	229687	231172	-	1486	1287
CAGL0B02431g	NC_005968.1	232347	234321	+	1975	1391
CAGL0B02453g	NC_005968.1	233725	235075	-	1351	24851
CAGL0B02475g	NC_005968.1	236029	238171	+	2143	8962
CAGL0B02497g	NC_005968.1	238507	240247	+	1741	8505
CAGL0B02519g	NC_005968.1	240486	241824	+	1339	1024
CAGL0B02541g	NC_005968.1	241331	243497	-	2167	1215
CAGL0B02563g	NC_005968.1	244624	246571	+	1948	1839
CAGL0B02585g	NC_005968.1	246796	248080	+	1285	9899
CAGL0B02607g	NC_005968.1	248395	250387	-	1993	871
CAGL0B02629g	NC_005968.1	250886	253763	+	2878	2901
CAGL0B02651g	NC_005968.1	253095	254064	-	970	4
CAGL0B02673g	NC_005968.1	255316	257131	+	1816	657
CAGL0B02695g	NC_005968.1	256463	258152	-	1690	1151
CAGL0B02717g	NC_005968.1	258271	260722	-	2452	15385
CAGL0B02739g	NC_005968.1	262190	264620	-	2431	2479
CAGL0B02755g	NC_005968.1	264963	265578	+	616	13051
CAGL0B02761g	NC_005968.1	265971	268107	+	2137	1628
CAGL0B02772g	NC_005968.1	267289	268987	-	1699	1625
CAGL0B02794g	NC_005968.1	268903	270751	-	1849	10482
CAGL0B02816g	NC_005968.1	271082	274166	-	3085	714
CAGL0B02838g	NC_005968.1	274584	276693	-	2110	9837
CAGL0B02860g	NC_005968.1	277607	278657	-	1051	18370
CAGL0B02882g	NC_005968.1	278934	281184	-	2251	5398
CAGL0B02904g	NC_005968.1	281693	283910	-	2218	381
CAGL0B02926g	NC_005968.1	284497	286753	-	2257	18
CAGL0B02948g	NC_005968.1	287606	289799	-	2194	278
CAGL0B02970g	NC_005968.1	290848	293137	-	2290	421
CAGL0B03047g	NC_005968.1	298526	300125	+	1600	31250
CAGL0B03069g	NC_005968.1	301443	302847	+	1405	77418
CAGL0B03091g	NC_005968.1	302712	305202	-	2491	2253
CAGL0B03113g	NC_005968.1	305615	308585	-	2971	776
CAGL0B03179g	NC_005968.1	309416	312599	-	3184	1665
CAGL0B03201g	NC_005968.1	312839	314195	-	1357	144
CAGL0B03223g	NC_005968.1	314290	314992	-	703	2
CAGL0B03245g	NC_005968.1	316192	318067	+	1876	12891
CAGL0B03267g	NC_005968.1	317676	318516	-	841	5550
CAGL0B03289g	NC_005968.1	319012	322024	+	3013	655
CAGL0B03311g	NC_005968.1	322659	324921	+	2263	600
CAGL0B03333g	NC_005968.1	324367	326083	-	1717	2032
CAGL0B03355g	NC_005968.1	326046	327213	-	1168	921
CAGL0B03377g	NC_005968.1	327774	330468	+	2695	1932
CAGL0B03399g	NC_005968.1	330838	336232	+	5395	1374
CAGL0B03421g	NC_005968.1	335671	340138	-	4468	5686
CAGL0B03443g	NC_005968.1	341391	343548	-	2158	800
CAGL0B03465g	NC_005968.1	343594	344626	-	1033	439
CAGL0B03487g	NC_005968.1	344999	348536	-	3538	88978
CAGL0B03509g	NC_005968.1	349238	351431	-	2194	4675
CAGL0B03531g	NC_005968.1	352819	354151	+	1333	1034
CAGL0B03553g	NC_005968.1	354365	357830	+	3466	1712
CAGL0B03575g	NC_005968.1	357125	358784	-	1660	2422
CAGL0B03597g	NC_005968.1	358618	360640	-	2023	5025
CAGL0B03611g	NC_005968.1	360364	360952	-	589	31
CAGL0B03619g	NC_005968.1	361572	363378	+	1807	24156
CAGL0B03641g	NC_005968.1	363897	367263	+	3367	687
CAGL0B03663g	NC_005968.1	367614	369405	+	1792	12723
CAGL0B03685g	NC_005968.1	369880	371095	+	1216	9488
CAGL0B03707g	NC_005968.1	371461	373300	+	1840	1790
CAGL0B03773g	NC_005968.1	373956	376173	+	2218	6233
CAGL0B03795g	NC_005968.1	376266	377577	+	1312	4658
CAGL0B03817g	NC_005968.1	378159	379557	+	1399	3401
CAGL0B03839g	NC_005968.1	380291	382214	+	1924	654
CAGL0B03855g	NC_005968.1	381711	382395	-	685	2242
CAGL0B03861g	NC_005968.1	382052	383336	-	1285	0
CAGL0B03883g	NC_005968.1	383602	384922	+	1321	3060
CAGL0B03899g	NC_005968.1	384301	384955	-	655	52
CAGL0B03905g	NC_005968.1	385192	386887	+	1696	1288
CAGL0B03927g	NC_005968.1	386875	387865	+	991	1707
CAGL0B03949g	NC_005968.1	387461	389759	-	2299	4398
CAGL0B03971g	NC_005968.1	390300	392331	-	2032	1327
CAGL0B03993g	NC_005968.1	393030	395181	-	2152	3370
CAGL0B04015g	NC_005968.1	395422	397030	-	1609	2286
CAGL0B04037g	NC_005968.1	397190	398111	-	922	10972
CAGL0B04059g	NC_005968.1	398002	399442	-	1441	3183
CAGL0B04103g	NC_005968.1	400331	401564	+	1234	944
CAGL0B04125g	NC_005968.1	401113	402517	-	1405	1252
CAGL0B04147g	NC_005968.1	402798	404898	+	2101	3048
CAGL0B04169g	NC_005968.1	404313	407298	-	2986	1015
CAGL0B04191g	NC_005968.1	408700	409993	+	1294	1423
CAGL0B04213g	NC_005968.1	412230	415332	+	3103	217
CAGL0B04235g	NC_005968.1	415260	416601	-	1342	112
CAGL0B04257g	NC_005968.1	416873	418361	-	1489	100484
CAGL0B04279g	NC_005968.1	418278	420273	-	1996	1431
CAGL0B04301g	NC_005968.1	420544	422572	+	2029	2094
CAGL0B04323g	NC_005968.1	422687	424379	+	1693	4798
CAGL0B04345g	NC_005968.1	424411	425992	+	1582	16222
CAGL0B04367g	NC_005968.1	425499	426747	-	1249	732
CAGL0B04389g	NC_005968.1	427594	431485	+	3892	2782
CAGL0B04411g	NC_005968.1	430871	431810	-	940	908
CAGL0B04433g	NC_005968.1	431845	434227	-	2383	1181
CAGL0B04455g	NC_005968.1	435437	437654	+	2218	173
CAGL0B04477g	NC_005968.1	436957	438208	-	1252	2434
CAGL0B04499g	NC_005968.1	438657	439461	+	805	6908
CAGL0B04521g	NC_005968.1	439332	440751	-	1420	6506
CAGL0B04543g	NC_005968.1	441599	442952	+	1354	5507
CAGL0B04565g	NC_005968.1	442710	444315	-	1606	8329
CAGL0B04587g	NC_005968.1	444779	445964	-	1186	1529
CAGL0B04609g	NC_005968.1	446314	447379	+	1066	576
CAGL0B04631g	NC_005968.1	446818	450508	-	3691	2168
CAGL0B04675g	NC_005968.1	450996	452586	-	1591	949
CAGL0B04697g	NC_005968.1	452956	453910	-	955	3239
CAGL0B04719g	NC_005968.1	454309	455702	+	1394	551
CAGL0B04741g	NC_005968.1	455075	456995	-	1921	617
CAGL0B04763g	NC_005968.1	457009	458314	-	1306	295
CAGL0B04785g	NC_005968.1	459394	460594	+	1201	14
CAGL0B04807g	NC_005968.1	460721	462380	+	1660	5900
CAGL0B04829g	NC_005968.1	462676	463631	+	956	2422
CAGL0B04851g	NC_005968.1	463074	468096	-	5023	1789
CAGL0B04873g	NC_005968.1	468917	470405	+	1489	117
CAGL0B04895g	NC_005968.1	475072	477355	+	2284	593
CAGL0B04917g	NC_005968.1	477539	479174	-	1636	3830
CAGL0B04939g	NC_005968.1	480361	482563	-	2203	1045
CAGL0B04961g	NC_005968.1	482911	484207	+	1297	2192
CAGL0B04983g	NC_005968.1	484166	485036	+	871	2739
CAGL0B05049g	NC_005968.1	487186	491998	+	4813	1707
CAGL0C00110g	NC_006026.1	1737	4284	-	2548	6368
CAGL0C00209g	NC_006026.1	11226	12939	-	1714	2
CAGL0C00231g	NC_006026.1	15916	17938	+	2023	2452
CAGL0C00253g	NC_006026.1	18484	23710	-	5227	1137
CAGL0C00275g	NC_006026.1	28113	29223	+	1111	12791
CAGL0C00297g	NC_006026.1	29470	32020	+	2551	2177
CAGL0C00319g	NC_006026.1	31935	34077	-	2143	16583
CAGL0C00341g	NC_006026.1	34815	35565	+	751	4021
CAGL0C00363g	NC_006026.1	35369	36599	-	1231	170
CAGL0C00385g	NC_006026.1	37253	40214	+	2962	2272
CAGL0C00407g	NC_006026.1	40815	42867	+	2053	1301
CAGL0C00429g	NC_006026.1	43086	44190	+	1105	3145
CAGL0C00451g	NC_006026.1	43779	44712	-	934	1370
CAGL0C00473g	NC_006026.1	44821	52360	-	7540	3243
CAGL0C00495g	NC_006026.1	52679	53465	-	787	1363
CAGL0C00517g	NC_006026.1	54154	57100	+	2947	3463
CAGL0C00539g	NC_006026.1	57175	59902	+	2728	8615
CAGL0C00561g	NC_006026.1	59454	61893	-	2440	542
CAGL0C00583g	NC_006026.1	62224	63796	+	1573	1230
