# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/CBS138_GCF_000002545.3/mock_long_gene_400.gtf" "-o" "96_counts.txt" "96_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	96_aln.bam
CAGL0A03586g	NC_005967.2	364727	365696	-	970	87
CAGL0A03608g	NC_005967.2	365890	366934	-	1045	104
CAGL0A03630g	NC_005967.2	369004	372592	-	3589	1103
CAGL0A03652g	NC_005967.2	372700	375301	-	2602	1033
CAGL0A03674g	NC_005967.2	375610	377002	+	1393	86
CAGL0A03696g	NC_005967.2	377255	378902	+	1648	748
CAGL0A03718g	NC_005967.2	378474	383832	-	5359	893
CAGL0A03740g	NC_005967.2	384820	387466	+	2647	1023
CAGL0A03784g	NC_005967.2	387456	388401	-	946	270
CAGL0A03806g	NC_005967.2	388858	390670	+	1813	0
CAGL0A03828g	NC_005967.2	390687	392517	+	1831	150
CAGL0A03872g	NC_005967.2	392522	394454	-	1933	1137
CAGL0A03883g	NC_005967.2	394613	395429	+	817	4289
CAGL0A03905g	NC_005967.2	394819	396067	-	1249	649
CAGL0A03927g	NC_005967.2	397179	398892	+	1714	884
CAGL0A03949g	NC_005967.2	399220	400426	+	1207	264
CAGL0A03971g	NC_005967.2	399891	400611	-	721	571
CAGL0A03993g	NC_005967.2	400841	402204	+	1364	218
CAGL0A04015g	NC_005967.2	401670	403596	-	1927	826
CAGL0A04037g	NC_005967.2	403663	405814	-	2152	4137
CAGL0A04059g	NC_005967.2	406133	407888	+	1756	2713
CAGL0A04081g	NC_005967.2	408064	409588	+	1525	2157
CAGL0A04103g	NC_005967.2	409523	410477	+	955	1482
CAGL0A04125g	NC_005967.2	410626	411823	+	1198	16418
CAGL0A04147g	NC_005967.2	411274	412849	-	1576	140
CAGL0A04169g	NC_005967.2	413188	415297	-	2110	24
CAGL0A04191g	NC_005967.2	415533	416202	-	670	2162
CAGL0A04213g	NC_005967.2	416929	419248	+	2320	654
CAGL0A04235g	NC_005967.2	419951	422510	+	2560	218
CAGL0A04257g	NC_005967.2	421955	424289	-	2335	2309
CAGL0A04279g	NC_005967.2	425058	426612	+	1555	869
CAGL0A04301g	NC_005967.2	426171	427929	-	1759	201
CAGL0A04323g	NC_005967.2	429121	430171	+	1051	397
CAGL0A04345g	NC_005967.2	429536	431114	-	1579	3296
CAGL0A04367g	NC_005967.2	431119	431881	-	763	254
CAGL0A04389g	NC_005967.2	432158	433025	+	868	901
CAGL0A04411g	NC_005967.2	433577	435944	+	2368	190
CAGL0A04433g	NC_005967.2	436143	437325	+	1183	4263
CAGL0A04455g	NC_005967.2	437546	441242	+	3697	147
CAGL0A04477g	NC_005967.2	442089	444801	+	2713	1306
CAGL0A04499g	NC_005967.2	444685	445333	-	649	5
CAGL0A04521g	NC_005967.2	447271	448276	+	1006	1981
CAGL0A04543g	NC_005967.2	448806	450297	+	1492	524
CAGL0A04565g	NC_005967.2	450575	454100	+	3526	1466
CAGL0A04587g	NC_005967.2	454151	455879	+	1729	30
CAGL0A04631g	NC_005967.2	456156	457641	+	1486	569
CAGL0A04653g	NC_005967.2	457190	459218	-	2029	156
CAGL0A04675g	NC_005967.2	459759	460515	-	757	82
CAGL0A04697g	NC_005967.2	461930	462704	+	775	447
CAGL0A04719g	NC_005967.2	462316	463513	-	1198	1562
CAGL0A04741g	NC_005967.2	463902	465912	-	2011	1095
CAGL0A04785g	NC_005967.2	467238	469440	+	2203	745
CAGL0A04807g	NC_005967.2	469655	470852	+	1198	1387
CAGL0A04829g	NC_005967.2	470391	472251	-	1861	47661
CAGL0B00220g	NC_005968.1	10385	11015	+	631	2
CAGL0B00242g	NC_005968.1	10182	11136	-	955	0
CAGL0B00264g	NC_005968.1	11470	12502	+	1033	94
CAGL0B00286g	NC_005968.1	12403	13885	-	1483	1175
CAGL0B00308g	NC_005968.1	16533	18225	+	1693	92
CAGL0B00330g	NC_005968.1	17631	21441	-	3811	333
CAGL0B00352g	NC_005968.1	21771	23184	-	1414	567
CAGL0B00374g	NC_005968.1	23693	24458	+	766	102
CAGL0B00396g	NC_005968.1	24098	24764	-	667	635
CAGL0B00418g	NC_005968.1	26584	29215	+	2632	2581
CAGL0B00440g	NC_005968.1	31504	32713	+	1210	792
CAGL0B00462g	NC_005968.1	33144	34518	+	1375	0
CAGL0B00484g	NC_005968.1	35991	38904	+	2914	2743
CAGL0B00506g	NC_005968.1	38244	39894	-	1651	467
CAGL0B00528g	NC_005968.1	42677	45098	+	2422	206
CAGL0B00550g	NC_005968.1	44768	46124	-	1357	1251
CAGL0B00572g	NC_005968.1	48498	49506	-	1009	0
CAGL0B00594g	NC_005968.1	51485	52082	+	598	2942
CAGL0B00616g	NC_005968.1	52916	54566	+	1651	60
CAGL0B00638g	NC_005968.1	53866	55093	-	1228	114
CAGL0B00660g	NC_005968.1	55041	57681	-	2641	2573
CAGL0B00682g	NC_005968.1	57789	59640	-	1852	461
CAGL0B00704g	NC_005968.1	59973	61944	-	1972	12008
CAGL0B00726g	NC_005968.1	63903	65553	+	1651	0
CAGL0B00748g	NC_005968.1	65727	68565	+	2839	2858
CAGL0B00770g	NC_005968.1	67887	69912	-	2026	394
CAGL0B00792g	NC_005968.1	70460	72197	-	1738	26
CAGL0B00814g	NC_005968.1	73366	74854	+	1489	6723
CAGL0B00836g	NC_005968.1	74365	75256	-	892	272
CAGL0B00858g	NC_005968.1	75930	77298	+	1369	3980
CAGL0B00880g	NC_005968.1	76688	78005	-	1318	31
CAGL0B00902g	NC_005968.1	77987	80795	-	2809	5345
CAGL0B00924g	NC_005968.1	81092	82808	-	1717	14
CAGL0B00946g	NC_005968.1	83143	84727	+	1585	16109
CAGL0B00968g	NC_005968.1	84713	86351	+	1639	397
CAGL0B00990g	NC_005968.1	85829	86810	-	982	2200
CAGL0B01012g	NC_005968.1	91330	93601	+	2272	92
CAGL0B01078g	NC_005968.1	96302	98930	+	2629	73
CAGL0B01100g	NC_005968.1	98650	99682	-	1033	586
CAGL0B01122g	NC_005968.1	100472	102020	+	1549	315
CAGL0B01144g	NC_005968.1	101667	103242	-	1576	542
CAGL0B01166g	NC_005968.1	103561	106387	+	2827	1699
CAGL0B01188g	NC_005968.1	105816	107802	-	1987	232
CAGL0B01203g	NC_005968.1	108965	110292	+	1328	17426
CAGL0B01232g	NC_005968.1	112175	113264	+	1090	184
CAGL0B01243g	NC_005968.1	112431	113262	-	832	0
CAGL0B01265g	NC_005968.1	113719	114679	+	961	107
CAGL0B01287g	NC_005968.1	114832	118975	+	4144	505
CAGL0B01331g	NC_005968.1	119648	120668	+	1021	478
CAGL0B01353g	NC_005968.1	120062	122519	-	2458	1559
CAGL0B01375g	NC_005968.1	122930	126662	-	3733	4160
CAGL0B01397g	NC_005968.1	127374	129318	+	1945	1850
CAGL0B01419g	NC_005968.1	128808	129714	-	907	1761
CAGL0B01441g	NC_005968.1	129816	131517	-	1702	1373
CAGL0B01463g	NC_005968.1	131812	132916	+	1105	385
CAGL0B01485g	NC_005968.1	132868	135292	+	2425	1775
CAGL0B01507g	NC_005968.1	135422	137105	+	1684	148
CAGL0B01529g	NC_005968.1	137174	138683	+	1510	169
CAGL0B01551g	NC_005968.1	138826	144316	+	5491	332
CAGL0B01573g	NC_005968.1	143700	144771	-	1072	124
CAGL0B01589g	NC_005968.1	145132	145888	+	757	246
CAGL0B01595g	NC_005968.1	146542	149140	+	2599	0
CAGL0B01617g	NC_005968.1	148408	150934	-	2527	330
CAGL0B01639g	NC_005968.1	150850	153283	-	2434	1152
CAGL0B01683g	NC_005968.1	153875	156350	-	2476	188
CAGL0B01705g	NC_005968.1	157245	159663	+	2419	256
CAGL0B01727g	NC_005968.1	158973	161106	-	2134	196
CAGL0B01771g	NC_005968.1	163063	165073	+	2011	154
CAGL0B01793g	NC_005968.1	165053	165749	+	697	791
CAGL0B01815g	NC_005968.1	165248	166520	-	1273	604
CAGL0B01837g	NC_005968.1	166553	168662	-	2110	55
CAGL0B01859g	NC_005968.1	168976	171244	+	2269	278
CAGL0B01875g	NC_005968.1	172117	172741	+	625	0
CAGL0B01881g	NC_005968.1	172460	174521	-	2062	601
CAGL0B01903g	NC_005968.1	175134	176109	+	976	2004
CAGL0B01925g	NC_005968.1	176316	179550	+	3235	1431
CAGL0B01947g	NC_005968.1	179003	180701	-	1699	319
CAGL0B01969g	NC_005968.1	181006	182677	-	1672	12
CAGL0B01991g	NC_005968.1	182894	184286	+	1393	402
CAGL0B02013g	NC_005968.1	184252	188014	+	3763	751
CAGL0B02035g	NC_005968.1	187458	189792	-	2335	4370
CAGL0B02057g	NC_005968.1	189933	191136	-	1204	16
CAGL0B02079g	NC_005968.1	191336	193610	-	2275	0
CAGL0B02101g	NC_005968.1	194461	196198	+	1738	215
CAGL0B02123g	NC_005968.1	195558	196785	-	1228	87
CAGL0B02145g	NC_005968.1	198831	201096	+	2266	865
CAGL0B02167g	NC_005968.1	201332	202523	+	1192	1518
CAGL0B02189g	NC_005968.1	201954	205617	-	3664	1408
CAGL0B02211g	NC_005968.1	206010	212784	-	6775	553
CAGL0B02233g	NC_005968.1	213180	215403	+	2224	215
CAGL0B02255g	NC_005968.1	214815	215538	-	724	282
CAGL0B02277g	NC_005968.1	215653	216745	-	1093	411
CAGL0B02299g	NC_005968.1	217341	219672	+	2332	1004
CAGL0B02321g	NC_005968.1	220222	222160	+	1939	302
CAGL0B02343g	NC_005968.1	221730	223743	-	2014	1087
CAGL0B02365g	NC_005968.1	224263	227815	-	3553	927
CAGL0B02387g	NC_005968.1	227809	229624	-	1816	139
CAGL0B02409g	NC_005968.1	229687	231172	-	1486	1008
CAGL0B02431g	NC_005968.1	232347	234321	+	1975	255
CAGL0B02453g	NC_005968.1	233725	235075	-	1351	20899
CAGL0B02475g	NC_005968.1	236029	238171	+	2143	1228
CAGL0B02497g	NC_005968.1	238507	240247	+	1741	883
CAGL0B02519g	NC_005968.1	240486	241824	+	1339	144
CAGL0B02541g	NC_005968.1	241331	243497	-	2167	392
CAGL0B02563g	NC_005968.1	244624	246571	+	1948	141
CAGL0B02585g	NC_005968.1	246796	248080	+	1285	1617
CAGL0B02607g	NC_005968.1	248395	250387	-	1993	272
CAGL0B02629g	NC_005968.1	250886	253763	+	2878	1482
CAGL0B02651g	NC_005968.1	253095	254064	-	970	0
CAGL0B02673g	NC_005968.1	255316	257131	+	1816	266
CAGL0B02695g	NC_005968.1	256463	258152	-	1690	253
CAGL0B02717g	NC_005968.1	258271	260722	-	2452	3995
CAGL0B02739g	NC_005968.1	262190	264620	-	2431	766
CAGL0B02755g	NC_005968.1	264963	265578	+	616	4843
CAGL0B02761g	NC_005968.1	265971	268107	+	2137	1325
CAGL0B02772g	NC_005968.1	267289	268987	-	1699	756
CAGL0B02794g	NC_005968.1	268903	270751	-	1849	4724
CAGL0B02816g	NC_005968.1	271082	274166	-	3085	275
CAGL0B02838g	NC_005968.1	274584	276693	-	2110	1384
CAGL0B02860g	NC_005968.1	277607	278657	-	1051	988
CAGL0B02882g	NC_005968.1	278934	281184	-	2251	3288
CAGL0B02904g	NC_005968.1	281693	283910	-	2218	193
CAGL0B02926g	NC_005968.1	284497	286753	-	2257	19
CAGL0B02948g	NC_005968.1	287606	289799	-	2194	198
CAGL0B02970g	NC_005968.1	290848	293137	-	2290	65
CAGL0B03047g	NC_005968.1	298526	300125	+	1600	8257
CAGL0B03069g	NC_005968.1	301443	302847	+	1405	41278
CAGL0B03091g	NC_005968.1	302712	305202	-	2491	2528
CAGL0B03113g	NC_005968.1	305615	308585	-	2971	133
CAGL0B03179g	NC_005968.1	309416	312599	-	3184	1007
CAGL0B03201g	NC_005968.1	312839	314195	-	1357	26
CAGL0B03223g	NC_005968.1	314290	314992	-	703	0
CAGL0B03245g	NC_005968.1	316192	318067	+	1876	8959
CAGL0B03267g	NC_005968.1	317676	318516	-	841	4766
CAGL0B03289g	NC_005968.1	319012	322024	+	3013	255
CAGL0B03311g	NC_005968.1	322659	324921	+	2263	33
CAGL0B03333g	NC_005968.1	324367	326083	-	1717	812
CAGL0B03355g	NC_005968.1	326046	327213	-	1168	590
CAGL0B03377g	NC_005968.1	327774	330468	+	2695	1221
CAGL0B03399g	NC_005968.1	330838	336232	+	5395	299
CAGL0B03421g	NC_005968.1	335671	340138	-	4468	1529
CAGL0B03443g	NC_005968.1	341391	343548	-	2158	232
CAGL0B03465g	NC_005968.1	343594	344626	-	1033	89
CAGL0B03487g	NC_005968.1	344999	348536	-	3538	53590
CAGL0B03509g	NC_005968.1	349238	351431	-	2194	2167
CAGL0B03531g	NC_005968.1	352819	354151	+	1333	284
CAGL0B03553g	NC_005968.1	354365	357830	+	3466	987
CAGL0B03575g	NC_005968.1	357125	358784	-	1660	510
CAGL0B03597g	NC_005968.1	358618	360640	-	2023	2624
CAGL0B03611g	NC_005968.1	360364	360952	-	589	0
CAGL0B03619g	NC_005968.1	361572	363378	+	1807	2345
CAGL0B03641g	NC_005968.1	363897	367263	+	3367	105
CAGL0B03663g	NC_005968.1	367614	369405	+	1792	4174
CAGL0B03685g	NC_005968.1	369880	371095	+	1216	1978
CAGL0B03707g	NC_005968.1	371461	373300	+	1840	1414
CAGL0B03773g	NC_005968.1	373956	376173	+	2218	2430
CAGL0B03795g	NC_005968.1	376266	377577	+	1312	1889
CAGL0B03817g	NC_005968.1	378159	379557	+	1399	986
CAGL0B03839g	NC_005968.1	380291	382214	+	1924	128
CAGL0B03855g	NC_005968.1	381711	382395	-	685	419
CAGL0B03861g	NC_005968.1	382052	383336	-	1285	0
CAGL0B03883g	NC_005968.1	383602	384922	+	1321	930
CAGL0B03899g	NC_005968.1	384301	384955	-	655	30
CAGL0B03905g	NC_005968.1	385192	386887	+	1696	372
CAGL0B03927g	NC_005968.1	386875	387865	+	991	592
CAGL0B03949g	NC_005968.1	387461	389759	-	2299	2271
CAGL0B03971g	NC_005968.1	390300	392331	-	2032	718
CAGL0B03993g	NC_005968.1	393030	395181	-	2152	748
CAGL0B04015g	NC_005968.1	395422	397030	-	1609	1032
CAGL0B04037g	NC_005968.1	397190	398111	-	922	5961
CAGL0B04059g	NC_005968.1	398002	399442	-	1441	499
CAGL0B04103g	NC_005968.1	400331	401564	+	1234	416
CAGL0B04125g	NC_005968.1	401113	402517	-	1405	516
CAGL0B04147g	NC_005968.1	402798	404898	+	2101	1691
CAGL0B04169g	NC_005968.1	404313	407298	-	2986	574
CAGL0B04191g	NC_005968.1	408700	409993	+	1294	341
CAGL0B04213g	NC_005968.1	412230	415332	+	3103	48
CAGL0B04235g	NC_005968.1	415260	416601	-	1342	0
CAGL0B04257g	NC_005968.1	416873	418361	-	1489	72489
CAGL0B04279g	NC_005968.1	418278	420273	-	1996	1845
CAGL0B04301g	NC_005968.1	420544	422572	+	2029	721
CAGL0B04323g	NC_005968.1	422687	424379	+	1693	1518
CAGL0B04345g	NC_005968.1	424411	425992	+	1582	4358
CAGL0B04367g	NC_005968.1	425499	426747	-	1249	110
CAGL0B04389g	NC_005968.1	427594	431485	+	3892	488
CAGL0B04411g	NC_005968.1	430871	431810	-	940	350
CAGL0B04433g	NC_005968.1	431845	434227	-	2383	151
CAGL0B04455g	NC_005968.1	435437	437654	+	2218	36
CAGL0B04477g	NC_005968.1	436957	438208	-	1252	1449
CAGL0B04499g	NC_005968.1	438657	439461	+	805	1920
CAGL0B04521g	NC_005968.1	439332	440751	-	1420	2164
CAGL0B04543g	NC_005968.1	441599	442952	+	1354	2026
CAGL0B04565g	NC_005968.1	442710	444315	-	1606	1342
CAGL0B04587g	NC_005968.1	444779	445964	-	1186	315
CAGL0B04609g	NC_005968.1	446314	447379	+	1066	135
CAGL0B04631g	NC_005968.1	446818	450508	-	3691	332
CAGL0B04675g	NC_005968.1	450996	452586	-	1591	593
CAGL0B04697g	NC_005968.1	452956	453910	-	955	996
CAGL0B04719g	NC_005968.1	454309	455702	+	1394	372
CAGL0B04741g	NC_005968.1	455075	456995	-	1921	112
CAGL0B04763g	NC_005968.1	457009	458314	-	1306	24
CAGL0B04785g	NC_005968.1	459394	460594	+	1201	8
CAGL0B04807g	NC_005968.1	460721	462380	+	1660	2810
CAGL0B04829g	NC_005968.1	462676	463631	+	956	1107
CAGL0B04851g	NC_005968.1	463074	468096	-	5023	998
CAGL0B04873g	NC_005968.1	468917	470405	+	1489	102
CAGL0B04895g	NC_005968.1	475072	477355	+	2284	9
CAGL0B04917g	NC_005968.1	477539	479174	-	1636	591
CAGL0B04939g	NC_005968.1	480361	482563	-	2203	679
CAGL0B04961g	NC_005968.1	482911	484207	+	1297	828
CAGL0B04983g	NC_005968.1	484166	485036	+	871	975
CAGL0B05049g	NC_005968.1	487186	491998	+	4813	666
CAGL0C00110g	NC_006026.1	1737	4284	-	2548	1417
CAGL0C00209g	NC_006026.1	11226	12939	-	1714	0
CAGL0C00231g	NC_006026.1	15916	17938	+	2023	1235
CAGL0C00253g	NC_006026.1	18484	23710	-	5227	362
CAGL0C00275g	NC_006026.1	28113	29223	+	1111	3778
CAGL0C00297g	NC_006026.1	29470	32020	+	2551	937
CAGL0C00319g	NC_006026.1	31935	34077	-	2143	7180
CAGL0C00341g	NC_006026.1	34815	35565	+	751	457
CAGL0C00363g	NC_006026.1	35369	36599	-	1231	26
CAGL0C00385g	NC_006026.1	37253	40214	+	2962	1264
CAGL0C00407g	NC_006026.1	40815	42867	+	2053	362
CAGL0C00429g	NC_006026.1	43086	44190	+	1105	880
CAGL0C00451g	NC_006026.1	43779	44712	-	934	387
CAGL0C00473g	NC_006026.1	44821	52360	-	7540	2111
CAGL0C00495g	NC_006026.1	52679	53465	-	787	914
CAGL0C00517g	NC_006026.1	54154	57100	+	2947	1788
CAGL0C00539g	NC_006026.1	57175	59902	+	2728	2327
CAGL0C00561g	NC_006026.1	59454	61893	-	2440	127
CAGL0C00583g	NC_006026.1	62224	63796	+	1573	374
CAGL0C00605g	NC_006026.1	63957	65304	+	1348	230
CAGL0C00627g	NC_006026.1	65389	66883	+	1495	384
CAGL0C00649g	NC_006026.1	66983	68912	+	1930	7130
CAGL0C00671g	NC_006026.1	69396	72300	+	2905	1526
