# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "start_to_stop" "-g" "ID" "-a" "/Users/s1964600/Work/isoform_analysis_Dec2023/data/mock_annotations/CBS138_GCF_000002545.3/mock_long_gene_400.gtf" "-o" "95_counts.txt" "95_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	95_aln.bam
CAGL0A02552g	NC_005967.2	271284	272874	-	1591	1408
CAGL0A02574g	NC_005967.2	276915	278454	+	1540	4812
CAGL0A02596g	NC_005967.2	278467	281485	+	3019	1277
CAGL0A02618g	NC_005967.2	280761	281463	-	703	2924
CAGL0A02629g	NC_005967.2	281637	283803	+	2167	3203
CAGL0A02651g	NC_005967.2	283234	286783	-	3550	1093
CAGL0A02673g	NC_005967.2	286918	288148	-	1231	1427
CAGL0A02695g	NC_005967.2	287973	290448	-	2476	3630
CAGL0A02706g	NC_005967.2	290595	292104	+	1510	41
CAGL0A02728g	NC_005967.2	291888	292560	+	673	7088
CAGL0A02750g	NC_005967.2	292470	294159	+	1690	1950
CAGL0A02772g	NC_005967.2	293566	295291	-	1726	368
CAGL0A02794g	NC_005967.2	295534	296771	+	1238	467
CAGL0A02816g	NC_005967.2	296851	298183	+	1333	990
CAGL0A02838g	NC_005967.2	297472	300358	-	2887	438
CAGL0A02860g	NC_005967.2	300336	301944	-	1609	476
CAGL0A02882g	NC_005967.2	302262	302976	+	715	10278
CAGL0A02904g	NC_005967.2	302938	304843	+	1906	333
CAGL0A02926g	NC_005967.2	304389	305775	-	1387	1553
CAGL0A02948g	NC_005967.2	306353	307325	+	973	931
CAGL0A02970g	NC_005967.2	306703	308032	-	1330	0
CAGL0A02992g	NC_005967.2	308289	310062	-	1774	150
CAGL0A03014g	NC_005967.2	310323	312228	+	1906	685
CAGL0A03036g	NC_005967.2	312174	312879	+	706	11799
CAGL0A03051g	NC_005967.2	312328	313334	-	1007	2545
CAGL0A03058g	NC_005967.2	313662	316440	+	2779	1196
CAGL0A03080g	NC_005967.2	316167	316806	-	640	1261
CAGL0A03102g	NC_005967.2	317961	320310	+	2350	4116
CAGL0A03117g	NC_005967.2	320671	323066	+	2396	3880
CAGL0A03146g	NC_005967.2	322630	323377	-	748	1566
CAGL0A03168g	NC_005967.2	324013	324742	+	730	53105
CAGL0A03190g	NC_005967.2	324181	325306	-	1126	373
CAGL0A03212g	NC_005967.2	325388	326594	-	1207	4912
CAGL0A03234g	NC_005967.2	328577	331505	+	2929	17342
CAGL0A03256g	NC_005967.2	331579	333865	+	2287	233
CAGL0A03278g	NC_005967.2;NC_005967.2	333422;333422	335069;334389	-;-	1648	16619
CAGL0A03300g	NC_005967.2	335717	337583	-	1867	2
CAGL0A03322g	NC_005967.2	338516	340268	+	1753	691
CAGL0A03344g	NC_005967.2	340501	342778	+	2278	777
CAGL0A03366g	NC_005967.2	343587	345759	-	2173	14759
CAGL0A03388g	NC_005967.2	346348	347362	-	1015	17868
CAGL0A03410g	NC_005967.2	348708	349851	+	1144	0
CAGL0A03432g	NC_005967.2	349884	353739	+	3856	466
CAGL0A03454g	NC_005967.2	353884	355744	+	1861	653
CAGL0A03476g	NC_005967.2	355220	357035	-	1816	3334
CAGL0A03498g	NC_005967.2	357239	359678	-	2440	87
CAGL0A03542g	NC_005967.2	360379	361030	-	652	1998
CAGL0A03564g	NC_005967.2	361432	364813	-	3382	262
CAGL0A03586g	NC_005967.2	364727	365696	-	970	50
CAGL0A03608g	NC_005967.2	365890	366934	-	1045	348
CAGL0A03630g	NC_005967.2	369004	372592	-	3589	1114
CAGL0A03652g	NC_005967.2	372700	375301	-	2602	1464
CAGL0A03674g	NC_005967.2	375610	377002	+	1393	216
CAGL0A03696g	NC_005967.2	377255	378902	+	1648	1849
CAGL0A03718g	NC_005967.2	378474	383832	-	5359	5972
CAGL0A03740g	NC_005967.2	384820	387466	+	2647	568
CAGL0A03784g	NC_005967.2	387456	388401	-	946	335
CAGL0A03806g	NC_005967.2	388858	390670	+	1813	0
CAGL0A03828g	NC_005967.2	390687	392517	+	1831	496
CAGL0A03872g	NC_005967.2	392522	394454	-	1933	1808
CAGL0A03883g	NC_005967.2	394613	395429	+	817	2569
CAGL0A03905g	NC_005967.2	394819	396067	-	1249	155
CAGL0A03927g	NC_005967.2	397179	398892	+	1714	1288
CAGL0A03949g	NC_005967.2	399220	400426	+	1207	424
CAGL0A03971g	NC_005967.2	399891	400611	-	721	1243
CAGL0A03993g	NC_005967.2	400841	402204	+	1364	568
CAGL0A04015g	NC_005967.2	401670	403596	-	1927	5119
CAGL0A04037g	NC_005967.2	403663	405814	-	2152	2849
CAGL0A04059g	NC_005967.2	406133	407888	+	1756	2637
CAGL0A04081g	NC_005967.2	408064	409588	+	1525	3229
CAGL0A04103g	NC_005967.2	409523	410477	+	955	1090
CAGL0A04125g	NC_005967.2	410626	411823	+	1198	9827
CAGL0A04147g	NC_005967.2	411274	412849	-	1576	352
CAGL0A04169g	NC_005967.2	413188	415297	-	2110	1236
CAGL0A04191g	NC_005967.2	415533	416202	-	670	2353
CAGL0A04213g	NC_005967.2	416929	419248	+	2320	560
CAGL0A04235g	NC_005967.2	419951	422510	+	2560	463
CAGL0A04257g	NC_005967.2	421955	424289	-	2335	2524
CAGL0A04279g	NC_005967.2	425058	426612	+	1555	1089
CAGL0A04301g	NC_005967.2	426171	427929	-	1759	849
CAGL0A04323g	NC_005967.2	429121	430171	+	1051	611
CAGL0A04345g	NC_005967.2	429536	431114	-	1579	2116
CAGL0A04367g	NC_005967.2	431119	431881	-	763	629
CAGL0A04389g	NC_005967.2	432158	433025	+	868	842
CAGL0A04411g	NC_005967.2	433577	435944	+	2368	406
CAGL0A04433g	NC_005967.2	436143	437325	+	1183	3800
CAGL0A04455g	NC_005967.2	437546	441242	+	3697	669
CAGL0A04477g	NC_005967.2	442089	444801	+	2713	939
CAGL0A04499g	NC_005967.2	444685	445333	-	649	138
CAGL0A04521g	NC_005967.2	447271	448276	+	1006	22470
CAGL0A04543g	NC_005967.2	448806	450297	+	1492	536
CAGL0A04565g	NC_005967.2	450575	454100	+	3526	1874
CAGL0A04587g	NC_005967.2	454151	455879	+	1729	86
CAGL0A04631g	NC_005967.2	456156	457641	+	1486	1516
CAGL0A04653g	NC_005967.2	457190	459218	-	2029	359
CAGL0A04675g	NC_005967.2	459759	460515	-	757	36
CAGL0A04697g	NC_005967.2	461930	462704	+	775	2754
CAGL0A04719g	NC_005967.2	462316	463513	-	1198	2518
CAGL0A04741g	NC_005967.2	463902	465912	-	2011	3777
CAGL0A04785g	NC_005967.2	467238	469440	+	2203	1192
CAGL0A04807g	NC_005967.2	469655	470852	+	1198	1555
CAGL0A04829g	NC_005967.2	470391	472251	-	1861	31389
CAGL0B00220g	NC_005968.1	10385	11015	+	631	0
CAGL0B00242g	NC_005968.1	10182	11136	-	955	0
CAGL0B00264g	NC_005968.1	11470	12502	+	1033	59
CAGL0B00286g	NC_005968.1	12403	13885	-	1483	1168
CAGL0B00308g	NC_005968.1	16533	18225	+	1693	529
CAGL0B00330g	NC_005968.1	17631	21441	-	3811	1058
CAGL0B00352g	NC_005968.1	21771	23184	-	1414	1536
CAGL0B00374g	NC_005968.1	23693	24458	+	766	463
CAGL0B00396g	NC_005968.1	24098	24764	-	667	4851
CAGL0B00418g	NC_005968.1	26584	29215	+	2632	3006
CAGL0B00440g	NC_005968.1	31504	32713	+	1210	2615
CAGL0B00462g	NC_005968.1	33144	34518	+	1375	0
CAGL0B00484g	NC_005968.1	35991	38904	+	2914	3914
CAGL0B00506g	NC_005968.1	38244	39894	-	1651	734
CAGL0B00528g	NC_005968.1	42677	45098	+	2422	713
CAGL0B00550g	NC_005968.1	44768	46124	-	1357	2257
CAGL0B00572g	NC_005968.1	48498	49506	-	1009	8
CAGL0B00594g	NC_005968.1	51485	52082	+	598	27084
CAGL0B00616g	NC_005968.1	52916	54566	+	1651	165
CAGL0B00638g	NC_005968.1	53866	55093	-	1228	69
CAGL0B00660g	NC_005968.1	55041	57681	-	2641	1917
CAGL0B00682g	NC_005968.1	57789	59640	-	1852	569
CAGL0B00704g	NC_005968.1	59973	61944	-	1972	19486
CAGL0B00726g	NC_005968.1	63903	65553	+	1651	2
CAGL0B00748g	NC_005968.1	65727	68565	+	2839	1310
CAGL0B00770g	NC_005968.1	67887	69912	-	2026	273
CAGL0B00792g	NC_005968.1	70460	72197	-	1738	224
CAGL0B00814g	NC_005968.1	73366	74854	+	1489	3096
CAGL0B00836g	NC_005968.1	74365	75256	-	892	631
CAGL0B00858g	NC_005968.1	75930	77298	+	1369	973
CAGL0B00880g	NC_005968.1	76688	78005	-	1318	469
CAGL0B00902g	NC_005968.1	77987	80795	-	2809	8209
CAGL0B00924g	NC_005968.1	81092	82808	-	1717	81
CAGL0B00946g	NC_005968.1	83143	84727	+	1585	5936
CAGL0B00968g	NC_005968.1	84713	86351	+	1639	109
CAGL0B00990g	NC_005968.1	85829	86810	-	982	7578
CAGL0B01012g	NC_005968.1	91330	93601	+	2272	64
CAGL0B01078g	NC_005968.1	96302	98930	+	2629	99
CAGL0B01100g	NC_005968.1	98650	99682	-	1033	1859
CAGL0B01122g	NC_005968.1	100472	102020	+	1549	2319
CAGL0B01144g	NC_005968.1	101667	103242	-	1576	598
CAGL0B01166g	NC_005968.1	103561	106387	+	2827	1970
CAGL0B01188g	NC_005968.1	105816	107802	-	1987	895
CAGL0B01203g	NC_005968.1	108965	110292	+	1328	32233
CAGL0B01232g	NC_005968.1	112175	113264	+	1090	117
CAGL0B01243g	NC_005968.1	112431	113262	-	832	4
CAGL0B01265g	NC_005968.1	113719	114679	+	961	84
CAGL0B01287g	NC_005968.1	114832	118975	+	4144	628
CAGL0B01331g	NC_005968.1	119648	120668	+	1021	968
CAGL0B01353g	NC_005968.1	120062	122519	-	2458	918
CAGL0B01375g	NC_005968.1	122930	126662	-	3733	4859
CAGL0B01397g	NC_005968.1	127374	129318	+	1945	1405
CAGL0B01419g	NC_005968.1	128808	129714	-	907	2965
CAGL0B01441g	NC_005968.1	129816	131517	-	1702	1440
CAGL0B01463g	NC_005968.1	131812	132916	+	1105	787
CAGL0B01485g	NC_005968.1	132868	135292	+	2425	1760
CAGL0B01507g	NC_005968.1	135422	137105	+	1684	807
CAGL0B01529g	NC_005968.1	137174	138683	+	1510	323
CAGL0B01551g	NC_005968.1	138826	144316	+	5491	899
CAGL0B01573g	NC_005968.1	143700	144771	-	1072	766
CAGL0B01589g	NC_005968.1	145132	145888	+	757	1024
CAGL0B01595g	NC_005968.1	146542	149140	+	2599	48
CAGL0B01617g	NC_005968.1	148408	150934	-	2527	473
CAGL0B01639g	NC_005968.1	150850	153283	-	2434	1120
CAGL0B01683g	NC_005968.1	153875	156350	-	2476	1578
CAGL0B01705g	NC_005968.1	157245	159663	+	2419	569
CAGL0B01727g	NC_005968.1	158973	161106	-	2134	94
CAGL0B01771g	NC_005968.1	163063	165073	+	2011	329
CAGL0B01793g	NC_005968.1	165053	165749	+	697	1209
CAGL0B01815g	NC_005968.1	165248	166520	-	1273	1243
CAGL0B01837g	NC_005968.1	166553	168662	-	2110	460
CAGL0B01859g	NC_005968.1	168976	171244	+	2269	240
CAGL0B01875g	NC_005968.1	172117	172741	+	625	6
CAGL0B01881g	NC_005968.1	172460	174521	-	2062	1083
CAGL0B01903g	NC_005968.1	175134	176109	+	976	1487
CAGL0B01925g	NC_005968.1	176316	179550	+	3235	849
CAGL0B01947g	NC_005968.1	179003	180701	-	1699	231
CAGL0B01969g	NC_005968.1	181006	182677	-	1672	32
CAGL0B01991g	NC_005968.1	182894	184286	+	1393	486
CAGL0B02013g	NC_005968.1	184252	188014	+	3763	770
CAGL0B02035g	NC_005968.1	187458	189792	-	2335	4107
CAGL0B02057g	NC_005968.1	189933	191136	-	1204	132
CAGL0B02079g	NC_005968.1	191336	193610	-	2275	4
CAGL0B02101g	NC_005968.1	194461	196198	+	1738	271
CAGL0B02123g	NC_005968.1	195558	196785	-	1228	354
CAGL0B02145g	NC_005968.1	198831	201096	+	2266	1479
CAGL0B02167g	NC_005968.1	201332	202523	+	1192	2157
CAGL0B02189g	NC_005968.1	201954	205617	-	3664	2295
CAGL0B02211g	NC_005968.1	206010	212784	-	6775	647
CAGL0B02233g	NC_005968.1	213180	215403	+	2224	328
CAGL0B02255g	NC_005968.1	214815	215538	-	724	1110
CAGL0B02277g	NC_005968.1	215653	216745	-	1093	421
CAGL0B02299g	NC_005968.1	217341	219672	+	2332	857
CAGL0B02321g	NC_005968.1	220222	222160	+	1939	1555
CAGL0B02343g	NC_005968.1	221730	223743	-	2014	1319
CAGL0B02365g	NC_005968.1	224263	227815	-	3553	1545
CAGL0B02387g	NC_005968.1	227809	229624	-	1816	237
CAGL0B02409g	NC_005968.1	229687	231172	-	1486	613
CAGL0B02431g	NC_005968.1	232347	234321	+	1975	1136
CAGL0B02453g	NC_005968.1	233725	235075	-	1351	13754
CAGL0B02475g	NC_005968.1	236029	238171	+	2143	9648
CAGL0B02497g	NC_005968.1	238507	240247	+	1741	4806
CAGL0B02519g	NC_005968.1	240486	241824	+	1339	1159
CAGL0B02541g	NC_005968.1	241331	243497	-	2167	756
CAGL0B02563g	NC_005968.1	244624	246571	+	1948	551
CAGL0B02585g	NC_005968.1	246796	248080	+	1285	4626
CAGL0B02607g	NC_005968.1	248395	250387	-	1993	1024
CAGL0B02629g	NC_005968.1	250886	253763	+	2878	1458
CAGL0B02651g	NC_005968.1	253095	254064	-	970	2
CAGL0B02673g	NC_005968.1	255316	257131	+	1816	539
CAGL0B02695g	NC_005968.1	256463	258152	-	1690	372
CAGL0B02717g	NC_005968.1	258271	260722	-	2452	8263
CAGL0B02739g	NC_005968.1	262190	264620	-	2431	468
CAGL0B02755g	NC_005968.1	264963	265578	+	616	1352
CAGL0B02761g	NC_005968.1	265971	268107	+	2137	824
CAGL0B02772g	NC_005968.1	267289	268987	-	1699	322
CAGL0B02794g	NC_005968.1	268903	270751	-	1849	6048
CAGL0B02816g	NC_005968.1	271082	274166	-	3085	591
CAGL0B02838g	NC_005968.1	274584	276693	-	2110	387
CAGL0B02860g	NC_005968.1	277607	278657	-	1051	5925
CAGL0B02882g	NC_005968.1	278934	281184	-	2251	1472
CAGL0B02904g	NC_005968.1	281693	283910	-	2218	109
CAGL0B02926g	NC_005968.1	284497	286753	-	2257	15
CAGL0B02948g	NC_005968.1	287606	289799	-	2194	74
CAGL0B02970g	NC_005968.1	290848	293137	-	2290	1336
CAGL0B03047g	NC_005968.1	298526	300125	+	1600	25260
CAGL0B03069g	NC_005968.1	301443	302847	+	1405	55822
CAGL0B03091g	NC_005968.1	302712	305202	-	2491	1641
CAGL0B03113g	NC_005968.1	305615	308585	-	2971	327
CAGL0B03179g	NC_005968.1	309416	312599	-	3184	803
CAGL0B03201g	NC_005968.1	312839	314195	-	1357	108
CAGL0B03223g	NC_005968.1	314290	314992	-	703	2
CAGL0B03245g	NC_005968.1	316192	318067	+	1876	8751
CAGL0B03267g	NC_005968.1	317676	318516	-	841	2206
CAGL0B03289g	NC_005968.1	319012	322024	+	3013	168
CAGL0B03311g	NC_005968.1	322659	324921	+	2263	173
CAGL0B03333g	NC_005968.1	324367	326083	-	1717	1159
CAGL0B03355g	NC_005968.1	326046	327213	-	1168	397
CAGL0B03377g	NC_005968.1	327774	330468	+	2695	886
CAGL0B03399g	NC_005968.1	330838	336232	+	5395	974
CAGL0B03421g	NC_005968.1	335671	340138	-	4468	1924
CAGL0B03443g	NC_005968.1	341391	343548	-	2158	303
CAGL0B03465g	NC_005968.1	343594	344626	-	1033	66
CAGL0B03487g	NC_005968.1	344999	348536	-	3538	76441
CAGL0B03509g	NC_005968.1	349238	351431	-	2194	1511
CAGL0B03531g	NC_005968.1	352819	354151	+	1333	472
CAGL0B03553g	NC_005968.1	354365	357830	+	3466	1386
CAGL0B03575g	NC_005968.1	357125	358784	-	1660	1105
CAGL0B03597g	NC_005968.1	358618	360640	-	2023	1570
CAGL0B03611g	NC_005968.1	360364	360952	-	589	5
CAGL0B03619g	NC_005968.1	361572	363378	+	1807	4528
CAGL0B03641g	NC_005968.1	363897	367263	+	3367	602
CAGL0B03663g	NC_005968.1	367614	369405	+	1792	901
CAGL0B03685g	NC_005968.1	369880	371095	+	1216	12999
CAGL0B03707g	NC_005968.1	371461	373300	+	1840	965
CAGL0B03773g	NC_005968.1	373956	376173	+	2218	3722
CAGL0B03795g	NC_005968.1	376266	377577	+	1312	2975
CAGL0B03817g	NC_005968.1	378159	379557	+	1399	1210
CAGL0B03839g	NC_005968.1	380291	382214	+	1924	108
CAGL0B03855g	NC_005968.1	381711	382395	-	685	1343
CAGL0B03861g	NC_005968.1	382052	383336	-	1285	0
CAGL0B03883g	NC_005968.1	383602	384922	+	1321	1432
CAGL0B03899g	NC_005968.1	384301	384955	-	655	17
CAGL0B03905g	NC_005968.1	385192	386887	+	1696	643
CAGL0B03927g	NC_005968.1	386875	387865	+	991	1135
CAGL0B03949g	NC_005968.1	387461	389759	-	2299	1730
CAGL0B03971g	NC_005968.1	390300	392331	-	2032	888
CAGL0B03993g	NC_005968.1	393030	395181	-	2152	4191
CAGL0B04015g	NC_005968.1	395422	397030	-	1609	871
CAGL0B04037g	NC_005968.1	397190	398111	-	922	3896
CAGL0B04059g	NC_005968.1	398002	399442	-	1441	808
CAGL0B04103g	NC_005968.1	400331	401564	+	1234	210
CAGL0B04125g	NC_005968.1	401113	402517	-	1405	2086
CAGL0B04147g	NC_005968.1	402798	404898	+	2101	1903
CAGL0B04169g	NC_005968.1	404313	407298	-	2986	1614
CAGL0B04191g	NC_005968.1	408700	409993	+	1294	833
CAGL0B04213g	NC_005968.1	412230	415332	+	3103	111
CAGL0B04235g	NC_005968.1	415260	416601	-	1342	102
CAGL0B04257g	NC_005968.1	416873	418361	-	1489	62718
CAGL0B04279g	NC_005968.1	418278	420273	-	1996	922
CAGL0B04301g	NC_005968.1	420544	422572	+	2029	1375
CAGL0B04323g	NC_005968.1	422687	424379	+	1693	1732
CAGL0B04345g	NC_005968.1	424411	425992	+	1582	9781
CAGL0B04367g	NC_005968.1	425499	426747	-	1249	309
CAGL0B04389g	NC_005968.1	427594	431485	+	3892	1622
CAGL0B04411g	NC_005968.1	430871	431810	-	940	488
CAGL0B04433g	NC_005968.1	431845	434227	-	2383	1294
CAGL0B04455g	NC_005968.1	435437	437654	+	2218	99
CAGL0B04477g	NC_005968.1	436957	438208	-	1252	827
CAGL0B04499g	NC_005968.1	438657	439461	+	805	3918
CAGL0B04521g	NC_005968.1	439332	440751	-	1420	3803
CAGL0B04543g	NC_005968.1	441599	442952	+	1354	1610
CAGL0B04565g	NC_005968.1	442710	444315	-	1606	5508
CAGL0B04587g	NC_005968.1	444779	445964	-	1186	1060
CAGL0B04609g	NC_005968.1	446314	447379	+	1066	475
CAGL0B04631g	NC_005968.1	446818	450508	-	3691	1056
CAGL0B04675g	NC_005968.1	450996	452586	-	1591	202
CAGL0B04697g	NC_005968.1	452956	453910	-	955	1615
CAGL0B04719g	NC_005968.1	454309	455702	+	1394	268
CAGL0B04741g	NC_005968.1	455075	456995	-	1921	308
CAGL0B04763g	NC_005968.1	457009	458314	-	1306	163
CAGL0B04785g	NC_005968.1	459394	460594	+	1201	2
CAGL0B04807g	NC_005968.1	460721	462380	+	1660	4413
CAGL0B04829g	NC_005968.1	462676	463631	+	956	842
CAGL0B04851g	NC_005968.1	463074	468096	-	5023	2192
CAGL0B04873g	NC_005968.1	468917	470405	+	1489	149
CAGL0B04895g	NC_005968.1	475072	477355	+	2284	350
CAGL0B04917g	NC_005968.1	477539	479174	-	1636	1909
CAGL0B04939g	NC_005968.1	480361	482563	-	2203	516
CAGL0B04961g	NC_005968.1	482911	484207	+	1297	1827
CAGL0B04983g	NC_005968.1	484166	485036	+	871	1025
CAGL0B05049g	NC_005968.1	487186	491998	+	4813	1113
CAGL0C00110g	NC_006026.1	1737	4284	-	2548	4308
CAGL0C00209g	NC_006026.1	11226	12939	-	1714	0
CAGL0C00231g	NC_006026.1	15916	17938	+	2023	916
CAGL0C00253g	NC_006026.1	18484	23710	-	5227	548
CAGL0C00275g	NC_006026.1	28113	29223	+	1111	4919
CAGL0C00297g	NC_006026.1	29470	32020	+	2551	1754
CAGL0C00319g	NC_006026.1	31935	34077	-	2143	2786
CAGL0C00341g	NC_006026.1	34815	35565	+	751	1602
CAGL0C00363g	NC_006026.1	35369	36599	-	1231	111
CAGL0C00385g	NC_006026.1	37253	40214	+	2962	1567
CAGL0C00407g	NC_006026.1	40815	42867	+	2053	368
CAGL0C00429g	NC_006026.1	43086	44190	+	1105	1070
CAGL0C00451g	NC_006026.1	43779	44712	-	934	509
CAGL0C00473g	NC_006026.1	44821	52360	-	7540	1386
CAGL0C00495g	NC_006026.1	52679	53465	-	787	742
CAGL0C00517g	NC_006026.1	54154	57100	+	2947	1336
CAGL0C00539g	NC_006026.1	57175	59902	+	2728	2604
CAGL0C00561g	NC_006026.1	59454	61893	-	2440	286
CAGL0C00583g	NC_006026.1	62224	63796	+	1573	613
CAGL0C00605g	NC_006026.1	63957	65304	+	1348	548
CAGL0C00627g	NC_006026.1	65389	66883	+	1495	325
